,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600616,金枫酒业,47.97,4.86,14.3777,4.647,1.6369999999999998,95.5469,33.6592
1,600617,国新能源,36.97,29.36,46.7183,19.5567,2.6831,66.595,9.1368
2,600628,新世界,31.51,3.53,15.7636,2.7069,0.1804,76.5389,5.1025
3,600633,浙数文化,23.17,7.7,19.5784,13.2514,0.2317,171.8926,3.0066
4,600613,神奇制药,20.19,11.92,31.9976,8.8946,1.1545,74.6188,9.6857
5,600634,富控互动,19.12,5.75,8.7933,1.5528,0.1662,26.9769,2.8878
6,600655,豫园商城,17.54,3.82,15.0196,10.0157,0.887,261.6681,23.176
7,600618,氯碱化工,13.8,14.79,24.7249,69.779,0.8557,471.6399,5.7842
8,600624,复旦复华,12.95,15.73,24.8069,3.679,0.0847,23.374000000000002,0.5386
9,600622,嘉宝集团,10.33,9.95,23.1037,13.3062,1.2522,133.6078,12.5734
10,600619,海立股份,8.22,22.33,35.0762,22.8217,1.9031,102.1775,8.5209
11,600653,申华控股,6.27,41.55,18.4315,3.9251,3.925,9.4458,9.4458
12,600612,老凤祥,6.2,10.61,30.9029,4.3404,0.7234,40.8934,6.8155
13,600603,广汇物流,5.97,246.67,23.9478,4.6425,2.3212,1.8821,0.941
14,600605,汇通能源,5.87,6.57,29.342,11.1408,0.6745,169.4908,10.2622
15,600606,绿地控股,5.19,5.54,24.1547,5.196000000000001,0.7356,93.7243,13.2694
16,600601,方正科技,5.16,15.95,13.9033,0.8888,0.4444,5.5701,2.785
17,600608,*ST沪科,5.07,8.0,21.5248,2.6839999999999997,0.7433,33.5492,9.2918
18,600604,市北高新,5.02,12.52,34.5858,39.6367,2.2145,316.4367,17.6793
19,600654,*ST中安,4.89,4.83,10.4217,1.4196,5.8349,29.3837,120.7716
20,600626,申达股份,4.77,3.66,,9.8771,0.0723,269.7619,1.9755
21,600630,龙头股份,4.69,7.71,30.4435,14.3728,0.0823,186.3197,1.0678
22,600609,金杯汽车,4.66,4.73,,78.28699999999999,1.2459,1653.109,26.3103
23,600615,丰华股份,4.56,10.61,29.3284,6.3363,1.117,59.7157,10.5271
24,600602,云赛智联,4.35,12.09,20.4701,31.914,10.638,263.965,87.9883
25,600610,中毅达,4.23,3.85,25.4103,4.6625,0.2377,120.8456,6.1624
26,600621,华鑫股份,3.88,6.18,13.2559,4.0189,0.7881,64.9429,12.7356
27,600652,游久游戏,3.77,44.19,10.3877,0.5328,1.9732,1.2055,4.4649
28,600651,飞乐音响,3.67,7.6,19.4846,0.8738,1.7475,11.4864,22.9728
29,600611,大众交通,2.28,6.06,,2.3369,0.2888,38.5543,4.7656
30,600620,天宸股份,2.14,5.75,8.0046,2.0043,0.8017,34.8054,13.9221
31,600614,鹏起科技,1.36,0.59,16.4313,0.4625,0.0712,78.028,12.0135
32,600629,华建集团,0.8,4.46,29.7907,0.4201,0.0124,9.4113,0.2784
33,000504,*ST生物,,,,,,,
34,000002,万科A,,,,,,,
35,000001,平安银行,,40.95,100.0,84.0661,0.6241,205.2485,1.5237
36,600686,金龙汽车,,,,,,,
