,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600822,上海物贸,1090.22,1.39,0.9695,13.0161,0.1076,931.0094,7.7024
1,600864,哈投股份,168.96,13.26,26.9678,7.4304,0.1213,56.0064,0.9149
2,600870,厦华电子,71.01,3.3,21.4828,16.6082,0.4428,502.3584,13.3962
3,600827,百联股份,70.34,8.14,15.889000000000001,21.3488,0.7116,261.9585,8.7319
4,600854,春兰股份,68.44,17.41,34.4078,45.928000000000004,0.5103,263.693,2.9299
5,600835,上海机电,63.61,9.34,18.9937,58.95,0.3337,630.84,3.5711
6,000564,供销大集,61.5,1.87,13.2492,3.8667,0.0528,206.0849,2.8178
7,600867,通化东宝,60.48,23.66,57.2715,11.6941,0.2165,49.4122,0.915
8,600655,豫园商城,58.3,2.36,12.789000000000001,6.8055,0.6027,288.3354,25.538
9,000513,丽珠集团,55.45,8.3,16.8657,57.7825,0.3855,695.9191,4.6431
10,600826,兰生股份,51.35,3.57,8.7274,62.9895,0.5935,1760.4936,16.588
11,000016,深康佳A,50.47,6.32,17.0713,68.7401,0.4949,1086.4907,7.8238
12,600865,百大集团,47.16,3.24,12.8351,7.952999999999999,0.1085,245.1232,3.345
13,600690,青岛海尔,45.67,9.25,20.4256,54.7245,0.456,591.0492,4.9254
14,600844,*ST丹科,44.93,16.11,23.8336,22.58,0.3878,140.1308,2.4072
15,600859,王府井,40.14,4.0,14.9233,26.555,0.1757,663.6360000000001,4.3913
16,000046,泛海控股,40.04,14.99,22.6799,11.759,0.3015,78.422,2.0108
17,600871,石化油服,37.94,10.68,100.0,432.084,0.127,4043.75,1.1893
18,600845,宝信软件,37.84,8.62,1.3398,36.083,0.2645,418.41,3.0674
19,000017,深中华A,37.74,9.02,26.7982,76.7261,0.3744,849.7913,4.1476
20,000014,沙河股份,35.78,5.98,10.4475,5.4222,0.2041,90.5328,3.4083
21,000006,深振业A,34.61,22.42,37.7505,18.7939,0.7425,83.8252,3.3117
22,600863,内蒙华电,31.49,6.22,100.0,13.1404,0.0362,211.1446,0.5832
23,000048,康达尔,30.56,3.48,8.6424,7.7781,0.1275,223.3238,3.661
24,000521,美菱电器,28.81,6.26,23.6489,24.0328,0.2002,383.4549,3.1954
25,000514,渝开发,27.89,28.86,100.0,10.2602,0.1906,35.543,0.6604
26,000009,中国宝安,26.25,19.58,22.6837,80.1361,0.3561,409.0975,1.8179
27,000012,南玻A,25.08,22.91,49.1324,25.4969,0.2371,111.2497,1.0345
28,000007,全新好,23.44,9.93,19.1133,7.6066,0.3582,76.5793,3.6065
29,000505,*ST珠江,23.41,34.09,35.9502,14.6723,0.1791,43.0315,0.5255
30,000523,广州浪奇,22.81,4.33,22.7389,14.845999999999998,0.1826,342.655,4.2159
31,000020,深华发A,22.81,8.98,12.8738,35.9781,0.1863,400.64300000000003,2.0755
32,600815,*ST厦工,21.97,6.67,23.2211,19.7255,0.1687,295.6657,2.5296
33,000502,绿景控股,21.81,25.6,36.8671,17.2721,0.2813,67.4642,1.0989
34,600830,香溢融通,20.97,0.69,8.0302,1.1062,0.0291,158.7169,4.1767
35,000501,鄂武商A,20.95,2.65,12.492,12.5189,0.0893,471.1962,3.3646
36,000019,深深宝A,20.58,6.94,19.0729,16.5996,0.1546,238.8641,2.2259
37,000529,广弘控股,19.76,7.82,39.1995,19.3923,0.1951,247.7794,2.4931
38,000001,平安银行,19.49,33.65,43.7599,112.65,1.2544,334.69,3.727
39,600846,同济科技,19.33,27.62,27.6202,4.82,0.1299,17.451,0.4705
40,600868,梅雁吉祥,19.08,12.66,100.0,3.9399,0.0815,31.1094,0.644
41,600872,中炬高新,18.76,55.67,100.0,4.51,0.0543,8.1,0.0975
42,600866,星湖科技,18.11,4.28,27.8386,3.8215,0.1016,89.2383,2.3728
43,600819,耀皮玻璃,18.03,15.18,51.172,41.268,0.1584,271.705,1.0431
44,600820,隧道股份,17.99,8.0,12.8763,13.091,0.2366,163.517,2.9554
45,000531,穗恒运A,17.72,25.79,40.1795,14.0837,0.2224,54.5971,0.8625
46,600848,上海临港,15.95,7.92,25.2439,34.452,0.2168,434.4525,2.7347
47,000004,国农科技,15.79,16.12,26.3274,8.04,0.3298,49.8714,2.046
48,000050,深天马A,15.7,9.0,26.0224,5.3403,0.0707,59.3005,0.7854
49,000568,泸州老窖,15.57,16.25,61.8663,22.5534,0.3469,138.7567,2.1347
50,000043,中航地产,14.67,19.63,100.0,13.0358,0.1843,66.3786,0.9386
51,600653,申华控股,14.54,11.15,28.4989,1.6766,3.3532,15.0344,30.0687
52,000008,神州高铁,12.94,7.46,14.0502,4.4915,0.18899999999999997,60.1427,2.5312
53,000538,云南白药,12.24,10.71,58.0178,3.9926,0.0665,37.2607,0.621
54,600825,新华传媒,11.66,1.33,16.923,0.6087,0.0202,45.7451,1.5248
55,000510,金路集团,11.65,6.11,32.1182,3.6163,0.0684,59.0991,1.1182
56,000504,*ST生物,11.6,30.43,42.1726,12.69,0.1173,41.6952,0.3855
57,600869,智慧能源,11.53,2.6,16.8305,1.8143,0.0403,69.5788,1.5461
58,600855,航天长峰,10.68,3.06,18.9178,6.1069,0.0381,198.9869,1.2429999999999999
59,000516,国际医学,10.34,1.69,16.3146,0.6582,0.0129,38.7405,0.7648
60,600847,*ST万里,9.75,7.98,42.7521,8.3957,0.1805,105.19200000000001,2.2621
61,000517,荣安地产,9.71,10.99,30.1561,1.9144,0.0331,17.4134,0.3285
62,000018,神州长城,8.82,2.54,25.4463,9.68,0.0761,380.8098,2.9966
63,600853,龙建股份,8.8,4.56,27.4132,34.2545,0.0778,750.0889999999999,1.7047
64,600861,北京城乡,8.46,1.71,15.3782,1.0824,0.0077,63.1089,0.4507
65,600608,*ST沪科,8.43,3.91,18.658,1.9793,0.5481,50.5763,14.0077
66,600856,中天能源,7.38,2.41,15.913,6.042999999999999,0.0746,250.047,3.0869999999999997
