,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600751,天海投资,58.39,7.64,14.019,58.8163,0.1193,769.1423,1.5612
1,002128,露天煤业,57.47,28.44,45.0685,451.8108,0.7841,1588.5796,2.7569999999999997
2,002218,拓日新能,57.12,30.66,37.7238,41.5329,0.3461,135.4209,1.1285
3,002249,大洋电机,56.77,3.9,11.0654,29.7031,0.3159,760.4381,8.0897
4,002183,怡亚通,55.07,45.2,74.8664,83.5473,0.9024,184.8361,1.9966
5,002258,利尔化学,54.5,33.24,50.6284,57.3661,0.5681,172.5746,1.7092
6,601668,中国建筑,54.37,1.33,10.2697,1395.444,0.0775,104608.67800000001,5.8115
7,002223,鱼跃医疗,52.0,27.65,27.6551,58.7744,0.7633,212.5308,2.7601
8,002242,九阳股份,51.63,5.08,17.2692,38.1312,0.1906,750.3774,3.7518
9,002217,合力泰,51.55,13.78,29.9232,54.7196,0.5891,397.0847,4.2752
10,002069,獐子岛,48.38,28.99,47.4592,150.2319,1.7716,518.1982,6.1108
11,002106,莱宝高科,45.56,42.68,56.2142,222.3589,1.5188,520.9557,3.5584
12,601699,潞安环能,45.31,12.29,35.6123,700.915,1.5264,5698.6411,12.4102
13,002239,奥特佳,42.93,10.03,16.2515,32.9584,0.3295,328.3877,3.2838
14,600048,保利地产,42.81,17.26,42.559,406.8464,1.0171,2356.4188,5.891
15,002273,水晶光电,42.25,25.49,52.3473,11.7213,0.2344,45.9791,0.9195
16,002251,步步高,42.14,3.46,18.2548,73.9465,0.7381,2134.7518,21.3091
17,002178,延华智能,42.07,9.85,28.5722,16.9139,0.2818,171.6336,2.8605
18,002122,天马股份,42.06,15.28,31.23,90.0259,0.8826,589.0319999999999,5.7748
19,002212,南洋股份,41.72,9.62,15.421,72.7125,0.6434,755.7610000000001,6.6881
20,002151,北斗星通,39.87,18.21,31.1163,15.9917,0.3997,87.7874,2.1946
21,600743,华远地产,38.34,1.35,9.7539,1.9743,0.0063,146.2348,0.4675
22,002229,鸿博股份,38.14,40.97,45.7197,38.7641,0.6459999999999999,94.6019,1.5766
23,002216,三全食品,36.47,8.45,34.836,56.7288,0.8104,671.2158,9.5887
24,002266,浙富控股,35.82,7.04,19.5199,6.9366,0.0645,98.48,0.917
25,601666,平煤股份,35.71,12.55,30.1605,904.0075,1.2827,7198.9276,10.2152
26,002255,海陆重工,35.51,6.24,22.029,24.9562,0.3006,399.7507,4.8162
27,002138,顺络电子,35.33,36.38,57.718,36.4167,0.5202,100.0916,1.4298
28,002194,武汉凡谷,35.25,20.5,28.3337,99.3315,0.6208,484.3294,3.0269999999999997
29,002137,麦达数字,34.82,6.38,10.0739,31.8052,0.318,497.745,4.9774
30,600309,万华化学,34.72,18.66,37.4161,617.6302,0.7277,3309.5407,3.8998
31,000552,靖远煤电,34.43,20.43,33.7899,32.8176,0.1845,160.6097,0.9029
32,002261,拓维信息,34.23,24.04,44.6206,32.9127,0.5497,136.8914,2.2866
33,002191,劲嘉股份,33.93,13.7,28.0523,154.0291,0.7701,1123.9655,5.6198
34,601168,西部矿业,33.79,11.35,25.8669,524.3307,1.6359,4616.1378,14.4029
35,002153,石基信息,33.55,23.8,54.3075,35.3245,0.841,148.4105,3.5335
36,002088,鲁阳节能,33.4,16.02,39.3413,63.1252,0.8171,393.9462,5.0993
37,601186,中国铁建,33.29,0.27,9.8624,308.802,0.0386,114125.34599999999,14.2656
38,002130,沃尔核材,32.97,15.0,35.2381,25.4383,0.6304,169.5518,4.202
39,002270,华明装备,32.72,28.08,43.5584,41.1619,0.3776,146.5428,1.3444
40,600428,中远海特,32.29,18.3,33.2611,685.0679,1.0455,3741.5305,5.7105
41,002123,梦网荣信,31.77,21.58,55.1117,35.4288,0.7381,164.1146,3.4189999999999996
42,002179,中航光电,31.72,14.88,36.1315,62.2618,0.6995,418.3485,4.7005
43,002213,特尔佳,31.64,19.23,44.9383,20.1131,0.2612,104.5446,1.3577
44,002274,华昌化工,31.63,10.16,23.8548,113.3675,0.7551,1114.8569,7.4257
45,601001,大同煤业,31.46,14.26,56.0179,448.7506,0.8058,3146.2303,5.65
46,002247,帝龙文化,31.34,14.05,23.0367,18.6608,0.3732,132.7504,2.655
47,002052,同洲电子,31.3,7.06,20.3488,61.1688,0.9425,865.6086,13.3383
48,000792,盐湖股份,31.27,32.55,67.7824,515.7573,0.6719,1584.4294,2.0642
49,002202,金风科技,31.16,22.21,27.3724,112.2988,0.2495,505.5272,1.1233
50,002148,北纬通信,31.01,31.6,62.9436,29.6745,0.785,93.9011,2.4841
51,002236,大华股份,30.91,14.29,33.8319,41.9116,0.8382,293.1446,5.8628
52,002104,恒宝股份,30.79,22.75,50.1172,39.1614,0.4532,172.1146,1.992
53,002227,奥特迅,30.77,26.94,52.3713,34.7973,0.4291,129.1568,1.5930000000000002
54,002081,金螳螂,30.66,3.56,18.0788,46.1189,0.6588,1293.1302,18.4732
55,000933,神火股份,30.58,28.78,52.4326,472.4901,0.9449,1641.6026,3.2832
56,002147,新光圆成,30.1,11.01,35.9957,11.2722,0.161,102.3788,1.4625
57,002146,荣盛发展,30.09,10.93,26.8036,130.6868,0.396,1194.9404,3.6210000000000004
58,002244,滨江集团,30.04,10.03,25.3901,94.6191,0.2056,943.2097,2.0504
59,002024,苏宁云商,29.99,2.2,9.6819,350.6299,1.0454,15936.3912,47.5179
60,002197,证通电子,29.71,12.63,30.3736,10.5351,0.161,83.3774,1.2742
61,002065,东华软件,29.37,12.66,22.0762,58.1388,0.8994,459.111,7.1029
62,601899,紫金矿业,29.32,22.74,48.9349,697.9248,0.1327,3068.7745,0.5838
63,002101,广东鸿图,29.27,12.26,24.4582,37.2569,0.7451,303.8848,6.0776
64,002204,大连重工,28.96,6.5,18.0869,25.2332,0.1577,388.0231,2.4251
65,600875,东方电气,28.8,17.32,31.2763,528.0567,1.1734,3047.8579999999997,6.773
