,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000858,五粮液,86.98,15.48,48.18,341.2984,1.422,2204.4544,9.1852
1,000978,桂林旅游,81.08,36.49,65.2451,70.8484,0.3936,194.1546,1.0786
2,600380,健康元,77.24,26.79,72.1116,84.806,0.3128,316.5457,1.1677
3,600130,波导股份,74.78,35.14,38.0868,42.1979,0.2637,120.0773,0.7504
4,000936,华西股份,73.85,15.55,25.5014,49.343999999999994,0.4699,317.318,3.022
5,600206,有研新材,71.96,27.52,32.1799,43.6026,0.545,158.4278,1.9803
6,000912,泸天化,71.83,19.05,32.4673,157.1335,0.5237,824.4358,2.7481
7,600285,羚锐制药,67.2,31.05,84.1121,22.8357,0.3783,73.5432,1.2184
8,000998,隆平高科,61.68,20.38,37.2785,18.9549,0.379,93.0039,1.86
9,600248,延长化建,59.37,25.48,38.5684,23.7152,0.184,93.072,0.7224
10,000975,银泰资源,58.88,57.14,75.9368,46.7545,0.4452,81.8182,0.7792
11,600159,大龙地产,53.66,22.89,47.1408,69.4698,0.5789,303.4619,2.5288
12,600227,赤天化,53.52,8.93,21.5507,51.978,0.5197,582.059,5.8205
13,600300,维维股份,53.18,6.84,7.2632,89.3661,0.3885,1305.1366,5.6745
14,600007,中国国贸,52.39,49.45,70.9297,459.35699999999997,0.7177,928.837,1.4513
15,600171,上海贝岭,51.13,29.11,32.3241,109.5266,0.5113,376.1709,1.7563
16,000938,紫光股份,51.03,10.89,20.9136,31.6385,0.3562,290.5149,3.2715
17,000937,冀中能源,49.47,16.62,47.7008,146.5229,0.4508,881.4753,2.7122
18,600197,伊力特,48.6,19.95,50.5966,65.8448,0.4525,329.911,2.2674
19,600220,江苏阳光,48.01,9.9,35.0638,49.8805,0.2714,503.7455,2.7414
20,000960,锡业股份,47.38,10.2,16.3995,103.1065,0.4524,1010.0808,4.4319999999999995
21,600337,美克家居,46.57,25.49,42.0769,13.4553,0.2583,52.7725,1.0132
22,000917,电广传媒,46.41,25.28,41.4872,62.8189,0.5816,248.4403,2.3003
23,600292,远达环保,45.4,13.2,38.116,33.5592,0.2006,254.0797,1.5191
24,000933,神火股份,44.29,15.41,36.9683,64.2786,0.405,416.9859,2.6278
25,600555,海航创新,43.63,15.15,20.3604,120.3152,0.4941,793.6709,3.2594
26,600276,恒瑞医药,43.58,13.52,40.5776,41.0707,0.3091,303.5708,2.285
27,600168,武汉控股,43.58,57.73,68.622,135.6591,0.5319,234.9507,0.9213
28,600466,蓝光发展,42.55,14.61,73.5805,5.2534,0.0678,35.9553,0.4645
29,600151,航天机电,42.44,15.76,36.6989,129.1449,0.633,819.2817,4.016
30,000919,金陵药业,41.32,30.68,44.8781,92.4884,0.4624,301.3964,1.5069
31,601857,中国石油,40.96,18.96,30.9008,29848.0,0.1667,157381.0,0.8791
32,600795,国电电力,40.92,36.21,53.1788,74.5891,0.914,205.9594,2.524
33,000876,新希望,40.51,11.35,15.283,52.5146,0.525,462.6249,4.6253
34,600172,黄河旋风,39.97,17.55,36.93,32.7787,0.3997,186.7661,2.2776
35,600367,红星发展,39.41,15.83,44.0204,23.2169,0.3316,146.5914,2.0941
36,600122,宏图高科,39.34,10.81,22.3398,35.0048,0.4795,323.619,4.4331
37,600160,巨化股份,39.19,10.1,24.1673,112.5809,0.4894,1114.4991,4.8456
38,000568,泸州老窖,38.95,29.8,65.6094,318.735,0.9798,1069.5507,3.2881
39,600178,东安动力,38.94,9.39,30.0074,105.7104,0.435,1125.4668,4.6315
40,000969,安泰科技,38.9,17.31,35.7966,34.4714,0.3722,199.1008,2.1501
41,600209,罗顿发展,38.76,33.22,61.8526,41.542,0.2643,125.0343,0.7955
42,000830,鲁西化工,38.7,15.87,24.8854,79.1847,0.5278,498.7858,3.3252
43,600170,上海建工,38.69,2.13,6.5933,181.7249,0.4695,8513.2111,21.9979
44,600270,外运发展,38.6,16.29,61.4502,68.949,0.3328,423.2295,2.043
45,600268,国电南自,38.58,11.66,39.6482,32.9073,0.4218,281.9854,3.6151
46,600177,雅戈尔,38.47,20.44,53.5684,103.8856,0.7238,508.0602,3.5399
47,600240,华业资本,37.58,14.73,40.3671,34.7998,0.3479,236.1371,2.3613
48,000983,西山煤电,37.45,15.85,47.7864,191.4897,0.3682,1207.9606,2.323
49,000918,嘉凯城,37.37,22.34,31.2034,40.9399,0.3721,183.197,1.6653
50,600195,中牧股份,37.16,9.25,17.1343,68.2759,0.3793,738.0509,4.1002
51,600218,全柴动力,36.97,10.53,19.9473,57.1799,0.4084,542.5696,3.8754
52,600246,万通地产,36.68,20.6,26.826999999999998,22.1864,0.3578,107.6657,1.7365
53,600558,大西洋,36.65,7.13,22.9612,22.4198,0.2989,314.0548,4.1873
54,600359,新农开发,36.08,18.62,47.8679,97.3175,0.47700000000000004,522.4266,2.5609
55,600009,上海机场,35.88,60.3,79.028,321.9847,0.5366,533.8912,0.8898
56,600196,复星医药,35.77,18.92,38.8142,36.0274,0.3577,190.3499,1.8902
57,000970,中科三环,35.57,11.15,25.2797,20.053,0.3856,179.8198,3.458
58,000150,宜华健康,35.12,10.62,16.4741,26.2092,0.2382,246.68,2.2425
59,600886,国投电力,35.03,10.64,13.2572,145.3204,1.1863,1365.7357,11.149000000000001
60,600736,苏州高新,34.94,35.43,55.6249,137.0546,0.9517,386.8043,2.6861
61,000949,新乡化纤,34.89,15.05,21.9432,99.7521,0.2732,662.6568,3.8914
62,600230,沧州大化,34.78,14.91,25.234,87.3871,0.4872,586.0061,3.2677
63,000910,大亚圣象,34.58,12.07,28.2425,50.4003,0.3332,417.4981,2.7603
64,000885,同力水泥,34.27,7.12,15.8219,43.0443,0.4304,604.4628,6.0446
65,000089,深圳机场,34.2,41.76,62.744,97.7207,0.4784,233.9579,1.1454
66,600338,西藏珠峰,34.16,4.2,14.7579,48.597,0.4485,1155.2433,10.6638
67,000819,岳阳兴长,33.81,24.47,33.9917,57.18899999999999,0.5498,233.6511,2.2466
68,600383,金地集团,33.8,20.24,40.4903,58.0783,0.2151,286.9213,1.0626
69,600316,洪都航空,33.78,8.24,24.8011,18.8423,0.2355,228.4639,2.8557
70,600207,安彩高科,33.75,16.45,33.9429,102.4304,0.3939,622.311,2.3935
71,000993,闽东电力,33.59,30.21,67.7995,52.2463,0.2612,172.9068,0.8645
72,600310,桂东电力,33.48,20.28,36.9379,40.9584,0.3665,201.8665,1.8064
73,000151,中成股份,33.43,22.99,39.8549,46.5419,0.3655,202.3638,1.5894
74,600306,商业城,33.36,3.77,14.6194,27.5221,0.2008,728.1241,5.3136
75,000651,格力电器,32.89,5.74,27.0163,198.3587,1.3223,3451.6620000000003,23.011
76,000948,南天信息,32.84,4.75,23.2064,29.1349,0.2913,612.7355,6.1273
77,000997,新大陆,32.7,12.05,22.8464,16.4244,0.1932,136.2434,1.6028
78,600186,莲花健康,32.6,6.53,15.0914,100.6601,0.5033,1539.6813,7.6984
79,600191,华资实业,32.43,17.25,31.1019,54.1075,0.3182,313.5044,1.8441
80,000981,银亿股份,32.27,7.96,11.7121,23.0918,0.20800000000000002,290.0877,2.6134
81,000913,*ST钱江,31.75,5.43,18.7658,51.1998,0.2625,941.9757,4.8306
82,000078,海王生物,31.68,28.97,75.1975,18.1573,0.3066,62.6733,1.0584
83,600222,太龙药业,31.46,24.01,62.8328,37.4056,0.3698,155.7302,1.5396
84,600199,金种子酒,31.45,8.66,31.458000000000002,53.542,0.4283,618.2126,4.9457
85,600854,春兰股份,31.22,15.02,19.9891,251.2887,1.5864,1672.1474,10.5564
86,000908,景峰医药,31.04,40.75,43.8869,26.8548,0.2826,65.8884,0.6935
87,000920,南方汇通,30.9,12.45,24.3073,37.2951,0.3107,299.471,2.4955
88,000859,国风塑业,30.74,16.96,34.0445,46.5016,0.3875,274.175,2.2847
89,600241,时代万恒,30.69,2.62,8.8196,27.5182,0.36200000000000004,1050.3071,13.8198
90,600193,创兴资源,30.62,7.58,14.8732,23.3193,0.3829,307.3861,5.0473
91,000925,众合科技,30.56,29.84,42.0947,25.1241,0.4187,84.1867,1.4031
92,600727,鲁北化工,30.49,42.96,39.8436,142.3992,0.7119,331.3997,1.6569
93,000021,深科技,30.47,18.01,21.9079,318.9135,0.6005,1769.8131,3.3326
94,000927,一汽夏利,30.22,8.62,26.0866,500.20300000000003,0.4059,5796.125,4.704
95,000905,厦门港务,30.03,79.19,88.6104,83.2545,0.4162,105.1284,0.5256
96,600769,祥龙电业,30.01,31.94,35.0228,83.988,0.5008,262.9426,1.5679
97,000962,东方钽业,29.96,10.97,34.5015,28.4415,0.2844,259.1071,2.591
98,600201,生物股份,29.86,16.41,19.8268,24.8452,0.2561,151.3232,1.5599
99,000670,盈方微,29.68,11.39,12.8293,92.4346,0.711,811.4275,6.2417
100,000930,中粮生化,29.62,12.8,25.9671,29.329,0.3371,229.0052,2.6328
101,600189,吉林森工,29.61,22.25,41.2429,80.4427,0.4022,361.4806,1.8074
102,000887,中鼎股份,29.39,5.1,12.0006,42.9313,0.3577,840.2793,7.0023
103,600282,南钢股份,29.3,6.51,17.0542,131.6062,0.4386,2019.2006,6.7306
104,600198,大唐电信,29.27,13.2,33.0571,69.9985,0.3286,530.23,2.4893
105,000982,*ST中绒,29.2,2.61,10.9951,8.3259,0.1892,318.6017,7.2409
106,600839,四川长虹,29.1,16.66,26.1484,2612.0291,1.7072,15672.9636,10.2439
107,000862,银星能源,28.88,26.03,47.0553,23.7878,0.3571,91.3522,1.3716
108,600267,海正药业,28.81,19.49,46.9922,52.555,0.45299999999999996,269.5585,2.3237
109,600135,乐凯胶片,28.76,15.03,32.5568,53.056000000000004,0.4421,352.8989,2.9408
110,000961,中南建设,28.74,6.06,16.7765,60.5993,0.3553,999.2873,5.8598
111,600339,*ST油工,28.68,12.19,25.9034,28.9338,0.263,237.202,2.1563
112,000652,泰达股份,28.67,47.58,41.5401,71.3994,0.5277,150.0352,1.109
113,600146,商赢环球,28.62,4.31,22.609,43.5938,0.3113,1010.716,7.2194
114,600169,太原重工,28.49,10.09,23.2555,41.9957,0.276,416.204,2.7361
115,600200,江苏吴中,28.45,14.13,23.0108,30.0231,0.3595,212.4693,2.5445
116,600010,包钢股份,28.4,3.97,10.2375,259.2256,0.28800000000000003,6526.8728,7.252000000000001
117,600298,安琪酵母,28.38,17.62,39.7987,19.934,0.1979,113.1239,1.1233
118,000627,天茂集团,28.34,23.05,25.7484,54.7733,0.5305,237.5321,2.3006
119,600318,新力金融,28.3,5.66,33.957,20.6562,0.1721,364.3803,3.0365
120,600313,农发种业,28.2,5.01,8.9918,48.9196,0.284,975.947,5.6675
121,000880,潍柴重机,28.18,3.26,9.9588,46.7151,0.7622,1432.9308,23.38
122,000900,现代投资,28.18,55.39,65.7615,63.9016,0.5809,115.3468,1.0486
123,600702,沱牌舍得,28.1,21.67,40.4446,184.6283,0.7009,851.8896,3.2344
124,000821,京山轻机,27.99,23.15,33.8622,89.01,0.5899,384.4899,2.5483
125,000903,云内动力,27.77,11.21,24.5337,40.5184,0.3376,361.2672,3.0105
126,000922,*ST佳电,27.77,23.88,51.1834,50.7759,0.4212,212.5987,1.7635
127,600185,格力地产,27.74,12.95,21.0402,36.0945,0.2776,278.6173,2.1432
128,600305,恒顺醋业,27.65,20.09,30.959,19.6585,0.2255,97.8115,1.1223
129,600163,中闽能源,27.41,13.36,28.6954,85.8375,0.4125,642.4522,3.0875
130,600213,亚星客车,27.41,5.72,14.1,39.8863,0.3068,696.1921,5.3553
131,000893,东凌国际,26.91,12.59,34.1981,44.2541,0.2682,351.4054,2.1297
132,600745,中茵股份,26.9,30.89,50.0342,57.6398,0.5459,186.5495,1.7668
133,000623,吉林敖东,26.89,27.05,70.1917,89.4135,0.6937,330.4457,2.5639
134,000099,中信海直,26.77,15.36,33.1007,36.8988,0.2713,240.1411,1.7657
135,000760,斯太尔,26.66,17.24,30.7371,50.5776,0.5222,293.2423,3.0281
136,600188,兖州煤业,26.61,19.79,57.6842,738.3708,0.4421,3730.6681,2.2339
