,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600647,同达创业,43.12,28.77,18.8478,30.379,0.5676,105.5759,1.9727
1,600178,东安动力,25.19,13.5,29.4524,86.8374,0.3573,642.7848,2.6452
2,600795,国电电力,23.85,41.37,57.9463,57.092,0.5381,137.9998,1.3009
3,600177,雅戈尔,23.65,21.53,50.9137,85.9436,0.5988,399.1604,2.7812
4,000682,东方电子,20.37,38.25,57.8927,68.7112,0.503,179.6122,1.3148
5,600766,园城黄金,20.03,19.92,16.6096,27.6212,0.3042,138.627,1.5268
6,600057,象屿股份,19.92,11.18,21.8519,78.704,0.7154,703.6965,6.3972
7,000078,海王生物,19.75,38.53,78.9732,14.1029,0.2381,36.5984,0.6181
8,600886,国投电力,19.26,14.54,30.9104,98.9359,0.4038,679.9843,2.7754
9,600157,永泰能源,19.12,16.08,25.4068,26.4873,0.5034,164.6973,3.1307
10,000652,泰达股份,18.65,54.44,42.3664,57.1177,0.3015,104.9159,0.5539
11,600676,交运股份,18.09,20.94,43.361000000000004,27.9873,0.3058,133.6115,1.46
12,000697,炼石有色,18.05,23.05,28.2059,69.7992,0.5219,302.7984,2.2643
13,600727,鲁北化工,17.33,58.21,41.2024,97.9425,0.4897,168.236,0.8411
14,600854,春兰股份,17.18,15.06,25.2597,167.0221,0.8111,1108.6567,5.3839
15,600064,南京高科,17.05,29.65,42.4161,123.9214,0.7073,417.906,2.3853
16,600196,复星医药,16.8,16.05,39.1625,20.3402,0.2019,126.6821,1.258
17,000917,电广传媒,16.57,17.84,45.8624,26.8908,0.2489,150.6568,1.3949
18,000659,*ST中富,16.36,27.64,32.4133,92.4513,0.3021,334.4384,1.0929
19,000663,永安林业,16.19,32.52,34.6885,45.8493,0.4041,140.9675,1.2425
20,600896,览海投资,15.83,52.32,50.4466,85.4579,0.3051,163.3258,0.5831
21,000848,承德露露,15.77,19.77,30.4131,55.8943,0.4839,282.6148,2.4468
22,000571,新大洲A,15.62,15.12,25.1633,199.9457,0.3802,1322.3301,2.515
23,000655,金岭矿业,15.16,19.26,34.3551,28.5786,0.3068,148.3612,1.5930000000000002
24,000651,格力电器,15.02,6.27,38.6324,156.7099,0.9637,2496.9913,15.3566
25,600101,明星电力,14.88,46.98,49.3994,39.2841,0.3025,83.6162,0.644
26,000021,深科技,14.71,17.19,23.5776,180.5749,0.34,1049.9997,1.9771
27,000758,中色股份,14.56,14.57,17.16,109.4551,0.4886,750.7374,3.3515
28,600199,金种子酒,14.25,8.32,35.3807,28.2997,0.2263,339.8138,2.7185
29,000063,中兴通讯,14.2,16.76,59.083,115.119,0.4604,686.4741,2.7458
30,000519,中兵红箭,14.0,43.57,26.6114,24.8684,0.3504,57.0641,0.804
31,000692,惠天热电,13.8,30.99,28.2021,53.4952,0.5065,172.5947,1.6344
32,000608,阳光股份,13.65,18.39,35.0174,27.5836,0.253,149.939,1.3757
33,600075,新疆天业,13.58,31.89,25.5785,39.7001,0.35,124.4561,1.0974
34,000858,五粮液,13.56,20.89,50.7129,252.9194,0.7903,1210.4334,3.7826
35,000062,深圳华强,13.51,18.15,21.3126,72.98899999999999,0.4561,402.0561,2.5128
36,600080,金花股份,13.47,56.51,80.0111,46.5899,0.2274,82.4382,0.4025
37,600881,亚泰集团,13.44,17.48,44.3989,51.0538,0.4047,291.9303,2.3143
38,000799,酒鬼酒,13.32,36.65,67.057,114.6237,0.413,312.6746,1.1267
39,600266,北京城建,13.3,2.6,14.5056,62.0377,0.2067,2385.8674,7.9528
40,600641,万业企业,13.26,26.44,36.9498,67.2267,0.2558,254.2493,0.9676
