,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600776,东方通信,35.68,7.45,13.8809,170.7923,0.7116,2290.1518,9.5422
1,600728,佳都科技,32.02,23.69,100.0,36.3166,0.5544,153.2734,2.34
2,600782,新钢股份,29.34,26.55,37.4041,13.1983,0.2934,49.6956,1.105
3,000651,格力电器,28.31,7.07,24.5001,131.1817,1.749,1853.6192,24.7149
4,600854,春兰股份,25.05,11.83,100.0,166.9431,1.2647,1410.6803,10.6869
5,600742,一汽富维,23.84,16.02,27.9185,22.7144,0.5047,141.7277,3.1495
6,600734,实达集团,22.76,11.89,26.2009,39.3464,0.3934,330.7345,3.3073
7,000021,深科技,22.61,15.92,100.0,166.1121,0.6255,1043.2939999999999,3.9291
8,000596,古井贡酒,22.1,19.22,100.0,133.6535,0.6216,695.0829,3.2329
9,600663,陆家嘴,21.47,50.29,100.0,548.9586,0.7489,1091.4133,1.4889
10,600886,国投电力,21.25,26.9,100.0,39.545,0.4519,146.9551,1.6795
11,600740,山西焦化,21.22,12.21,37.5129,16.8736,0.3183,138.1499,2.6066
12,600748,上实发展,20.95,13.27,23.7475,52.8193,0.2934,397.8559,2.2103
13,600094,大名城,19.94,15.16,100.0,30.6603,0.36700000000000005,202.1263,2.4198
14,000615,京汉股份,19.23,26.13,31.7487,15.6785,0.3855,59.9939,1.4755
15,000623,吉林敖东,18.35,21.37,100.0,24.9077,0.4294,116.522,2.0089
16,600768,宁波富邦,17.93,18.36,23.0214,9.7565,0.2567,53.1396,1.3984
17,000570,苏常柴A,17.82,8.6,100.0,125.9897,0.4999,1463.6886,5.8082
18,600741,华域汽车,16.34,12.72,100.0,7.1791,0.2393,56.3985,1.8799
19,000058,深赛格,15.99,7.78,100.0,60.1682,0.294,773.2668,3.7794
20,000001,平安银行,15.69,31.81,38.4798,364.2268,0.35200000000000004,1144.9433,1.1066
21,000530,大冷股份,15.64,23.55,24.6189,62.0532,0.429,263.4583,1.8216
22,600737,中粮糖业,15.53,23.16,100.0,13.7091,0.2611,59.1855,1.1273
23,000016,深康佳A,15.37,7.02,100.0,142.675,0.5073,2031.4842,7.224
24,600839,四川长虹,15.36,15.97,100.0,554.0697,1.0963,3467.8056,6.8619
25,000418,小天鹅A,15.3,14.64,100.0,96.818,0.5556,661.118,3.7939999999999996
26,600881,亚泰集团,15.28,18.49,100.0,22.6872,0.262,122.6679,1.4169999999999998
27,600725,ST云维,14.97,66.85,100.0,49.5262,0.6831,74.0754,1.0217
28,000426,兴业矿业,14.8,18.54,,12.777000000000001,0.3071,68.8942,1.6561
29,000622,恒立实业,14.48,13.0,32.9349,8.0041,0.1905,61.5448,1.4653
30,000630,铜陵有色,14.48,2.69,8.636000000000001,17.9889,0.165,666.3336,6.1131
31,600724,宁波富达,14.43,11.42,35.7004,8.8853,0.2221,77.749,1.9437
32,000589,黔轮胎A,14.37,12.04,100.0,50.9837,0.43,423.4065,3.5715
33,000611,*ST天首,14.22,8.51,100.0,12.9404,0.2336,152.0209,2.7454
