,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600751,天海投资,43.75,7.87,16.0365,47.263000000000005,0.0959,600.1192,1.2181
1,600617,国新能源,32.84,4.02,11.5994,6.2884,0.0376,156.1057,0.9336
2,600309,万华化学,29.26,18.82,38.4995,480.2425,0.5658,2551.2558,3.0062
3,600428,中远海特,28.14,19.93,35.711999999999996,562.721,0.8588,2822.1473,4.3073
4,000039,中集集团,28.09,10.28,17.2522,2649.6242,1.3136,25763.2297,12.7732
5,000792,盐湖股份,27.7,35.76,73.3581,432.6004,0.5636,1209.4693,1.5757
6,000552,靖远煤电,26.76,23.58,29.9753,22.8298,0.1283,96.8042,0.5442
7,000933,神火股份,25.6,31.34,55.8648,368.3052,0.7366,1174.8272,2.3496
8,000022,深赤湾A,25.24,35.91,68.9608,519.7742,0.8061,1447.1347,2.2444
9,000538,云南白药,23.03,9.87,28.6601,176.0038,0.6071,1782.9841,6.1508
10,600615,丰华股份,22.64,72.51,28.5854,64.8296,0.431,89.4029,0.5943
11,000572,海马汽车,22.6,2.23,4.4694,64.7161,0.2997,2889.8937,13.3856
12,600875,东方电气,22.46,18.92,33.1548,357.4479,0.7943,1888.5808,4.1968
13,600123,兰花科创,21.8,26.2,56.0991,337.1139,0.9079999999999999,1286.6243,3.4656
14,002025,航天电器,21.46,36.7,67.4067,80.1335,0.8347,218.3019,2.2739
15,600026,中远海能,21.24,33.86,43.6059,2156.1817,0.6482,6366.9192,1.9142
16,600096,云天化,20.96,25.61,43.1166,530.1072,1.0082,2069.3096,3.9358
17,600320,振华重工,20.89,10.24,13.6862,888.93,0.5768,8679.444,5.6326
18,600858,银座股份,20.86,3.14,15.4752,36.7022,0.3024,1165.8991,9.6079
19,001696,宗申动力,20.85,5.39,12.1747,63.0667,0.3544,1169.4996,6.5729999999999995
20,600616,金枫酒业,20.8,3.99,16.6443,116.4267,0.3821,2914.7184,9.5679
21,000951,中国重汽,20.67,2.18,8.0596,101.9605,0.4014,4674.1326,18.4039
22,002024,苏宁云商,20.64,1.88,9.5226,213.7473,1.1472,11345.1577,60.8907
23,000066,中国长城,20.57,20.38,7.6346,363.4223,0.7926,1782.4638,3.8876
24,600022,山东钢铁,20.53,4.4,11.293,818.2682,0.8704,18588.6974,19.7752
25,000617,中油资本,20.45,14.76,25.4334,87.4615,0.43799999999999994,592.1663,2.9655
26,600886,国投电力,20.07,14.04,35.4317,324.308,0.5755,2308.9145,4.0975
27,600500,中化国际,19.95,4.84,9.083,593.2162,0.4716,12253.1908,9.7425
28,600596,新安股份,18.88,7.79,28.035,139.8362,0.6133,1793.5949,7.867000000000001
29,600432,*ST吉恩,18.13,16.02,40.7117,124.0918,0.6531,774.3788,4.0756
30,000912,泸天化,18.07,13.7,32.0741,359.5078,0.6145,2622.6491,4.4831
