,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600795,国电电力,24.73,41.52,54.1214,102.8942,0.4041,247.7643,0.9731
1,600210,紫江企业,20.39,19.01,31.2767,61.0643,0.2561,321.058,1.3467
2,600787,中储股份,19.71,22.88,38.8791,76.4437,0.4013,334.0449,1.7538
3,000525,红太阳,18.74,30.05,44.7591,37.1634,0.3017,123.6669,1.0042
4,000936,华西股份,18.64,17.3,29.6187,24.0592,0.2291,139.0323,1.3241
5,000848,承德露露,18.25,17.19,30.9417,69.7591,0.3019,405.6398,1.756
6,600862,中航高科,17.98,14.29,39.366,32.4686,0.4366,227.1996,3.0557
7,600779,水井坊,17.72,13.34,37.9183,71.2451,0.47200000000000003,534.048,3.5381
8,000415,渤海金控,17.65,37.8,53.6422,47.49100000000001,0.4059,125.6292,1.0737
9,000933,神火股份,17.44,17.97,37.6444,39.178000000000004,0.2468,217.9484,1.3735
10,000652,泰达股份,17.38,79.34,53.1475,80.464,0.4248,101.4075,0.5354
11,000636,风华高科,16.79,27.74,34.0763,108.4933,0.519,391.0152,1.8705
12,600057,象屿股份,16.2,13.48,28.4128,96.3984,0.5154,714.956,3.8232
13,000962,东方钽业,15.45,10.66,27.872,28.4654,0.2846,266.8518,2.6685
14,000919,金陵药业,15.45,32.81,50.0585,56.7176,0.2835,172.8576,0.8642
15,000858,五粮液,15.17,16.68,51.3831,317.0763,0.9908,1900.8933,5.9402
16,000682,东方电子,15.02,36.22,54.0325,143.0797,0.4987,395.0141,1.3769999999999998
17,000651,格力电器,14.66,5.87,34.5936,164.7934,0.5067,2806.5632,8.6302
18,600727,鲁北化工,14.65,33.81,31.9862,154.0071,0.4624,455.4595,1.3677
19,000839,中信国安,14.28,48.62,65.2766,121.645,0.3041,250.1789,0.6254
20,600157,永泰能源,14.14,9.99,20.9854,27.0359,0.2855,270.5004,2.8566
21,000066,中国长城,13.82,19.12,11.53,120.0925,0.4161,627.8327,2.1757
22,600219,南山铝业,13.71,14.68,26.34,52.6339,0.2048,358.3089,1.3941
23,000034,神州数码,13.7,2.07,13.4603,6.4556,0.0207,310.7665,0.9988
24,600602,云赛智联,13.52,10.15,16.9603,192.6209,0.3022,1896.8815,2.9764
25,000663,永安林业,13.25,38.05,44.9624,66.2389,0.396,174.0463,1.0407
26,600000,浦发银行,13.17,25.7,20.2193,505.971,0.2517,1968.4679999999998,0.9793
27,000078,海王生物,13.17,49.98,78.6448,26.7589,0.1751,53.5288,0.3503
