,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600497,驰宏锌锗,48.97,19.26,32.8195,616.9293,3.8558,3201.8056,20.0112
1,600844,*ST丹科,46.32,824.4,4.713,47.1273,0.1547,5.7165,0.0187
2,601168,西部矿业,41.36,22.03,35.7128,1110.9714,3.4663,5042.8051,15.7341
3,002084,海鸥卫浴,38.5,8.77,20.0125,98.6307,0.7469,1123.8371,8.5107
4,000060,中金岭南,37.31,20.0,36.2402,830.485,1.3731,4152.1321,6.8652
5,002106,莱宝高科,36.98,40.21,59.9774,148.2162,1.0124,368.5331,2.5173
6,000166,申万宏源,36.09,143.74,,1025.7595,0.1527,713.5989999999999,0.1062
7,002097,山河智能,33.37,13.09,27.8494,60.8305,0.6121,464.5467,4.6746
8,600657,信达地产,33.01,12.95,10.9433,103.6007,0.2084,799.4903,1.6085
9,600505,西昌电力,32.21,14.44,56.2899,27.9239,0.094,193.3207,0.6509
10,600362,江西铜业,30.89,20.06,35.3774,3555.2824,1.228,17719.1913,6.1205
11,000792,盐湖股份,30.85,32.52,71.0461,565.0318,0.7361,1737.1705,2.2632
12,000950,*ST建峰,29.84,9.59,37.225,72.8363,0.4699,759.2887,4.8986
13,600645,中源协和,29.83,9.24,33.847,29.6617,0.1186,320.6864,1.2826
14,601211,国泰君安,28.7,45.9,,1169.7526,0.2488,2548.0529,0.5421
15,600331,宏达股份,28.08,11.39,38.0417,381.0767,0.9159999999999999,3345.2682,8.0415
16,600875,东方电气,27.65,18.79,28.3397,624.327,1.3873,3321.5082,7.3811
17,000690,宝新能源,27.52,25.98,39.1221,195.5666,0.7127,752.7232,2.7435
18,600958,东方证券,26.13,50.32,,643.44,0.3007,1278.54,0.5975
19,600961,株冶集团,25.99,4.69,10.6862,299.8676,0.7015,6390.1396,14.9491
20,000878,云南铜业,25.98,4.15,6.9494,820.5164,1.0273,19761.4743,24.7423
21,600309,万华化学,25.94,16.31,36.5112,578.9552,0.4872,3547.6249,2.9859
22,000665,湖北广电,25.32,6.73,21.4006,17.5787,0.1246,261.0523,1.8518
23,002123,梦网荣信,25.22,20.01,58.3861,32.9052,0.6855,164.4142,3.4252
24,002736,国信证券,25.17,49.87,,704.33,0.3521,1412.32,0.7061
25,002081,金螳螂,24.85,3.44,17.5721,45.1171,0.6445,1309.8571,18.7122
26,002130,沃尔核材,24.44,15.16,34.0956,24.953000000000003,0.6184,164.5384,4.0777
27,600773,西藏城投,23.54,135.34,75.2541,20.9036,0.1159,15.4451,0.0856
28,000022,深赤湾A,23.37,34.74,65.3531,496.0528,0.7693,1427.6969,2.2142
29,600183,生益科技,23.01,14.34,20.6162,361.3389,0.3775,2519.5476,2.6326
30,600123,兰花科创,22.24,26.86,52.5636,438.0687,1.1799,1630.4961,4.3919
31,002076,雪莱特,22.16,17.38,34.0879,32.5868,0.4266,187.4723,2.4547
32,002090,金智科技,22.11,14.52,34.2509,32.8464,0.644,226.1936,4.4351
33,002109,兴化股份,21.82,14.64,27.0746,70.6751,0.5889,482.5613,4.0213
34,600320,振华重工,21.74,9.77,14.1376,1184.9004,0.3844,12118.1606,3.9321
