,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000998,隆平高科,66.79,23.11,36.9393,26.2718,0.5254,113.6769,2.2735
1,600380,健康元,63.6,15.0,74.9267,58.6143,0.2162,390.5296,1.4406
2,600519,贵州茅台,62.74,23.38,87.7862,146.8914,0.794,628.1844,3.3955
3,000912,泸天化,59.77,16.77,30.1595,143.6271,0.4787,855.954,2.8531
4,000938,紫光股份,58.14,10.81,21.9965,44.2493,0.4983,409.1409,4.6074
5,600220,江苏阳光,52.72,13.32,36.6362,71.7158,0.3902,538.3094,2.9295
6,600270,外运发展,49.17,21.15,60.6894,136.813,0.6604,646.7469,3.1219
7,000937,冀中能源,48.99,16.73,47.8302,145.5654,0.4478,870.0818,2.6771
8,600285,羚锐制药,48.04,22.17,84.0056,23.9547,0.3968,108.0201,1.7895
9,600555,海航创新,47.85,18.67,24.6904,148.8081,0.6111,796.9306,3.2728
10,600226,升华拜克,46.09,30.82,55.8366,35.5819,0.4742,115.44200000000001,1.5387
11,600300,维维股份,45.71,8.9,8.8603,105.1537,0.4571,1181.4488,5.1367
12,600337,美克家居,45.45,16.24,40.1318,24.0763,0.4622,148.2196,2.8459
13,600292,远达环保,45.17,19.75,41.8346,58.2409,0.3482,294.7416,1.7622
14,600316,洪都航空,43.98,11.85,29.724,27.443,0.34299999999999997,231.5246,2.8939999999999997
15,600795,国电电力,43.3,50.3,68.3277,137.19799999999998,0.8083,272.7077,1.6067
16,600008,首创股份,42.21,233.41,78.5923,400.1342,0.5001,171.4247,0.2142
17,600647,同达创业,42.1,77.87,49.1248,24.6904,0.4613,31.7069,0.5924
18,000936,华西股份,41.75,17.95,30.107,43.8462,0.4175,244.2205,2.3259
19,600355,精伦电子,41.35,26.11,45.7749,34.3652,0.3734,131.5905,1.4299
20,600321,国栋建设,41.15,19.59,33.4906,51.077,0.2915,260.6091,1.4874
21,600130,波导股份,41.12,21.97,39.3477,45.6993,0.2856,207.9224,1.2995
22,600206,有研新材,41.05,24.11,29.1665,41.1996,0.5149,170.8378,2.1354
23,000920,南方汇通,40.81,18.51,33.1916,50.4298,0.4202,272.366,2.2697
24,600367,红星发展,39.23,16.43,47.1617,25.4887,0.3641,155.0607,2.2151
25,000633,*ST合金,38.67,29.19,33.5617,107.2801,0.9025,367.4602,3.0915
26,000978,桂林旅游,38.47,32.83,68.4425,73.6015,0.4088,224.1358,1.2451
27,600289,亿阳信通,38.44,19.47,44.9929,28.1367,0.42700000000000005,144.4418,2.1921
28,600057,象屿股份,37.88,12.61,26.4007,190.8039,1.0203,1512.0067,8.0855
29,600197,伊力特,37.8,18.68,47.9462,75.1495,0.5164,402.1918,2.7642
30,000910,大亚圣象,36.9,16.99,30.8381,64.2126,0.4245,377.8617,2.4982
31,600508,上海能源,36.79,9.49,35.3942,98.3716,0.3262,1036.5739999999998,3.4379
