,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600647,同达创业,441.44,39.49,19.6744,14.4813,0.2705,36.6652,0.6851
1,000566,海南海药,315.86,9.14,45.0741,22.0454,0.1089,240.9528,1.1907
2,601919,中远海控,181.8,8.65,13.6256,2086.6435,0.3398,24106.305,3.9261
3,000338,潍柴动力,60.61,7.66,25.5053,273.9368,1.2741,3574.1299,16.6238
4,601003,柳钢股份,53.39,12.6,20.7517,696.4444,1.1513,5525.6990000000005,9.135
5,002110,三钢闽光,47.65,13.67,24.5103,693.4324,1.5951,5070.904,11.6652
6,002085,万丰奥威,46.3,16.99,27.7481,90.5512,0.5072,532.6594,2.984
7,601118,海南橡胶,43.18,28.92,54.8008,775.9114,0.2467,2682.72,0.853
8,002081,金螳螂,43.07,4.49,18.9779,30.633000000000003,0.4376,682.1119,9.7444
9,002168,深圳惠程,42.75,25.26,37.5585,33.321999999999996,0.8988,131.8741,3.5571
10,600057,象屿股份,41.98,9.01,34.4449,614.2466,1.429,6817.1389,15.8597
11,002041,登海种业,41.25,30.99,50.621,84.613,1.2819999999999998,272.9852,4.1361
12,002073,软控股份,40.57,38.52,51.5743,54.1489,1.0171,140.5381,2.6399
13,002024,苏宁云商,38.74,1.63,8.5729,98.9019,1.4509999999999998,6033.7164,88.5228
14,002084,海鸥卫浴,37.7,15.97,31.7009,53.2825,0.4035,333.6297,2.5265
15,601168,西部矿业,37.47,16.14,33.7384,154.2306,1.1818,955.4318,7.3213
16,002064,华峰氨纶,37.31,25.02,41.8542,133.8714,1.2570000000000001,535.0103,5.0235
17,002032,苏泊尔,36.68,9.14,28.674,76.47399999999999,0.7541,836.5222,8.2497
18,002065,东华软件,35.82,17.04,22.8164,37.0152,0.5726,217.1091,3.3589
19,002022,科华生物,35.67,16.45,54.3313,35.7181,0.7038,217.0039,4.2759
20,002052,同洲电子,34.87,9.18,24.6487,32.5729,0.5019,354.6412,5.4647
21,002097,山河智能,34.78,13.57,28.4324,23.2566,0.23399999999999999,171.3796,1.7245
22,000533,万家乐,33.57,15.07,39.4744,196.3228,0.341,1302.0455,2.2617
23,600022,山东钢铁,33.3,5.89,17.2094,596.9346,0.8290000000000001,10120.336,14.056
24,002094,青岛金王,32.61,9.69,24.3836,26.8222,0.3658,276.79200000000003,3.7758
25,002035,华帝股份,31.82,5.55,31.1352,35.0326,0.6529,630.2496,11.7474
26,002091,江苏国泰,31.76,3.05,7.3185,69.9326,0.7284,2290.4536,23.8588
27,600114,东睦股份,31.24,19.66,31.7914,50.1774,0.7168,255.1499,3.6449
28,601005,*ST重钢,30.64,17.39,24.8364,975.5239999999999,0.7053,5609.309,4.0555
29,000625,长安汽车,30.61,10.07,27.0302,1450.675,1.1826,14404.1182,11.7424
30,002028,思源电气,30.6,25.0,59.5899,33.7353,0.8519,134.908,3.4067
31,002078,太阳纸业,30.29,6.49,19.9682,170.282,0.8469,2620.0735,13.0321
32,000416,民生控股,30.21,27.87,64.4654,153.1951,0.4878,549.5869,1.75
33,002103,广博股份,29.73,9.63,24.9433,38.9967,0.2747,404.5465,2.8501
34,000037,深南电A,29.66,25.27,26.8519,471.1104,0.8597,1863.9372,3.4015
35,002014,永新股份,29.58,9.92,21.4308,42.761,0.6108,431.0035,6.1571
36,002079,苏州固锝,29.57,13.54,22.9522,44.5439,0.4454,328.83099999999996,3.2883
37,600143,金发科技,29.57,5.92,12.3586,92.51899999999999,0.7116,1560.507,12.0039
38,002008,大族激光,29.5,13.12,40.469,36.755,0.4593,280.0894,3.5004
39,002088,鲁阳节能,29.49,13.07,37.5172,25.2557,0.3269,193.1156,2.4997
