,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600057,象屿股份,17.13,9.52,35.6761,183.8175,0.5131,1928.9719,5.3851
1,000416,民生控股,16.15,37.59,70.586,68.1894,0.2714,181.3632,0.7218
2,000567,海德股份,9.94,115.84,83.8015,6.9121,0.0457,5.9664,0.0394
3,600817,*ST宏盛,9.16,2.59,7.2434,12.2607,0.1485,472.06,5.7206
4,600352,浙江龙盛,9.12,9.41,21.9236,22.505,0.1323,239.1456,1.4067
5,000625,长安汽车,9.0,8.28,24.7291,326.5325,0.2661,3940.3625,3.2122
6,600485,信威集团,8.82,29.02,64.6821,8.8679,0.1762,30.5505,0.6071
7,001696,宗申动力,8.1,428.3,19.6623,4.4905,0.0328,1.0484,0.0076
8,600710,*ST常林,7.87,12.7,15.4513,41.0724,0.2489,323.186,1.9587
9,600616,金枫酒业,7.34,3.21,14.2994,25.0041,0.1313,776.6464,4.0791
10,600309,万华化学,7.34,15.86,35.6375,57.9878,0.151,365.4146,0.9516
11,000662,天夏智慧,7.26,24.95,59.0763,14.2365,0.1328,57.0579,0.5325
12,600660,福耀玻璃,7.15,16.61,39.8811,51.8998,0.1147,312.4403,0.6906
13,600791,京能置业,7.12,20.7,44.1837,13.0062,0.1313,62.8021,0.6343
14,600519,贵州茅台,7.08,29.65,81.4576,217.609,0.7913,733.8893,2.6686
15,000088,盐田港,6.76,114.49,44.9735,144.5437,0.247,126.2398,0.2157
16,000550,江铃汽车,6.64,9.67,27.9824,129.3973,0.1499,1337.2555,1.5491
17,000411,英特集团,6.58,1.53,4.6483,5.4352,0.0471,355.006,3.0803
18,000528,柳工,6.5,9.4,21.8312,53.488,0.1633,568.9304,1.7369
19,600800,天津磁卡,6.48,22.98,44.1408,49.9121,0.0904,217.122,0.3935
20,600231,凌钢股份,6.47,11.61,21.1878,97.8286,0.2427,842.2062,2.0898
21,000037,深南电A,6.43,23.42,18.7088,71.8236,0.131,306.6445,0.5596
22,600480,凌云股份,6.23,5.7,35.208,12.325,0.0716,215.94799999999998,1.2555
23,600481,双良节能,6.16,16.73,42.8575,17.1947,0.076,102.7186,0.4545
24,600006,东风汽车,6.12,11.86,21.0137,220.0567,0.22,1854.7741,1.8547
25,000717,韶钢松山,5.95,18.53,21.0579,222.0134,0.3973,1198.0163,2.1439
26,600019,宝钢股份,5.71,16.16,31.1415,1708.2569,0.1365,10565.898000000001,0.8444
27,600004,白云机场,5.63,29.05,64.3551,71.7039,0.1195,246.8169,0.4113
28,600686,金龙汽车,5.43,3.66,18.8138,20.0967,0.1326,548.1059,3.6174
29,600886,国投电力,5.42,12.02,28.783,47.2537,0.1677,392.8965,1.3945
30,000778,新兴铸管,5.4,11.12,31.2315,122.1239,0.1965,1097.947,1.7666
31,000680,山推股份,5.34,9.65,13.1228,42.6955,0.151,442.0696,1.5636
32,600282,南钢股份,5.32,6.69,15.5256,98.02600000000001,0.1944,1464.3712,2.9054
33,600729,重庆百货,5.32,3.36,14.7082,25.71,0.126,764.3192,3.7466
34,000538,云南白药,5.25,8.98,32.428000000000004,25.7107,0.1383,286.1125,1.5397
35,600818,中路股份,5.25,4.31,15.5415,6.5858,0.0247,152.6269,0.5745
36,600126,杭钢股份,5.16,6.88,14.7209,118.9982,0.1843,1727.3773,2.6767
37,000858,五粮液,5.15,12.68,44.4676,288.5445,0.2554,2274.6579,2.0134
38,600303,曙光股份,5.06,5.14,21.4531,23.4822,0.1449,456.2957,2.8166
39,600302,标准股份,4.9,11.8,31.9644,34.8023,0.109,294.8571,0.9242
40,600307,酒钢宏兴,4.85,8.33,18.814,111.5556,0.1532,1337.7309,1.8375
41,600085,同仁堂,4.82,12.67,45.658,70.7262,0.2131,557.8738,1.6813
42,000767,漳泽电力,4.82,15.95,31.0468,79.0634,0.1817,495.4428,1.1389
43,600130,波导股份,4.69,1.56,16.7366,49.0488,0.3065,3136.7016,19.6043
44,000022,深赤湾A,4.68,27.57,61.602,58.3379,0.1529,211.5258,0.5544
45,600415,小商品城,4.68,11.08,61.5845,15.4246,0.1482,139.1309,1.3374
46,600083,博信股份,4.67,1.44,36.5258,0.6587,0.0028,45.6437,0.1984
47,000656,金科股份,4.62,7.95,15.1097,14.1387,0.0686,177.6489,0.8631
48,000895,双汇发展,4.62,4.5,16.7416,68.6832,0.2006,1523.8775,4.4509
49,000949,新乡化纤,4.55,19.15,25.8585,50.1614,0.1022,261.9196,0.5339
50,600780,通宝能源,4.52,12.25,28.772,51.4197,0.1767,419.7126,1.4424
51,600016,民生银行,4.52,13.77,23.4878,284.536,0.1099,2066.1279999999997,0.7987
52,600256,广汇能源,4.42,12.11,18.4607,51.3526,0.0711,423.9357,0.5873
53,600888,新疆众和,4.41,15.66,42.8175,12.7364,0.1231,81.2968,0.7863
54,600123,兰花科创,4.39,19.68,46.4427,40.0219,0.1078,203.2899,0.5475
55,000032,深桑达A,4.3,10.7,25.5985,23.695999999999998,0.1587,221.3002,1.4825
56,600620,天宸股份,4.3,9.49,19.5452,20.3688,0.0763,214.6208,0.8045
57,600540,*ST新赛,4.3,10.51,13.8328,9.4864,0.0948,90.219,0.9021
58,600270,外运发展,4.29,12.67,62.716,77.7788,0.2125,613.4921,1.6768
59,600569,安阳钢铁,4.24,8.88,19.6039,202.732,0.1506,2280.4952,1.6949
60,600177,雅戈尔,4.21,18.32,49.6709,94.5867,0.1664,516.2574,0.9087
61,000040,东旭蓝天,4.2,45.42,39.5613,35.784,0.0762,78.7835,0.1677
62,600717,天津港,4.12,24.2,55.1939,77.9598,0.1181,322.0385,0.488
63,600771,广誉远,4.12,10.91,68.3804,15.5956,0.0834,142.8779,0.7645
64,000869,张裕A,4.07,17.42,57.0653,60.18899999999999,0.2314,345.4688,1.3287
65,600333,长春燃气,4.03,19.15,32.4931,32.7412,0.0805,170.9049,0.4203
66,600500,中化国际,4.0,2.1,7.9553,65.2163,0.1166,3092.1427,5.5318
