,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600083,博信股份,621.15,9.45,23.1894,8.1379,0.0353,86.0578,0.3741
1,000546,金圆股份,333.8,1634.56,18.4317,22.5854,0.1332,1.3817,0.0081
2,002017,东信和平,88.96,10.49,19.4828,69.5958,1.0576,663.053,10.0767
3,002168,深圳惠程,88.45,28.59,36.1403,21.1717,0.5710000000000001,74.031,1.9968
4,600565,迪马股份,65.28,9.98,27.0562,47.2501,0.7875,473.2276,7.8871
5,600521,华海药业,59.17,23.96,42.861999999999995,42.6101,0.6555,177.8058,2.7354
6,600446,金证股份,53.1,10.79,33.0379,30.0166,0.5918,278.0931,5.4829
7,000619,海螺型材,48.76,17.48,25.9219,188.4366,1.2562,1077.7524,7.185
8,600375,华菱星马,47.96,6.69,17.4837,34.5926,0.6487,517.0359,9.6959
9,002019,亿帆医药,47.25,27.06,39.9789,24.7214,0.6592,91.3354,2.4356
10,002005,德豪润达,46.67,10.84,25.4469,46.1834,0.6157,426.0113,5.6801
11,600410,华胜天成,45.92,9.83,22.6493,50.0645,0.7152,508.971,7.271
12,600355,精伦电子,45.18,28.27,61.1227,83.5273,0.9076,295.4541,3.2106
13,600571,信雅达,44.06,17.63,39.7955,28.064,0.6936,159.1533,3.9335
14,000402,金融街,43.59,17.61,30.7472,151.048,1.1996,857.2825,6.8088
15,600535,天士力,43.07,15.02,77.5136,102.8714,0.7347,684.5558,4.8896
16,600487,亨通光电,42.85,8.76,32.007,70.3269,0.7718,802.7593,8.8099
17,600594,益佰制药,41.21,12.31,41.7151,34.0546,0.7245,276.5319,5.8836
18,002008,大族激光,40.9,24.16,43.3315,25.5565,0.3193,105.7645,1.3217
19,600536,中国软件,40.2,9.25,24.6411,30.1067,0.5557,325.2093,6.0031
20,600510,黑牡丹,38.96,9.88,22.3108,87.0493,0.805,880.6506,8.1448
21,600658,电子城,36.97,19.25,14.27,101.7563,0.6092,528.5933,3.1647
22,600485,信威集团,36.28,22.67,62.2749,23.0747,0.4585,101.7806,2.0228
23,600988,赤峰黄金,36.18,8.56,21.385,31.0603,0.4736,362.5854,5.5289
24,002021,中捷资源,36.07,10.4,30.8731,23.5156,0.3919,225.8967,3.7649
25,600436,片仔癀,35.72,26.9,63.4417,52.1622,0.5216,193.8938,1.9389
26,600256,广汇能源,35.66,14.67,22.0746,304.1216,0.5056,2071.8301,3.4448
27,002004,华邦健康,35.55,17.87,67.5907,31.1084,0.4713,174.0543,2.6371
28,600031,三一重工,34.97,16.57,51.3718,91.2461,0.5069,550.3451,3.0574
29,600392,盛和资源,34.87,8.2,14.3644,18.3718,0.3803,224.0429,4.6385
30,600499,科达洁能,33.81,16.91,27.6255,24.9723,0.7074,147.6209,4.1818
31,002028,思源电气,33.39,23.84,54.7148,21.7447,0.5491,91.1801,2.3025
32,001696,宗申动力,33.22,6.18,13.2092,9.3037,0.0679,150.3806,1.0987
33,600593,大连圣亚,33.03,34.0,73.1884,23.1329,0.3855,68.0243,1.1337
34,002016,世荣兆业,32.31,25.0,65.6578,12.0244,0.3997,48.0915,1.5986
35,600581,八一钢铁,32.18,6.78,14.1732,209.4251,0.7494,3088.6494,11.0534
36,002022,科华生物,31.95,19.85,68.8181,26.1799,0.5158,131.8535,2.5980000000000003
37,600570,恒生电子,31.73,8.85,26.3454,27.912,0.5472,315.2709,6.1817
