,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600519,贵州茅台,39.78,25.56,83.2373,223.4079,1.2076,873.8635,4.7235
1,600658,电子城,28.31,28.29,17.9005,67.5825,0.4046,238.8655,1.4301
2,600256,广汇能源,23.02,16.01,22.9955,180.0141,0.5088,1123.8204,3.1765
3,000619,海螺型材,21.88,16.36,23.6011,72.0915,0.4806,440.6158,2.9374
4,000402,金融街,19.2,21.96,33.5369,47.9415,0.3807,218.2634,1.7335
5,600361,华联综超,17.83,3.66,15.6607,21.9396,0.2903,598.1172,7.9144
6,000518,四环生物,17.68,23.2,34.1028,44.0084,0.32899999999999996,189.6747,1.4182
7,600660,福耀玻璃,16.43,20.52,38.908,90.5153,0.222,441.0553,1.0821
8,600779,水井坊,16.25,20.98,41.547,130.9875,0.3214,624.3168,1.5319
9,600418,江淮汽车,16.0,4.79,12.0988,44.9184,0.2994,936.4928,6.2432
10,000682,东方电子,15.35,35.39,44.7178,248.8281,0.271,702.9209,0.7657
11,600756,浪潮软件,15.26,21.79,26.5031,41.3297,0.2501,189.6589,1.1479
12,600036,招商银行,14.93,15.42,48.7135,646.808,0.1537,4194.170999999999,0.9969
13,600498,烽火通信,14.93,11.97,39.9336,85.6738,0.2596,715.6571,2.1686
14,000962,东方钽业,14.7,15.36,25.1815,150.1372,0.5055,977.0506,3.2897
15,600526,菲达环保,14.28,8.28,21.427,12.4546,0.2075,150.2659,2.5044
16,000039,中集集团,14.25,8.23,21.7286,338.7192,0.9956,4115.3173,12.0967
17,600345,长江通信,13.98,96.55,23.3939,114.2656,0.6925,118.3413,0.7172
18,000028,国药一致,13.94,6.56,29.2424,52.426,0.1819,798.7919,2.7721
19,600651,飞乐音响,13.53,31.22,35.9024,91.5541,0.3669,293.2345,1.1752
20,000503,海虹控股,13.52,36.07,52.0061,68.7612,0.2008,190.6115,0.5568
21,600739,辽宁成大,13.5,20.19,14.7327,111.4166,0.45,551.6067,2.228
22,000806,银河生物,13.49,29.49,49.7974,56.1376,0.2653,190.3483,0.8996
23,000004,国农科技,13.24,60.19,64.6625,13.5803,0.1617,22.5586,0.2686
24,000607,华媒控股,13.0,6.42,28.2358,38.2877,0.2004,595.6567,3.1189999999999998
25,600583,海油工程,12.67,10.34,18.4551,48.3834,0.2846,467.5291,2.7501
26,600145,*ST新亿,12.57,32.27,52.4627,49.8801,0.2015,154.5569,0.6244
27,600177,雅戈尔,12.56,27.04,42.8588,235.9736,0.4153,872.5223,1.5358
28,600508,上海能源,11.87,9.02,33.3979,66.7149,0.2212,739.1652,2.4515
29,000525,红太阳,11.74,31.04,44.907,58.5969,0.209,188.7451,0.6735
30,600619,海立股份,11.55,6.17,26.6598,117.9943,0.31,1912.0191,5.0247
31,600686,金龙汽车,11.41,7.83,16.9834,37.4636,0.2472,477.9607,3.1544
32,600642,申能股份,11.15,60.85,39.9213,570.0749,0.349,936.7899,0.5736
33,000778,新兴铸管,11.06,13.54,31.8106,173.7586,0.3999,1282.9047,2.9526
34,000895,双汇发展,10.99,5.2,15.4733,83.2922,0.2848,1599.2924,5.47
35,000858,五粮液,10.92,16.98,44.2713,478.6178,0.9362,2817.494,5.5115
36,600062,华润双鹤,10.71,8.83,38.6731,88.3862,0.2891,1000.1064,3.2715
37,600601,方正科技,10.69,4.08,11.8704,61.3989,0.3289,1502.5316,8.0511
38,000517,荣安地产,10.42,10.75,25.4736,29.5577,0.3287,274.9191,3.0581
39,600120,浙江东方,10.4,5.05,10.6279,71.3009,0.3159,1411.082,6.2531
40,600711,盛屯矿业,10.38,36.16,72.9897,7.4183,0.1229,20.5125,0.3398
41,600202,哈空调,10.33,24.16,41.085,35.7791,0.1601,148.0454,0.6627
42,000538,云南白药,10.32,11.09,35.1378,43.6194,0.2347,393.3173,2.1166
43,600703,三安光电,10.24,8.97,10.0595,15.3773,0.1286,171.2477,1.4328
44,600226,升华拜克,10.21,29.46,38.3534,46.1044,0.0682,156.46,0.7406
45,600210,紫江企业,10.12,18.87,30.6631,109.3245,0.33799999999999997,579.1589,1.7908
46,600825,新华传媒,10.09,1.49,13.5413,22.3443,0.1448,1495.6319,9.6945
47,000088,盐田港,10.05,94.2,58.7044,158.0121,0.2701,167.7299,0.2867
48,600817,*ST宏盛,10.05,2.5,8.338,13.175999999999998,0.1596,526.5709,6.3812
49,000037,深南电A,9.94,21.69,24.6785,96.7363,0.1765,445.8607,0.8136
50,000807,云铝股份,9.88,9.24,18.8765,78.475,0.2531,848.4085,2.7368
51,600126,杭钢股份,9.86,8.82,15.9718,196.7363,0.3048,2229.9684,3.4555
52,600621,华鑫股份,9.82,17.67,24.4963,105.0823,0.2005,594.5611,1.1344
53,600317,营口港,9.71,22.23,53.1294,22.058000000000003,0.147,99.196,0.6613
54,600006,东风汽车,9.68,14.21,22.8369,281.004,0.281,1977.4722,1.9774
55,600135,乐凯胶片,9.55,28.94,45.0845,102.1863,0.2987,353.0639,1.0323
56,600085,同仁堂,9.47,14.1,39.0772,118.0,0.3556,836.5958,2.5213
57,600309,万华化学,9.45,21.63,39.3391,62.7714,0.2615,290.1645,1.209
58,600775,南京熊猫,9.43,13.98,9.1438,79.11,0.1207,565.7381,0.8637
59,600636,*ST爱富,9.41,9.56,23.9109,25.7835,0.2221,269.6633,2.3234
60,000069,华侨城A,9.4,104.39,31.0425,95.50299999999999,0.2135,91.4788,0.2045
61,000413,东旭光电,9.31,145.76,42.4037,51.9588,0.1356,35.6444,0.09300000000000001
62,000651,格力电器,9.29,4.81,21.3179,165.2669,0.3077,3435.2725,6.3978
63,000066,中国长城,9.22,11.13,8.6857,122.0663,0.2662,1096.7145,2.392
64,000850,华茂股份,9.19,19.79,23.7704,70.4844,0.3218,356.1134,1.626
65,600098,广州发展,9.12,22.59,42.4588,425.2603,0.3394,1882.1423,1.5023
66,600664,哈药股份,9.11,5.01,41.6876,144.4485,0.3203,2879.6863,6.3870000000000005
67,600161,天坛生物,9.1,32.13,64.4597,27.7755,0.1446,86.4364,0.4501
68,000034,神州数码,9.07,4.56,11.3832,31.6699,0.1017,693.087,2.2275
69,600569,安阳钢铁,9.06,7.71,19.5613,240.6392,0.2196,3118.1863,2.8463
70,600771,广誉远,9.05,15.01,82.1954,29.0947,0.1556,193.7649,1.0368
71,000089,深圳机场,9.05,67.75,55.5959,197.5934,0.3952,291.6305,0.5833
72,600287,江苏舜天,8.95,4.29,11.9486,59.2201,0.3525,1379.239,8.2098
73,600608,*ST沪科,8.91,17.66,25.4736,27.9079,0.1844,157.9873,1.0444
74,600614,鹏起科技,8.83,19.84,26.0364,17.4055,0.1511,87.7228,0.7619
75,000027,深圳能源,8.82,16.67,35.5778,244.9819,0.2444,1468.7534,1.4657
76,600207,安彩高科,8.81,22.73,41.1129,202.1932,0.4595,889.4576,2.0214
77,000510,金路集团,8.71,19.67,25.3551,53.0302,0.1131,269.5285,0.5751
78,000539,粤电力A,8.63,20.08,50.04600000000001,533.599,0.2006,2656.8878,0.9990000000000001
79,600200,江苏吴中,8.6,11.49,24.5762,40.1817,0.2005,349.6537,1.7447
80,000676,智度股份,8.53,36.39,56.4672,32.4368,0.1752,89.1153,0.4815
81,600717,天津港,8.5,31.94,59.7429,136.129,0.2063,426.1661,0.6458
82,000892,欢瑞世纪,8.49,32.98,49.1635,50.2978,0.1822,152.4765,0.5526
83,000958,东方能源,8.44,18.75,25.8882,48.3674,0.2687,257.8489,1.4324
84,600854,春兰股份,8.39,14.84,22.0845,159.2169,0.5197,1072.6641,3.5019
85,000608,阳光股份,8.37,15.43,29.816999999999997,42.2576,0.2025,273.7543,1.3123
86,000537,广宇发展,8.34,23.81,38.2862,72.7936,0.1792,305.7079,0.7526
87,000839,中信国安,8.33,49.49,54.1007,132.2127,0.22399999999999998,267.1088,0.4527
88,600282,南钢股份,8.33,7.0,11.4869,135.8455,0.2695,1939.131,3.8474
89,600330,天通股份,8.33,32.46,43.7367,45.9009,0.3,141.4068,0.9243
90,600687,刚泰控股,8.3,21.07,42.3993,16.512999999999998,0.1501,78.3633,0.7123
91,000926,福星股份,8.29,23.25,32.7401,54.0621,0.2027,232.4677,0.8716
92,600270,外运发展,8.25,21.5,61.8116,123.9116,0.4064,576.2216,1.89
93,600509,天富能源,8.21,11.26,32.7715,16.9246,0.1551,150.2484,1.3773
94,600606,绿地控股,8.17,5.65,26.3293,19.713,0.1196,348.8336,2.1167
95,600539,狮头股份,8.1,13.06,34.425,18.384,0.1225,140.7225,0.9381
96,000403,ST生化,8.01,20.56,39.5948,47.2047,0.24,229.5783,1.1672
97,000822,山东海化,7.99,14.02,29.81,102.5399,0.2441,731.1462,1.7408
