,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000153,丰原药业,5.41,12.6,35.3551,2.9736,0.0743,23.5919,0.5897
1,000150,宜华健康,5.22,7.63,19.7115,6.847,0.0622,89.6399,0.8149
2,600280,中央商场,2.78,3.67,16.7194,5.862,0.0483,159.7078,1.317
3,600247,ST成城,2.22,20.86,57.842,3.4103,0.031,16.3453,0.1485
4,600196,复星医药,,,,,,,
5,600299,安迪苏,,,,,,,
6,600603,广汇物流,,,,,,,
7,600726,华电能源,,,,,,,
8,000155,*ST川化,,11.94,23.7076,30.0442,,251.4444,
9,000768,中航飞机,,,,,,,
10,600157,永泰能源,,,,,,,
11,600586,金晶科技,,,,,,,
12,600675,中华企业,,,,,,,
13,000605,渤海股份,,,,,,,
14,002120,韵达股份,,,,,,,
15,600086,东方金钰,,,,,,,
16,600567,山鹰纸业,,,,,,,
17,600652,游久游戏,,,,,,,
18,000525,红太阳,,1.42,7.0443,6.8747,,483.8966,
19,000998,隆平高科,,,,,,,
20,600038,中直股份,,-4.27,17.5192,-1.6269999999999998,,38.0805,
21,600208,新湖中宝,,,,,,,
22,600395,盘江股份,,,,,,,
23,600642,申能股份,,,,,,,
24,600993,马应龙,,14.03,45.7391,15.374,,109.5624,
25,000511,*ST烯碳,,3.41,24.0236,4.952,,145.1604,
26,000970,中科三环,,,,,,,
