,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000017,深中华A,96.62,296.12,29.8852,200.1028,0.4173,67.5731,0.1409
1,000030,富奥股份,87.06,4.93,15.8902,50.2217,0.1741,1016.6589,3.5249
2,600519,贵州茅台,75.58,24.21,85.5046,215.6901,1.1658,890.8582,4.8154
3,600647,同达创业,64.47,1.13,15.8946,5.8647,0.1095,515.9952,9.6417
4,600536,中国软件,63.65,12.73,28.3978,12.5481,0.2316,98.5161,1.8185
5,000669,金鸿能源,62.87,191.8,28.2047,39.5531,0.6413,20.6216,0.3343
6,600892,大晟文化,59.94,9.97,29.8819,1.8027,0.0356,18.0716,0.3578
7,000034,神州数码,59.63,6.24,15.3077,38.0083,0.1221,608.7042,1.9563
8,600565,迪马股份,54.6,11.27,20.6825,29.6109,0.4935,262.7336,4.3788
9,600270,外运发展,48.22,20.59,58.1262,161.8585,0.7813,785.7886,3.7931
10,600337,美克家居,48.07,16.37,32.9378,28.9557,0.5559,176.7962,3.3947
11,600289,亿阳信通,46.16,17.53,38.9431,43.6222,0.662,248.7498,3.7752
12,600588,用友网络,45.21,18.93,94.0336,35.0656,0.4675,185.1436,2.4685
13,600355,精伦电子,44.83,27.93,48.3468,37.054,0.4026,132.6559,1.4415
14,600535,天士力,44.47,23.25,87.1597,58.8271,0.4201,253.0135,1.8072
15,600300,维维股份,44.46,11.94,11.8111,109.5897,0.4764,917.5071,3.9891
16,600779,水井坊,41.66,19.35,32.224000000000004,228.5952,0.8413,1181.0681,4.3471
17,600571,信雅达,40.55,9.91,41.7577,8.8411,0.2185,89.1593,2.2036
18,600499,科达洁能,38.54,18.46,35.1706,11.1862,0.3168,60.5807,1.7161
19,600795,国电电力,37.66,32.14,43.1861,220.2466,0.865,685.1149,2.6910000000000003
20,000978,桂林旅游,37.07,25.95,45.6242,32.8318,0.4209,126.49700000000001,1.6217
21,600488,天药股份,36.52,10.92,27.6347,53.3798,0.5132,488.774,4.6993
22,600292,远达环保,35.5,22.84,41.0558,69.2133,0.4138,302.9253,1.8112
23,600582,天地科技,34.94,20.68,32.8389,19.6217,0.3924,94.8551,1.8971
24,000979,中弘股份,34.86,22.57,40.3425,21.7966,0.4036,96.5542,1.788
25,600285,羚锐制药,34.7,20.72,77.87,21.5479,0.3569,103.979,1.7226
26,600008,首创股份,34.61,242.43,75.0884,391.6286,0.4895,161.5381,0.2019
27,600367,红星发展,34.4,18.14,53.7592,35.7582,0.5108,197.0419,2.8148
28,600831,广电网络,34.34,36.61,6.8105,39.0402,0.3508,106.6166,0.958
29,600398,海澜之家,34.06,19.52,41.2128,26.1827,0.5064,134.0699,2.5931
30,600157,永泰能源,33.7,13.88,25.9591,80.1029,0.8459,576.9617,6.093
31,000636,风华高科,32.98,25.32,32.1546,224.0456,0.7145,884.6602,2.8213
32,600262,北方股份,32.56,14.61,24.5116,39.1255,0.3402,267.6573,2.3274
33,600862,中航高科,32.23,26.91,29.0091,62.1934,0.4182,231.0584,1.5538
34,000969,安泰科技,32.14,17.96,33.863,38.8985,0.42,216.5118,2.3381
35,600276,恒瑞医药,31.99,12.4,47.7583,51.3325,0.3863,413.9299,3.1157
36,600466,蓝光发展,31.93,29.72,58.1362,28.9724,0.3743,97.4747,1.2593
37,600321,国栋建设,31.56,18.1,31.4918,57.2463,0.3267,316.1801,1.8046
38,600287,江苏舜天,31.37,3.77,15.8187,70.7727,0.4633,1873.5374,12.2673
39,000998,隆平高科,31.29,23.74,,27.2164,0.5443,114.6051,2.2921
40,600130,波导股份,31.19,11.2,28.874000000000002,48.1093,0.3006,429.3394,2.6833
41,600389,江山股份,31.15,8.16,22.0015,37.1648,0.2477,455.0368,3.0335
42,600298,安琪酵母,31.06,23.48,45.5263,36.0123,0.3576,153.3455,1.5227
43,000997,新大陆,31.06,9.98,19.1018,30.4408,0.3581,304.7578,3.5853
44,600037,歌华有线,31.02,50.65,62.7636,91.3308,0.4806,180.3074,0.9489
45,000157,中联重科,30.95,24.31,48.2296,44.7525,0.4475,184.0276,1.8402
46,600390,五矿资本,30.83,17.41,30.3286,31.208000000000002,0.4678,179.2375,2.6872
47,000633,*ST合金,30.61,22.91,24.0828,118.4662,0.5537,517.0924,2.4169
48,600787,中储股份,30.6,23.27,41.4209,135.2222,0.7099,580.9164,3.05
49,600530,交大昂立,30.26,11.54,80.3182,59.7203,0.3981,517.1297,3.4475
50,000652,泰达股份,30.14,76.86,62.7657,167.2053,0.6305,217.5272,0.8203
51,600261,阳光照明,30.08,16.83,35.0821,28.5736,0.23199999999999998,169.6976,1.3778
52,600503,华丽家族,30.04,20.31,45.4228,21.6089,0.3086,106.3446,1.5192
53,600400,红豆股份,30.04,14.34,26.5829,41.7859,0.2327,291.2824,1.6225
54,600580,卧龙电气,29.83,17.57,38.1935,23.3573,0.3151,132.8833,1.7931
55,000970,中科三环,29.59,11.53,30.0324,25.2667,0.4858,219.0505,4.2125
56,600317,营口港,29.3,16.42,39.0389,38.7849,0.2585,236.1417,1.5742
57,600327,大东方,29.23,3.45,14.7932,27.6606,0.4026,800.8236,11.6585
58,000150,宜华健康,29.14,12.27,17.999000000000002,36.2029,0.3291,294.9707,2.6815
59,000967,盈峰环境,29.09,26.28,50.2254,35.6358,0.3882,135.5831,1.4771
60,600255,鑫科材料,29.0,6.0,14.6029,30.576,0.4704,508.8082,7.8278
61,600275,*ST昌鱼,28.57,52.41,48.369,57.3187,0.3283,109.3556,0.6263
62,600593,大连圣亚,28.05,34.88,74.4326,21.0603,0.35100000000000003,60.3674,1.0061
63,600380,健康元,28.04,10.92,72.5361,53.2504,0.1964,487.4664,1.7982
64,600299,安迪苏,27.66,14.59,19.4193,61.4513,0.384,421.1072,2.6319
65,600641,万业企业,27.58,41.43,51.2211,220.7965,0.8402,532.8452,2.0278
66,600232,金鹰股份,27.55,8.7,17.9586,40.1474,0.3254,461.3592,3.7403
67,000682,东方电子,27.41,35.47,52.8952,303.6149,0.5292,855.7639,1.4916
68,600589,广东榕泰,26.98,17.39,24.4763,36.6498,0.3054,210.6641,1.7555
69,000858,五粮液,26.81,19.61,52.3508,649.0219999999999,1.3521,3308.7909999999997,6.8933
70,600525,长园集团,26.32,20.95,58.2621,13.2922,0.1783,63.4373,0.851
71,600308,华泰股份,26.08,13.94,30.0755,70.4089,0.3658,504.9408,2.6234
72,600310,桂东电力,25.98,13.74,24.0493,46.6068,0.41700000000000004,339.1471,3.0348
73,000066,中国长城,25.85,13.65,9.5474,228.7467,0.7927,1675.6439,5.8068
74,600522,中天科技,25.83,18.35,28.1454,41.3076,0.2986,225.0228,1.6269
75,000011,深物业A,25.67,7.82,38.999,42.9543,0.0792,549.2383,1.0137
76,600338,西藏珠峰,25.65,5.18,15.5597,52.2896,0.4826,1007.6615,9.3015
77,600586,金晶科技,25.65,15.88,26.0885,24.2048,0.3913,152.418,2.4643
78,600486,扬农化工,25.59,12.27,29.9238,25.8761,0.3696,210.88400000000001,3.0126
79,600366,宁波韵升,25.56,17.58,30.2232,39.0085,0.3069,221.8339,1.7453
80,000151,中成股份,25.54,17.25,36.0416,53.068999999999996,0.4168,307.5444,2.4155
81,600330,天通股份,25.5,19.29,35.6248,30.3404,0.1983,157.2791,1.0281
82,600282,南钢股份,25.33,5.48,13.4373,147.6823,0.4922,2693.5176,8.9783
83,600248,延长化建,25.08,19.03,33.8753,29.0675,0.2256,152.6722,1.1851
84,600240,华业资本,25.01,17.3,37.6477,34.9464,0.3494,201.9001,2.019
85,600386,北巴传媒,24.97,20.93,39.6941,69.2612,0.4026,330.8556,1.9235
86,000982,*ST中绒,24.94,5.63,15.2305,18.2676,0.4151,324.0375,7.3644
87,600562,国睿科技,24.76,17.62,42.9476,18.8305,0.3481,106.8389,1.9752
88,000848,承德露露,24.75,13.72,31.2694,101.5213,0.4394,739.6422,3.2019
89,000518,四环生物,24.68,36.78,29.936999999999998,38.7203,0.2895,105.2472,0.7869
90,000537,广宇发展,24.62,26.99,34.9595,96.199,0.581,356.3946,2.1525
91,000975,银泰资源,24.46,43.25,69.8289,40.0217,0.3811,92.5251,0.8811
92,600316,洪都航空,24.42,11.16,25.8322,30.0564,0.3757,269.319,3.3664
93,600422,昆药集团,24.26,5.23,34.2926,23.8957,0.4107,456.76300000000003,7.8508
94,000801,四川九洲,24.25,33.22,36.0345,41.1572,0.4052,123.8577,1.2194
95,600241,时代万恒,24.24,3.22,9.4874,29.5121,0.3883,914.0686,12.0272
96,600319,亚星化学,24.01,13.44,24.7113,59.7652,0.2536,444.3873,1.8862
97,600739,辽宁成大,23.94,11.03,13.719000000000001,145.7481,1.0596,1320.3139999999999,9.5994
98,600257,大湖股份,23.92,34.96,65.8362,12.5895,0.3815,36.0075,1.0911
99,600331,宏达股份,23.88,15.26,26.456,43.1266,0.3317,282.5045,2.1731
100,600038,中直股份,23.73,17.46,,33.5321,0.3725,192.00400000000002,2.1333
101,600305,恒顺醋业,23.64,16.74,38.861999999999995,21.1349,0.2425,126.1847,1.4479
102,000767,漳泽电力,23.62,19.96,33.2206,178.7371,0.5136,895.373,2.5729
103,600727,鲁北化工,23.44,28.75,27.7432,274.8038,0.8252,955.707,2.8699
104,600230,沧州大化,23.27,11.26,18.3278,67.6981,0.3775,600.9522,3.3510000000000004
105,600653,申华控股,23.17,7.72,1.7833,187.8029,0.5142,2431.7611,6.659
106,000525,红太阳,23.02,20.92,38.4983,45.9399,0.373,219.5748,1.7830000000000001
107,600312,平高电气,22.85,6.96,26.1613,35.5494,0.2878,510.3183,4.1321
108,600265,ST景谷,22.8,14.19,39.7584,22.9448,0.3529,161.6134,2.4863
109,600742,一汽富维,22.77,13.59,20.3168,107.1632,0.5849,788.2591,4.3028
110,000983,西山煤电,22.77,17.74,48.6469,177.6689,0.3416,1001.3889999999999,1.9257
