,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600749,西藏旅游,251.12,1.28,12.110999999999999,11.639000000000001,0.3325,904.444,25.8412
1,600771,广誉远,136.56,14.24,37.478,2.7299,0.0626,19.1707,0.4396
2,000059,华锦股份,120.31,31.77,49.423,133.1948,0.2674,419.2449,0.8418
3,000650,仁和药业,99.1,10.14,32.3699,12.805,0.3283,126.25299999999999,3.2372
4,000603,盛达矿业,96.41,10.58,100.0,8.4091,0.1868,79.4174,1.7648
5,000687,华讯方舟,94.65,27.98,100.0,119.425,0.5428,426.789,1.9399
6,000673,当代东方,93.37,18.62,55.2025,31.3986,0.8721,168.5813,4.6828
7,000713,丰乐种业,90.27,11.05,20.3883,6.9593,0.1104,62.9621,0.9993
8,000690,宝新能源,87.78,38.03,58.5703,6.822,0.1819,17.9357,0.4782
9,600776,东方通信,87.36,12.69,18.8486,148.812,0.62,1171.9669999999999,4.8831
10,600876,洛阳玻璃,85.81,29.91,64.0796,263.582,0.4055,881.038,1.3554
11,600792,云煤能源,82.81,17.26,44.185,8.4192,0.2338,48.771,1.3547
12,600798,宁波海运,78.9,46.93,52.0467,36.6438,0.2979,78.0683,0.6347
13,600782,新钢股份,70.57,19.52,31.5719,26.5952,0.5913,136.1973,3.0285
14,600765,中航重机,59.89,21.89,47.6523,12.152000000000001,0.3366,55.5,1.5373
15,000598,兴蓉环境,59.8,35.58,48.9821,7.2617,0.1815,20.4082,0.5102
16,600750,江中药业,59.02,8.73,22.779,18.6872,0.4866,213.8409,5.5687
17,000042,中洲控股,57.64,30.78,54.6246,96.12100000000001,1.7073,312.2141,5.5455
18,000702,正虹科技,57.44,10.51,18.9263,26.6911,0.3328,253.8027,3.1654
19,600897,厦门空港,57.15,68.47,87.1383,28.1329,0.3473,41.0855,0.5072
20,600884,杉杉股份,56.08,18.8,38.1818,28.0321,0.5529,149.0354,2.9395
21,000637,茂化实华,55.13,26.71,100.0,46.0884,0.9159999999999999,172.495,3.4286
22,000619,海螺型材,53.52,15.93,54.1411,4.937,0.1496,30.982,0.9388
23,600054,黄山旅游,52.39,37.88,79.6844,24.9987,0.2212,65.9892,0.5839
24,600734,实达集团,50.14,10.01,100.0,26.453000000000003,0.2645,264.157,2.6415
25,000039,中集集团,49.88,9.76,20.1203,67.8191,0.8807,694.7413,9.0226
26,000679,大连友谊,49.0,8.57,36.5957,47.1201,0.6282,549.498,7.3266
27,600720,祁连山,48.74,10.88,36.0852,15.1982,,139.6889,
28,000043,中航地产,48.19,15.2,32.4254,43.5448,0.6157,286.3119,4.0485
29,600710,*ST常林,48.11,5.85,23.9477,21.0737,0.301,360.2295,5.1461
30,000599,青岛双星,45.49,12.16,20.4134,12.1436,0.1785,99.8091,1.4677
31,000596,古井贡酒,45.17,18.84,60.4849,107.834,0.5015,572.1403,2.6611
32,600870,厦华电子,43.79,3.0,16.0052,19.137,0.5103,635.8999,16.9573
33,000615,京汉股份,43.47,15.99,38.1073,20.6226,0.5071,128.9147,3.1705
34,600678,四川金顶,41.58,45.15,68.3961,156.1165,1.0085,345.7413,2.2334
35,000587,金洲慈航,41.29,25.35,45.3548,39.4384,0.4929,155.5408,1.9442
36,000419,通程控股,40.72,2.56,14.9062,8.2292,0.2282,320.6833,8.8955
37,600867,通化东宝,39.46,38.01,44.5305,45.0851,0.8349,118.5878,2.1959999999999997
38,000571,新大洲A,38.81,17.82,22.5169,53.7042,0.6713,301.2843,3.766
39,000608,阳光股份,38.74,17.07,50.8158,18.7259,0.4156,109.6431,2.4338
40,600716,凤凰股份,38.5,6.7,70.2016,35.7693,0.2649,533.1343,3.9491
41,600732,*ST新梅,38.42,6.51,7.9893,34.0736,0.428,522.6308,6.5657
42,000683,远兴能源,38.28,13.88,100.0,11.6521,0.0776,83.8944,0.5592
43,600743,华远地产,37.59,16.17,19.9729,19.1203,,118.1819,
44,000046,泛海控股,37.41,25.26,49.5186,25.4206,0.6518,100.6117,2.5797
45,000016,深康佳A,37.37,9.48,16.7716,208.9413,1.1145,2202.8825,11.7503
46,000056,皇庭国际,37.03,18.47,18.7323,36.4096,0.2729,197.0764,1.4772
47,000401,冀东水泥,36.39,36.33,66.3657,170.921,0.5027,470.42199999999997,1.3835
48,000425,徐工机械,36.14,14.7,23.4745,99.4907,1.0369,676.3661,7.0494
49,000589,黔轮胎A,35.22,3.94,31.3737,20.0424,0.16899999999999998,508.5983,4.2901
50,600890,中房股份,34.93,9.55,100.0,40.4986,0.3599,424.01800000000003,3.7689999999999997
51,000528,柳工,34.69,20.94,39.1953,206.9163,1.0345,988.0309,4.9401
52,600839,四川长虹,34.64,15.03,28.3103,428.8747,2.164,2852.8076,14.3948
53,600051,宁波联合,33.69,6.08,10.7495,50.333,0.5592,826.5427,9.1838
54,000561,烽火电子,33.08,7.27,24.0185,58.1113,0.48200000000000004,799.2261,6.6292
55,600641,万业企业,33.05,75.76,47.3146,54.8725,0.7399,72.4212,0.9765
56,000505,*ST珠江,31.62,73.58,78.3935,168.0665,1.2074,228.3989,1.6408
57,600639,浦东金桥,31.26,33.81,73.8733,257.0714,0.627,760.1782,1.854
58,600648,外高桥,31.26,30.64,29.2835,226.8682,0.6215,740.2825,2.0281
59,000058,深赛格,30.45,2.8,19.859,34.6171,0.1691,1233.7096,6.0298
60,000045,深纺织A,30.33,13.17,13.1315,42.0549,0.5128,319.2822,3.8936
61,000721,西安饮食,30.2,8.01,43.6279,8.5696,0.0748,106.9783,0.935
62,000017,深中华A,29.6,12.39,26.8837,216.1806,0.8116,1744.0487,6.5479
63,600862,中航高科,29.41,11.77,24.1729,23.0559,0.3721,195.7603,3.1594
64,000666,经纬纺机,29.35,8.75,26.7441,42.089,0.1913,480.996,2.1863
65,000061,农产品,29.13,37.07,92.2749,8.9766,0.2833,24.2134,0.7643
66,600775,南京熊猫,29.04,6.76,15.4845,167.4845,0.265,2477.2718,3.9196
67,000605,渤海股份,28.82,6.13,25.069000000000003,5.7829999999999995,0.1542,94.18799999999999,2.5116
68,000691,ST亚太,28.68,38.51,56.2247,50.8632,0.3178,132.075,0.8254
69,600896,览海投资,28.59,35.33,46.4222,37.3912,0.2991,105.8137,0.8465
70,600756,浪潮软件,28.46,68.66,76.4422,10.0544,0.1708,14.6432,0.2488
71,000681,视觉中国,28.45,11.99,-9.1158,9.6277,0.1775,80.2594,1.4799
72,600660,福耀玻璃,27.76,37.62,47.7263,63.5247,0.6723,168.8405,1.787
73,600736,苏州高新,27.72,17.45,36.2666,10.103,0.2245,57.888000000000005,1.2864
74,000428,华天酒店,27.71,16.25,67.3497,11.6085,0.1872,71.417,1.1518
75,000403,ST生化,27.7,7.78,28.483,15.5969,0.3881,200.3015,4.9851
76,600704,物产中大,27.67,5.22,-3.7326,49.4628,0.5477,946.7096,10.4836
77,000060,中金岭南,27.57,6.56,4.6694,37.1033,0.5984,564.8811,9.1109
78,000572,海马汽车,27.56,33.47,54.0157,52.3663,0.5297,156.4254,1.5824
79,600703,三安光电,27.37,7.55,22.0677,24.0341,0.4007,317.9735,5.3015
80,000009,中国宝安,27.22,44.71,34.5821,420.5427,1.1133,940.398,2.4897
81,000011,深物业A,27.07,38.12,28.4641,285.639,0.8292,749.2552,2.1753
82,000703,恒逸石化,27.06,42.42,55.6486,24.4723,0.2984,57.6872,0.7035
83,000037,深南电A,26.83,14.03,39.2572,82.7975,0.579,590.0627,4.1263
84,000657,中钨高新,26.81,12.01,12.8264,23.811999999999998,0.3663,198.1744,3.0488
85,000410,*ST沈机,26.61,6.49,26.723000000000003,49.538999999999994,0.3061,762.3394,4.7109
86,600835,上海机电,26.47,10.72,22.6538,130.3438,0.7378,1215.3059,6.8797
87,000708,大冶特钢,26.34,5.86,18.8578,134.8974,0.6447,2299.1443,10.9887
88,600712,南宁百货,26.07,7.1,16.9963,24.1194,0.3792,339.6443,5.3403
89,000026,飞亚达A,25.98,19.04,44.7322,50.8393,0.8334,266.9717,4.3765
90,000651,格力电器,25.88,7.51,21.303,48.5833,0.6477,646.7778,8.6237
91,600843,上工申贝,25.07,10.21,26.0851,72.2602,0.7433,707.5395,7.2788
92,600815,*ST厦工,25.01,17.83,33.3168,125.9748,1.0778,706.39,6.0437
93,000568,泸州老窖,25.01,26.15,45.8085,58.8913,0.9059999999999999,225.1417,3.4637
94,000563,陕国投A,24.81,53.69,100.0,46.5592,0.4062,86.7115,0.7565
95,000668,荣丰控股,24.37,1.93,100.0,19.4775,0.3417,1007.3716,17.6731
96,000595,*ST宝实,24.06,6.55,100.0,21.7574,0.3199,332.1016,4.8838
97,000050,深天马A,23.84,20.62,32.1313,27.7623,0.3677,134.6083,1.7828
98,600739,辽宁成大,23.68,4.05,100.0,26.413,0.426,651.308,10.5049
99,000550,江铃汽车,23.68,11.12,23.7756,233.4181,0.4725,2098.5422,4.248
100,000006,深振业A,23.63,45.93,55.0753,69.3923,1.2239,151.0638,2.6643
101,600740,山西焦化,23.53,2.63,27.2102,7.0835,0.1336,269.0976,5.0773
102,000504,*ST生物,23.26,40.25,62.9428,128.7952,0.6616,319.9153,1.6435
103,600664,哈药股份,23.17,5.85,27.0382,137.2439,0.5432,2346.04,9.286
104,600785,新华百货,23.14,3.4,16.2665,3.012,0.1181,88.3446,3.4644
105,600698,湖南天雁,23.09,6.71,15.4712,130.8498,0.7367,1948.9438,10.9737
106,000521,美菱电器,23.07,8.58,24.2047,86.7177,0.7226,1009.8035,8.415
107,000055,方大集团,22.87,20.12,36.0883,4.2589999999999995,0.0327,21.162,0.1627
108,000001,平安银行,22.68,44.16,100.0,273.31,1.0144,618.8486,2.2969
109,000417,合肥百货,22.56,4.94,17.9199,12.9862,0.2968,262.5956,6.0027
110,600674,川投能源,22.36,12.81,29.3398,52.3334,0.3379,408.3962,2.6368
111,000680,山推股份,22.08,12.4,23.1756,49.2972,0.3353,397.4633,2.7038
112,600816,安信信托,22.01,76.3,75.1242,43.5005,0.4233,57.0063,0.5548
113,600802,福建水泥,21.96,21.7,49.9457,86.1179,0.4585,396.685,2.1122
114,000407,胜利股份,21.87,9.93,13.7297,5.3828,0.0889,54.1734,0.8954
115,600272,开开实业,21.69,10.99,22.8078,21.9427,0.1859,199.5021,1.6906
116,000420,吉林化纤,21.53,12.13,29.5715,56.0709,0.4874,462.0817,4.0174
117,600777,新潮能源,21.49,18.79,21.4795,12.9168,0.2515,68.7193,1.3385
118,600221,海南航空,21.45,58.61,43.9687,68.7622,0.1459,117.30799999999999,0.2489
119,000669,金鸿能源,21.35,4.72,25.2181,17.5069,0.2259,370.6213,4.7834
120,600793,宜宾纸业,21.03,9.45,22.9378,26.4303,0.3262,279.6219,3.4521
121,000698,沈阳化工,20.98,9.27,25.8038,47.6428,0.3188,513.6734,3.4382
122,000402,金融街,20.96,6.28,26.0297,3.721,0.0719,59.217,1.1455
123,600789,鲁抗医药,20.85,8.14,30.4089,32.2915,0.1476,396.541,1.8135
