,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600083,博信股份,64.87,5.27,100.0,2.4201,0.0105,45.8627,0.1994
1,600818,中路股份,42.48,61.67,17.0075,56.6967,0.2134,91.9276,0.34600000000000003
2,000416,民生控股,23.34,37.8,71.0778,67.8836,0.3512,179.5716,0.9291
3,001696,宗申动力,11.68,4.39,100.0,3.7054,0.027000000000000003,84.2285,0.6154
4,000048,康达尔,8.73,1.99,15.7176,4.8606,0.0124,243.0733,0.622
5,600256,广汇能源,8.71,15.26,22.3543,81.4178,0.1353,533.4788,0.887
6,000035,中国天楹,7.88,3.58,13.5309,17.0767,0.1473,476.629,4.1128
7,600519,贵州茅台,7.54,28.75,83.9068,206.4483,0.8257,718.0149,2.872
8,000037,深南电A,7.09,25.77,35.1851,69.3067,0.1264,268.8863,0.4906
9,600706,曲江文旅,6.92,27.66,35.8078,10.3165,0.1181,37.2884,0.4269
10,600486,扬农化工,6.83,10.03,26.4375,9.4387,0.1348,94.0258,1.3432
11,000088,盐田港,6.5,102.69,55.0956,104.0335,0.1778,101.3003,0.1731
12,600006,东风汽车,6.07,12.85,23.578000000000003,191.4607,0.1914,1489.4247,1.4894
13,600619,海立股份,5.98,8.48,27.2933,63.4533,0.1667,748.2257,1.9663
14,000895,双汇发展,5.64,5.18,17.9864,48.3488,0.1653,932.867,3.1907
15,000778,新兴铸管,5.61,14.12,27.4225,119.749,0.2504,847.53,1.7728
16,600880,博瑞传播,5.58,27.03,60.1594,13.2672,0.1019,49.0719,0.3769
17,000852,石化机械,5.46,28.69,47.2214,34.9502,0.1248,121.7953,0.4349
18,600309,万华化学,5.17,16.29,34.6475,35.6935,0.1487,219.1028,0.9129
19,000619,海螺型材,5.11,19.74,24.9722,54.1986,0.3613,274.5172,1.8301
20,000858,五粮液,5.03,10.99,41.7213,248.7963,0.2862,2263.2048,2.6042
21,600057,象屿股份,5.0,4.1,31.2299,21.7229,0.0606,529.614,1.4785
22,600729,重庆百货,4.95,3.02,14.6492,22.0728,0.1081,729.8522,3.5777
23,000001,平安银行,4.82,16.79,54.4965,183.9511,0.0945,1095.4786,0.5629
24,000959,首钢股份,4.81,8.79,100.0,252.5367,0.1093,2870.6734,1.2427
25,600531,豫光金铅,4.8,4.03,11.8465,9.1748,0.1121,227.46900000000002,2.7802
26,000539,粤电力A,4.76,23.15,,302.5423,0.1137,1306.4439,0.4912
27,600177,雅戈尔,4.76,17.03,43.4544,93.5531,0.1646,549.3263,0.9669
28,600428,中远海特,4.76,14.04,28.7285,18.0144,0.0783,128.2583,0.5576
29,000626,远大控股,4.58,0.91,,8.5322,0.0632,927.9556,6.8737
30,600161,天坛生物,4.5,30.79,59.2998,13.6448,0.071,44.3017,0.2307
31,000538,云南白药,4.37,8.43,35.0868,19.1209,0.1029,226.7994,1.2205
32,000662,天夏智慧,4.36,13.74,59.7908,6.8327,0.0637,49.6943,0.4638
33,000848,承德露露,4.36,9.72,25.7934,30.2371,0.1166,310.9437,1.1993
34,600660,福耀玻璃,4.32,12.58,36.0846,25.1755,0.0556,200.0305,0.4421
35,600717,天津港,4.24,26.85,55.5438,70.6188,0.107,263.0007,0.3985
36,000807,云铝股份,4.14,9.18,19.9577,32.6933,0.1054,356.1365,1.1488
37,000920,南方汇通,4.1,17.17,32.4172,25.8411,0.136,150.4197,0.7916
38,600085,同仁堂,4.08,10.08,38.1122,53.0169,0.1597,525.5979,1.584
39,000680,山推股份,4.07,6.19,22.8417,25.5243,0.0902,412.2294,1.4580000000000002
40,600636,*ST爱富,3.99,9.39,25.3424,16.508,0.1246,175.7285,1.3268
41,600831,广电网络,3.94,10.84,27.1754,4.8744,0.0438,44.933,0.4037
42,600135,乐凯胶片,3.9,23.63,44.2098,39.4316,0.1152,166.8401,0.4878
43,000089,深圳机场,3.89,51.32,58.9303,87.7677,0.1755,171.0106,0.342
44,000933,神火股份,3.89,16.58,100.0,31.1647,0.1362,187.8563,0.8214
45,600834,申通地铁,3.86,21.02,38.2767,22.2655,0.0564,105.91799999999999,0.2684
46,000027,深圳能源,3.8,12.9,33.9381,102.601,0.1023,795.2029,0.7935
47,600081,东风科技,3.78,9.43,22.2755,15.2009,0.0756,161.16,0.8017
48,600333,长春燃气,3.77,21.91,34.2753,28.4631,0.11900000000000001,129.8908,0.5431
49,000958,东方能源,3.74,16.72,26.5937,22.925,0.1273,137.058,0.7614
50,600120,浙江东方,3.73,4.44,11.0155,26.96,0.1194,606.7915,2.6889
51,600742,一汽富维,3.7,6.55,13.3262,40.3013,0.1905,614.9438,2.9072
52,600745,中茵股份,3.66,39.55,29.8511,4.8731,0.04,12.3201,0.1011
53,600000,浦发银行,3.62,14.58,24.3569,265.746,0.1102,1822.4070000000002,0.7561
54,600356,恒丰纸业,3.61,16.42,41.2436,18.3885,0.1313,111.93299999999999,0.7995
55,600747,*ST大控,3.6,31.35,29.4979,47.4012,0.1448,151.1982,0.4621
56,600887,伊利股份,3.59,3.83,28.3868,31.058000000000003,0.2117,810.1060000000001,5.5232
57,600785,新华百货,3.58,8.84,15.9375,16.9026,0.1642,191.1612,1.8578
