,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600271,航天信息,45.34,23.29,35.1552,326.1562,2.7179,1399.8174,11.6651
1,600743,华远地产,30.73,1.23,4.0153,1.6693,0.0053,135.4831,0.4331
2,600057,象屿股份,29.28,10.09,35.1206,368.3508,0.8569,3648.7312,8.4885
3,600477,杭萧钢构,23.66,5.42,15.2107,32.949,0.6291,607.1057,11.5933
4,000416,民生控股,22.09,36.14,67.7859,100.3507,0.3195,277.6619,0.8841
5,600768,宁波富邦,21.77,20.76,11.1956,28.7426,0.3094,138.3949,1.49
6,600818,中路股份,20.76,9.02,15.0883,30.3233,0.1141,336.0079,1.2648
7,000502,绿景控股,19.9,38.67,54.9668,46.9785,0.3017,121.4632,0.7802
8,000625,长安汽车,18.81,10.53,26.3843,765.3465,0.6239,7262.8625,5.9208
9,000662,天夏智慧,18.11,22.37,65.5704,38.7433,0.3616,173.18200000000002,1.6164
10,600710,*ST常林,18.05,13.2,15.7225,105.8972,0.3209,801.9744,2.4302
11,600352,浙江龙盛,18.0,9.73,21.8738,49.2388,0.2896,506.0452,2.9767
12,600660,福耀玻璃,17.33,18.84,38.6398,141.2877,0.3123,749.8743,1.6575
13,600309,万华化学,15.89,18.97,37.9513,138.2832,0.3601,728.8379,1.8980000000000001
14,600083,博信股份,15.66,2.37,37.2316,2.4926,0.0108,104.7789,0.4555
15,001696,宗申动力,15.62,3.94,8.4304,9.552,0.0697,241.8285,1.7669
16,600817,*ST宏盛,14.69,1.96,6.6373,20.9178,0.2534,1066.6328,12.925999999999998
17,600439,瑞贝卡,14.55,9.08,20.3842,22.1415,0.3354,243.59099999999998,3.6907
18,600348,阳泉煤业,14.46,12.54,41.0407,90.56700000000001,0.2736,721.8376,2.1807
19,000100,TCL集团,14.32,2.2,19.383,280.17,0.1759,12705.68,7.9812
20,600485,信威集团,14.15,23.21,62.8679,15.1099,0.3003,65.0816,1.2934
21,600858,银座股份,14.13,64.56,-0.0309,10.6642,0.0878,16.5176,0.1361
22,000885,同力水泥,13.86,36.04,8.6641,24.7782,0.1548,68.73899999999999,0.4296
23,600507,方大特钢,13.68,6.98,15.4005,23.9887,0.3198,343.3588,4.5781
24,000088,盐田港,13.65,121.36,44.2282,315.2514,0.5388,259.746,0.444
25,600423,*ST柳化,13.33,10.1,19.6593,24.9282,0.2872,246.7001,2.8426
26,000528,柳工,13.32,8.87,23.693,119.7878,0.3657,1350.4629,4.123
27,600791,京能置业,13.32,18.08,50.4265,26.0204,0.2021,143.8902,1.1179999999999999
28,600196,复星医药,13.25,19.34,25.7331,215.4414,0.5641,1113.6156,2.9160000000000004
29,600546,山煤国际,13.19,2.77,11.8805,18.5168,0.2645,666.5413,9.522
30,600446,金证股份,12.98,11.58,46.2849,9.8364,0.1939,84.9202,1.6742
31,000927,一汽夏利,12.91,13.21,17.0269,352.4138,0.2209,2667.7629,1.6723
32,000402,金融街,12.43,19.36,46.8594,125.67200000000001,0.4264,649.114,2.2025
33,600548,深高速,12.05,244.87,76.8222,707.4533,0.3244,288.9012,0.1324
34,600570,恒生电子,12.03,13.65,62.0533,12.2265,0.2397,89.5151,1.7551
35,000069,华侨城A,11.95,90.34,32.39,161.4403,0.2005,178.7028,0.222
36,600019,宝钢股份,11.79,17.2,33.7417,3802.9811,0.3039,22100.0477,1.7663
37,000550,江铃汽车,11.78,8.95,27.6023,243.2599,0.2818,2716.5671,3.147
38,000538,云南白药,11.54,9.72,32.0237,60.52,0.3256,622.5018,3.35
39,600231,凌钢股份,11.51,10.7,21.6717,183.8587,0.3509,1717.1391,3.2776
40,000778,新兴铸管,11.5,11.39,30.6863,277.4281,0.4463,2433.7764,3.9160000000000004
41,600527,江南高纤,11.43,9.23,17.8733,10.4661,0.2093,113.2815,2.2656
42,600475,华光股份,11.38,8.76,27.8945,23.9014,0.239,272.6786,2.7267
43,601857,中国石油,11.25,26.1,37.1688,38619.0,0.2157,147960.0,0.8264
44,000037,深南电A,11.23,21.24,21.7761,170.72799999999998,0.3115,803.7378,1.4667
45,600478,科力远,11.16,9.28,25.4119,13.4893,0.1611,145.3402,1.7364
46,600307,酒钢宏兴,11.1,10.2,19.7063,272.8678,0.3748,2675.0063,3.6744
47,600256,广汇能源,11.06,12.74,19.9883,138.092,0.1913,1083.8905,1.5018
48,600282,南钢股份,10.87,6.58,14.8042,208.429,0.4135,3164.2571,6.2782
49,600616,金枫酒业,10.8,2.64,13.2359,38.0953,0.2,1439.7897,7.562
50,600686,金龙汽车,10.66,3.7,20.2079,41.2615,0.2723,1114.6334,7.3564
51,000039,中集集团,10.5,5.29,12.4734,335.2017,0.6568,6327.3433,12.3992
52,600104,上汽集团,10.39,27.06,26.7149,960.4377,0.3811,3548.4958,1.4081
53,000717,韶钢松山,10.35,14.57,20.8569,404.8931,0.7245,2777.3244,4.9701
54,000680,山推股份,10.34,7.55,12.9646,87.43700000000001,0.3092,1157.441,4.0939
55,600547,山东黄金,10.31,14.18,45.6317,23.883000000000003,0.2388,168.3739,1.6837
56,600721,百花村,10.18,6.14,19.154,14.2039,0.1498,231.1342,2.438
57,600006,东风汽车,10.14,10.93,21.3484,382.8672,0.3828,3501.2092,3.5012
58,600406,国电南瑞,10.12,10.4,31.1491,17.2788,0.2504,166.0522,2.4065
59,000022,深赤湾A,10.05,29.52,63.3447,132.8379,0.3481,449.8802,1.1791
60,600888,新疆众和,10.01,14.62,42.9466,30.4353,0.2943,208.11700000000002,2.0129
61,600792,云煤能源,10.0,5.92,24.4018,11.315999999999999,0.1479,191.0413,2.4972
62,600015,华夏银行,9.88,10.3,23.7452,395.1899,0.158,3835.7284,1.5342
63,600031,三一重工,9.87,16.2,42.9498,150.2435,0.8346,927.0084,5.15
64,000035,中国天楹,9.83,1.96,8.2805,25.0908,0.2165,1276.4052,11.0142
65,600126,杭钢股份,9.75,6.67,14.8105,236.4068,0.3663,3539.8885,5.4853
66,600780,通宝能源,9.75,13.05,31.6736,117.2282,0.2014,897.6742,1.5424
67,600886,国投电力,9.71,13.19,33.2243,88.7218,0.3149,672.2237,2.3859
68,600270,外运发展,9.66,13.26,60.4844,185.5288,0.5071,1398.9127,3.8237
69,600403,*ST大有,9.61,7.7,23.1777,4.9223,0.1205,63.8651,1.5647
70,600016,民生银行,9.6,12.98,21.8393,638.05,0.1897,4913.678,1.4612
71,600415,小商品城,9.56,8.12,44.6863,33.1544,0.3187,407.9761,3.9217
72,600130,波导股份,9.54,1.85,16.3506,106.9431,0.6683,5752.5392,35.9533
73,600085,同仁堂,9.5,11.76,46.4368,146.501,0.4415,1245.6149,3.7541
74,000531,穗恒运A,9.28,13.11,40.5426,61.5719,0.231,469.4362,1.7613
75,000157,中联重科,9.21,21.92,39.2248,102.0859,0.2617,465.6464,1.1939
76,600177,雅戈尔,9.21,21.17,40.1141,218.5235,0.3846,1032.1197,1.8168
77,000651,格力电器,9.21,3.87,20.5361,186.35,0.34700000000000003,4807.8329,8.9541
78,600161,天坛生物,9.14,22.12,50.1602,29.0466,0.1512,131.3089,0.6839
79,000617,中油资本,8.95,12.35,21.6625,19.0986,0.1836,154.5359,1.4859
80,600831,广电网络,8.82,13.48,24.078000000000003,14.6138,0.1193,108.3746,0.8852
81,000488,晨鸣纸业,8.82,13.95,33.5956,352.3644,0.3925,2525.8672,2.8136
82,600184,光电股份,8.81,17.44,36.7995,7.862,0.1965,45.07,1.1267
83,600825,新华传媒,8.8,1.52,16.3726,30.0753,0.1949,1973.2265,12.7902
84,600800,天津磁卡,8.7,31.85,27.8743,66.572,0.1206,208.976,0.3788
85,600601,方正科技,8.68,3.02,9.1722,68.5802,0.1837,2267.1069,6.0739
86,600880,博瑞传播,8.65,17.82,58.1755,24.5825,0.1888,137.9463,1.0596
87,000532,华金资本,8.59,78.63,17.0081,39.7005,0.1398,50.4898,0.1778
