,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600629,华建集团,2898.27,287.27,13.1468,88.0932,0.5819,30.6652,0.2025
1,000560,昆百大A,292.27,2.87,21.7977,34.1459,0.254,1186.4009,8.8273
2,000536,华映科技,281.36,19.13,15.9483,21.8508,0.1792,114.2163,0.9367
3,300051,三五互联,144.82,10.84,61.9108,8.6735,0.2168,80.0123,2.0003
4,002337,赛象科技,141.34,27.05,38.3737,158.6565,1.7628,586.5146,6.5168
5,300018,中元股份,108.0,35.24,56.9895,26.9515,0.5539,76.4723,1.5718
6,002573,清新环境,92.69,29.34,42.9699,100.3915,4.3648,342.1536,14.8762
7,601958,金钼股份,87.14,50.65,68.778,2550.8205,1.1859,5035.4727,2.3411
8,002308,威创股份,80.76,35.97,61.6735,111.4535,0.695,309.7656,1.9318
9,002258,利尔化学,75.28,37.83,48.1561,99.4404,0.9849,262.8034,2.6029
10,002529,海源机械,74.48,39.62,49.3826,60.5511,0.5045,152.7942,1.2732
11,603569,长久物流,73.25,9.22,27.9926,56.9411,,617.5317,
12,002285,世联行,68.74,20.92,48.166000000000004,72.0502,0.7505,344.3315,3.5867
13,002323,雅百特,67.0,25.24,34.3606,51.6132,0.8357,204.4442,3.3103
14,000650,仁和药业,66.92,522.38,-41.8765,130.3016,0.6511,24.9434,0.1246
15,601186,中国铁建,63.23,0.78,9.1333,1240.156,0.155,158488.092,19.811
16,002315,焦点科技,58.64,24.87,75.6522,10.8528,0.1231,43.6264,0.495
17,002663,普邦股份,57.53,6.96,6.8877,13.8511,2.7702,198.8897,39.7779
18,601168,西部矿业,57.19,18.71,35.4884,1538.8663,4.8014,8221.8833,25.6533
19,002266,浙富控股,56.72,9.14,22.1742,25.3789,0.2363,277.4636,2.5837
20,300039,上海凯宝,56.03,12.53,83.4448,20.8668,0.2538,166.4531,2.0249
21,002183,怡亚通,55.53,36.95,70.1903,105.1139,1.1354,284.4324,3.0724
22,300003,乐普医疗,55.06,36.27,70.9462,63.6005,0.1742,175.3382,0.4803
23,300017,网宿科技,54.53,23.53,44.757,16.2412,0.2398,69.0095,1.0191
24,300025,华星创业,54.53,18.49,50.5298,9.969,0.3323,53.8973,1.7965
25,002334,英威腾,53.77,18.35,38.3764,19.3937,0.40399999999999997,105.6577,2.2012
26,002322,理工环科,53.62,40.0,54.9028,37.2729,0.7454,93.1662,1.8633
27,002202,金风科技,53.27,20.88,30.3574,319.6239,0.7102,1530.2829,3.4006
28,002249,大洋电机,50.25,5.5,16.2204,52.4576,0.5579999999999999,952.6669,10.1347
29,300008,天海防务,50.17,25.98,46.1897,9.3039,0.2461,35.8044,0.9472
30,300027,华谊兄弟,50.17,18.95,37.9444,23.5641,0.187,124.3479,0.9868
31,601668,中国建筑,49.28,1.81,10.3503,2411.516,0.1339,133205.965,7.4003
32,300001,特锐德,48.71,19.98,30.9126,13.91,0.139,69.6145,0.6961
33,002122,天马股份,48.43,18.77,31.916,189.06599999999997,1.8535,1006.9965,9.8725
34,002218,拓日新能,48.2,39.03,43.2704,67.7064,0.5642,173.4369,1.4453
35,600844,*ST丹科,47.63,877.05,8.0721,61.3365,0.2013,6.9934,0.0229
36,002359,齐星铁塔,47.42,14.82,32.941,19.7335,0.2421,133.1498,1.6337
37,300071,华谊嘉信,46.84,27.08,53.8081,13.6879,0.3531,50.5459,1.3042
38,601899,紫金矿业,46.48,15.76,38.7769,1699.2034,0.1616,10777.829,1.0251
39,002356,赫美集团,46.43,28.83,51.6679,53.1292,0.8854,184.2295,3.0704
40,002304,洋河股份,46.2,16.33,47.3803,174.9789,0.43200000000000005,1071.4303,2.6455
41,300013,新宁物流,45.93,23.2,54.3481,16.8615,0.3747,72.6533,1.6145
42,300247,乐金健康,45.66,13.77,39.1515,12.6867,,92.1263,
43,300035,中科电气,45.5,10.58,33.1252,5.4547,0.1185,51.5544,1.1207
44,600505,西昌电力,45.19,18.31,57.195,48.4851,0.1632,264.7759,0.8915
45,601010,文峰股份,45.15,4.66,16.1703,179.64700000000002,0.4692,3847.6085,10.0512
46,002239,奥特佳,45.03,8.94,16.4111,47.3592,0.4735,529.177,5.2917
47,600497,驰宏锌锗,44.34,23.25,33.9252,1036.4689,5.3152,4457.4424,22.8586
48,002227,奥特迅,44.02,30.02,49.5043,46.4777,0.5732,154.8165,1.9095
49,002244,滨江集团,44.01,15.08,33.7607,203.5763,0.4425,1349.935,2.9346
50,002326,永太科技,43.72,16.79,33.3822,43.7734,0.4377,260.6805,2.6068
51,300010,立思辰,43.52,10.63,25.1077,12.5729,0.1598,118.1714,1.5024
52,300030,阳普医疗,43.16,18.91,57.2344,8.3446,0.1506,44.1212,0.7964
53,300033,同花顺,43.1,37.36,93.0778,8.6307,0.1712,23.1011,0.4583
54,002291,星期六,42.8,12.54,35.5447,47.7334,0.2983,380.37699999999995,2.3773
55,002351,漫步者,42.75,8.31,16.7873,40.0807,0.3643,482.014,4.3819
56,002267,陕天然气,42.61,15.07,26.386999999999997,204.138,0.4998,1354.4163,3.3162
57,002197,证通电子,41.93,18.87,37.241,32.9014,0.5028,174.3058,2.6639999999999997
58,002194,武汉凡谷,41.87,19.22,30.1991,157.2103,0.9825,817.6591,5.1103
59,002736,国信证券,41.02,52.91,54.7988,1453.7294,0.7268,2747.245,1.3736
60,601877,正泰电器,40.96,5.8,21.0962,196.0659,0.2178,3377.1591,3.7523
61,002229,鸿博股份,40.95,46.66,43.6815,49.9376,0.8322,107.0017,1.7833
62,002153,石基信息,40.87,29.71,58.5206,57.391000000000005,1.3664,193.1089,4.5978
63,000166,申万宏源,40.87,63.4,13.9651,1255.4226,0.1869,1980.0649,0.2948
64,002256,兆新股份,40.53,11.84,22.6932,26.3971,0.4061,222.8533,3.4285
65,002114,罗平锌电,40.41,9.18,12.3388,86.0365,1.124,936.8723,12.2402
66,002277,友阿股份,40.18,8.69,19.1417,144.737,1.0051,1664.6883,11.5603
67,002261,拓维信息,40.12,30.65,59.9299,50.106,0.8369,163.4365,2.73
68,300047,天源迪科,40.0,20.61,44.0666,25.6334,0.3303,124.3474,1.6024
69,300014,亿纬锂能,39.73,10.62,22.9674,14.876,0.2253,140.0338,2.1217
70,002309,中利集团,39.61,5.86,13.0924,80.7709,0.8077,1376.3041,13.763
71,601901,方正证券,39.55,56.75,44.0266,252.1806,0.4182,444.3517,0.7369
72,600331,宏达股份,39.53,12.62,39.556999999999995,637.4067,1.5322,5047.177,12.1326
73,002347,泰尔股份,39.2,13.92,36.6188,15.0994,0.1935,108.3991,1.3897
74,601377,兴业证券,39.19,33.29,44.141999999999996,306.9251,0.33799999999999997,921.8843,1.0152
75,002226,江南化工,39.12,23.08,35.9513,28.9636,0.7181,125.4847,3.1113
76,000792,盐湖股份,39.07,31.45,67.999,811.9292,1.0578,2581.5879999999997,3.3634
