,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
129,600827,百联股份,,,,,,2317.43,8.55,,12-31
130,600863,内蒙华电,,,1.01,,,2501.77,90.39,,12-31
131,600888,新疆众和,,,,,,454.93,,,12-31
132,000018,神州长城,,,1.94,,,3287.0,239.57,10派0.6送1,12-31
133,000040,东旭蓝天,,,,,,4366.42,80.09,,12-31
134,000513,丽珠集团,,,,,,5924.12,2.52,,12-31
135,000538,云南白药,,,,,,636.55,59.43,,12-31
136,000585,东北电气,,,,,,262.9,,,12-31
137,600671,天目药业,,,1.63,,,385.38,-7.13,,12-31
138,600693,东百集团,,,1.03,,,,,,12-31
139,600812,华北制药,,,1.02,,,129776.2,,,12-31
140,600837,海通证券,,,,,,,,,12-31
141,600868,梅雁吉祥,,,,,,859.82,118.24,,12-31
142,000025,特力A,,,2.18,,,,,,12-31
143,000049,德赛电池,,,,,,,,,12-31
144,000520,长航凤凰,,,,,,,,,12-31
145,600639,浦东金桥,,,14.28,,,,,10派1.4,12-31
146,600657,信达地产,,,1.03,,,,,,12-31
147,600755,厦门国贸,,,1.27,,,,,,12-31
148,600820,隧道股份,,,,,,1641.6,25.4,,12-31
149,600847,*ST万里,,,,,,1557.35,85.49,,12-31
150,600855,航天长峰,,,,,,1338.23,119.14,,12-31
151,600873,梅花生物,,,1.01,,,,,,12-31
152,000010,美丽生态,,,4.61,,,431.56,,,12-31
153,000030,富奥股份,,,,,,6398.26,345.72,,12-31
154,000504,*ST生物,,,1.61,,,6783.51,434.56,10派0.6送3,12-31
155,000528,柳工,,,,,,7564.22,,,12-31
156,000564,供销大集,,,,,,586.41,51.66,,12-31
157,600624,复旦复华,,,2.49,,,,,10送1,12-31
158,600663,陆家嘴,,,1.1,,,,,,12-31
159,600684,珠江实业,,,1.48,,,1294.0,,,12-31
160,600805,悦达投资,,,1.73,,,,,,12-31
161,600826,兰生股份,,,,,,7354.94,16.76,,12-31
162,600861,北京城乡,,,1.03,,,704.54,550.92,,12-31
163,600887,伊利股份,,,,,,200.19,,,12-31
164,000017,深中华A,,,2.69,,,11791.64,53.68,10派0.81送3,12-31
165,000510,金路集团,,,2.02,,,693.84,91.86,10送1.1转0.9,12-31
166,600668,尖峰集团,,,1.41,,,718.64,23.85,,12-31
167,600691,阳煤化工,,,1.02,,,738.65,,,12-31
168,600811,东方集团,,,1.0,,,1219.77,,,12-31
169,600836,界龙实业,,,,,,703.37,42.72,,12-31
170,600867,通化东宝,,,,,,3411.98,191.77,,12-31
171,000002,万科A,,,2.55,,,7002.41,,10派0.6送5,12-31
172,000048,康达尔,,,,,,2835.49,264.55,,12-31
173,000519,中兵红箭,,,,,,1230.4,,,12-31
174,000555,神州信息,,,,,,494.46,,,12-31
175,600600,青岛啤酒,,,,,,10461.49,,,12-31
176,600638,新黄浦,,,2.95,,,,,10送1,12-31
177,600655,豫园商城,,,4.63,,,,,10送1,12-31
178,600676,交运股份,,,1.0,,,1124.3,-11.99,,12-31
179,600699,均胜电子,,,1.63,,,815.19,,,12-31
180,600847,*ST万里,,,,,,1557.35,85.49,,12-31
181,600868,梅雁吉祥,,,,,,859.82,118.24,,12-31
182,000025,特力A,,,2.18,,,,,,12-31
183,000049,德赛电池,,,,,,,,,12-31
184,000520,长航凤凰,,,,,,,,,12-31
185,600639,浦东金桥,,,14.28,,,,,10派1.4,12-31
186,600657,信达地产,,,1.03,,,,,,12-31
187,600755,厦门国贸,,,1.27,,,,,,12-31
188,600826,兰生股份,,,,,,7354.94,16.76,,12-31
189,600855,航天长峰,,,,,,1338.23,119.14,,12-31
190,600873,梅花生物,,,1.01,,,,,,12-31
191,000010,美丽生态,,,4.61,,,431.56,,,12-31
192,000030,富奥股份,,,,,,6398.26,345.72,,12-31
193,000504,*ST生物,,,1.61,,,6783.51,434.56,10派0.6送3,12-31
194,000528,柳工,,,,,,7564.22,,,12-31
195,000564,供销大集,,,,,,586.41,51.66,,12-31
196,600624,复旦复华,,,2.49,,,,,10送1,12-31
197,600663,陆家嘴,,,1.1,,,,,,12-31
198,600684,珠江实业,,,1.48,,,1294.0,,,12-31
199,600805,悦达投资,,,1.73,,,,,,12-31
200,600836,界龙实业,,,,,,703.37,42.72,,12-31
201,600861,北京城乡,,,1.03,,,704.54,550.92,,12-31
202,600887,伊利股份,,,,,,200.19,,,12-31
203,000017,深中华A,,,2.69,,,11791.64,53.68,10派0.81送3,12-31
204,000510,金路集团,,,2.02,,,693.84,91.86,10送1.1转0.9,12-31
205,600668,尖峰集团,,,1.41,,,718.64,23.85,,12-31
206,600691,阳煤化工,,,1.02,,,738.65,,,12-31
207,600811,东方集团,,,1.0,,,1219.77,,,12-31
208,600819,耀皮玻璃,,,,,,7247.7,75.63,,12-31
209,600846,同济科技,,,,,,1006.7,108.86,,12-31
210,600867,通化东宝,,,,,,3411.98,191.77,,12-31
211,000002,万科A,,,2.55,,,7002.41,,10派0.6送5,12-31
212,000048,康达尔,,,,,,2835.49,264.55,,12-31
213,000519,中兵红箭,,,,,,1230.4,,,12-31
214,000555,神州信息,,,,,,494.46,,,12-31
215,600600,青岛啤酒,,,,,,10461.49,,,12-31
216,600638,新黄浦,,,2.95,,,,,10送1,12-31
217,600655,豫园商城,,,4.63,,,,,10送1,12-31
218,600676,交运股份,,,1.0,,,1124.3,-11.99,,12-31
219,600699,均胜电子,,,1.63,,,815.19,,,12-31
220,600825,新华传媒,,,,,,493.81,711.25,,12-31
221,600854,春兰股份,,,,,,9683.6,110.84,,12-31
222,600872,中炬高新,,,,,,1394.0,209.09,,12-31
223,000009,中国宝安,,,2.47,,,23446.32,192.58,10派0.9送3,12-31
224,000503,海虹控股,,,1.02,,,925.15,,,12-31
225,000526,*ST紫学,,,1.5,,,220.67,,,12-31
226,000563,陕国投A,,,,,,1803.13,17507.84,,12-31
227,600643,爱建集团,,,3.09,,,,,,12-31
228,600682,南京新百,,,1.47,,,170.32,,,12-31
229,600804,鹏博士,,,2.17,,,435.53,,,12-31
