,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
72,000036,华联控股,,,3.75,,,571.58,-82.67,,10-30
73,600637,东方明珠,,,4.44,,,8620.86,-43.26,,10-30
74,600654,*ST中安,,,1.93,,,2041.73,0.87,,10-30
75,600811,东方集团,,,4.01,,,10662.91,51.04,,10-30
76,600249,两面针,,,6.7,,,2407.18,,,10-30
77,600661,新南洋,,,2.07,,,848.9,-43.32,,10-30
78,000416,民生控股,,,1.46,,,12492.41,-1.59,,10-30
79,002007,华兰生物,,,7.29,,,2953.71,,,10-30
80,600381,青海春天,,,1.73,,,1302.38,-10.35,,10-30
81,600817,*ST宏盛,,,1.83,,,3037.95,5.1,,10-30
82,600870,厦华电子,,,2.12,,,814.64,-1.08,,10-30
83,600183,生益科技,,,1.98,,,20948.54,111.04,,10-30
84,600329,中新药业,,,4.34,,,6450.86,4.98,,10-30
85,600751,天海投资,,,1.03,,,765.04,142.95,,10-30
86,600822,上海物贸,,,1.22,,,486.35,-143.79,,10-30
87,600483,福能股份,,,3.36,,,1036.95,,,10-30
88,600859,王府井,,,4.01,,,2877.42,72.16,,10-30
89,000725,京东方A,,,3.56,,,47496.76,69.32,,10-30
90,000800,一汽轿车,,,3.21,,,40920.7,26.12,,10-30
91,600225,*ST松江,,,1.99,,,662.88,-39.35,,10-30
92,600062,华润双鹤,,,3.46,,,3621.55,-72.27,,10-30
93,600846,同济科技,,,1.64,,,263.87,46.7,,10-30
94,000156,华数传媒,,,3.8,,,-15019.88,-863.66,,10-30
95,600679,上海凤凰,,,1.45,,,268.24,-67.52,,10-30
96,000539,粤电力A,,,3.0,,,74542.97,-24.28,,10-30
97,000988,华工科技,,,2.23,,,2940.61,1.4,,10-30
98,600745,中茵股份,,,0.97,,,-913.6,-221.85,,10-30
99,600019,宝钢股份,,,3.17,,,713764.71,34.09,,10-30
100,600068,葛洲坝,,,4.84,,,3021.91,-18.17,,10-30
101,600084,中葡股份,,,1.7,,,1795.15,-45.57,,10-30
102,600255,鑫科材料,,,5.28,,,1712.73,168.82,,10-30
103,600328,兰太实业,,,1.98,,,2690.29,50.21,,10-30
104,600734,实达集团,,,1.36,,,-9452.0,103.3,,10-30
105,600000,浦发银行,,,3.31,,,138363.43,27.87,,10-30
106,600429,三元股份,,,1.34,,,-5361.28,-228.12,,10-30
107,600896,览海投资,,,2.81,,,4500.4,34.82,,10-30
108,000820,神雾节能,,,2.57,,,208.07,-11.55,,10-30
109,000848,承德露露,,,2.83,,,4185.47,180.75,,10-30
110,600689,上海三毛,,,2.51,,,-872.86,-51.37,,10-30
111,600723,首商股份,,,2.72,,,-1264.59,-72.45,,10-30
112,600756,浪潮软件,,,2.59,,,4786.37,71.21,,10-30
113,600035,楚天高速,,,2.24,,,9906.15,,,10-30
114,002032,苏泊尔,,,4.72,,,3667.79,,,10-30
115,600061,国投安信,,,1.31,,,303.8,123.94,,10-30
116,600096,云天化,,,4.81,,,35017.87,130.74,,10-30
117,600175,美都能源,,,4.36,,,66.93,-82.37,,10-30
118,600586,金晶科技,,,4.38,,,4185.9,63.96,,10-30
119,000806,银河生物,,,3.81,,,10829.22,12.37,,10-30
120,600329,中新药业,,,4.34,,,6450.86,4.98,,10-30
121,600751,天海投资,,,1.03,,,765.04,142.95,,10-30
122,600822,上海物贸,,,1.22,,,486.35,-143.79,,10-30
123,600483,福能股份,,,3.36,,,1036.95,,,10-30
124,600859,王府井,,,4.01,,,2877.42,72.16,,10-30
125,600183,生益科技,,,1.98,,,20948.54,111.04,,10-30
126,600636,*ST爱富,,,2.24,,,8389.29,55.37,,10-29
127,000880,潍柴重机,,,1.79,,,215.62,39.24,,10-29
128,600653,申华控股,,,1.17,,,59.76,-95.02,,10-29
129,000100,TCL集团,,,2.13,,,40754.03,,,10-29
130,600674,川投能源,,,1.88,,,4508.22,65.54,,10-29
131,600690,青岛海尔,,,4.71,,,28535.1,-2.82,,10-29
132,000937,冀中能源,,,4.42,,,25731.37,188.16,,10-29
133,600740,山西焦化,,,4.59,,,16809.82,40.94,,10-29
134,002017,东信和平,,,4.44,,,3061.88,,,10-29
135,600827,百联股份,,,3.26,,,10503.01,37.92,,10-29
136,000666,经纬纺机,,,4.16,,,11364.21,-13.03,,10-29
137,600897,厦门空港,,,4.31,,,4307.74,61.66,,10-29
138,600170,上海建工,,,4.28,,,16866.82,16.85,,10-29
139,000807,云铝股份,,,2.92,,,11586.49,6.68,,10-29
140,600604,市北高新,,,1.15,,,674.21,-55.23,,10-29
141,600248,延长化建,,,3.89,,,-3624.35,-470.56,,10-29
142,600695,绿庭投资,,,0.68,,,-11435.88,-1449.96,,10-29
143,000520,长航凤凰,,,2.52,,,4979.26,22.69,,10-29
144,600798,宁波海运,,,1.64,,,6627.66,20.68,,10-29
145,600119,长江投资,,,1.71,,,1550.26,37.07,,10-29
146,600869,智慧能源,,,0.9,,,-1341.66,309.41,,10-29
147,600158,中体产业,,,3.15,,,529.75,35.56,,10-29
148,600176,中国巨石,,,1.4,,,6006.08,30.57,,10-29
149,000005,世纪星源,,,1.27,,,129.28,-111.37,,10-29
150,000010,美丽生态,,,1.16,,,17.18,-97.92,,10-29
151,600235,民丰特纸,,,3.2,,,3181.67,-19.2,,10-29
152,600291,西水股份,,,4.21,,,4481.67,-3.2,,10-29
153,000930,中粮生化,,,5.36,,,9213.42,23.85,,10-29
154,600701,工大高新,,,2.63,,,1057.61,-20.75,,10-29
155,000975,银泰资源,,,1.58,,,5004.95,9.02,,10-29
156,600368,五洲交通,,,2.77,,,5500.31,-28.05,,10-29
157,000589,黔轮胎A,,,3.57,,,1486.89,-43.93,,10-29
158,600028,中国石化,,,2.05,,,2404200.0,62.4,,10-29
159,002027,分众传媒,,,4.76,,,4274.78,,,10-29
160,600804,鹏博士,,,1.72,,,393.54,36.98,,10-29
161,600858,银座股份,,,0.98,,,578.37,-17.14,,10-29
162,600125,铁龙物流,,,3.21,,,7409.88,18.56,,10-29
163,600874,创业环保,,,1.64,,,26485.1,52.63,,10-29
164,000034,神州数码,,,0.16,,,-27123.69,943.79,,10-29
165,000878,云南铜业,,,2.48,,,11482.52,169.9,,10-29
166,000099,中信海直,,,2.25,,,6930.98,5.09,,10-29
167,600673,东阳光科,,,1.79,,,2441.5,157.32,,10-29
168,600739,辽宁成大,,,2.3,,,5544.75,39.18,,10-29
169,001896,豫能控股,,,2.05,,,-2845.45,-172.49,,10-29
170,600620,天宸股份,,,1.51,,,586.73,-82.98,,10-29
171,000885,同力水泥,,,0.88,,,-3910.4,-191.48,,10-29
172,000519,中兵红箭,,,2.47,,,399.53,-61.17,,10-29
173,600728,佳都科技,,,3.99,,,780.82,-31.3,,10-29
174,002005,德豪润达,,,7.27,,,4576.32,,,10-29
175,600379,宝光股份,,,1.78,,,1270.1,32.78,,10-29
176,600050,中国联通,,,2.13,,,226192.86,7.89,,10-29
177,000620,新华联,,,1.03,,,-595.06,-196.98,,10-29
178,600815,*ST厦工,,,2.01,,,6658.48,-9.32,,10-29
179,600101,明星电力,,,5.91,,,6788.04,2.86,,10-29
180,600851,海欣股份,,,3.39,,,11315.39,-12.96,,10-29
181,600982,宁波热电,,,2.04,,,2282.4,,,10-29
182,000911,南宁糖业,,,3.36,,,11428.73,81.82,,10-29
183,600072,中船科技,,,2.78,,,750.81,-48.9,,10-29
184,600107,美尔雅,,,1.02,,,-6237.86,-2035.73,,10-29
185,600536,中国软件,,,4.5,,,2023.34,-27.83,,10-29
186,600162,香江控股,,,4.13,,,5936.99,90.47,,10-29
187,600315,上海家化,,,4.48,,,6271.21,-19.1,,10-29
188,600332,白云山,,,2.99,,,4103.43,-68.68,,10-29
189,600354,敦煌种业,,,3.6,,,838.51,,,10-29
190,600410,华胜天成,,,6.38,,,5739.57,,,10-29
191,600112,*ST天成,,,1.77,,,2013.99,-246.13,,10-29
192,600862,中航高科,,,0.65,,,1120.59,-123.45,,10-29
193,600150,中国船舶,,,2.37,,,4455.57,474.0,,10-29
194,600246,万通地产,,,4.23,,,4362.02,-224.5,,10-29
195,600266,北京城建,,,2.86,,,4583.03,-46.44,,10-29
196,000488,晨鸣纸业,,,5.24,,,42068.46,-15.62,,10-29
197,600711,盛屯矿业,,,2.17,,,1738.7,49.49,,10-29
198,000967,盈峰环境,,,3.62,,,-535.74,-148.61,,10-29
199,600760,中航黑豹,,,1.85,,,-1571.44,810.91,,10-29
200,600830,香溢融通,,,1.97,,,1816.55,14.95,,10-29
201,600960,渤海活塞,,,5.12,,,3318.98,,,10-29
202,600271,航天信息,,,10.72,,,16546.04,-53.44,,10-29
203,600698,湖南天雁,,,0.37,,,754.1,-62.25,,10-29
204,600326,西藏天路,,,2.18,,,1143.4,15.27,,10-29
205,000993,闽东电力,,,4.38,,,-4947.68,-3418.32,,10-29
206,600022,山东钢铁,,,3.41,,,57128.13,,,10-29
207,600802,福建水泥,,,2.19,,,5626.23,171.46,,10-29
208,600819,耀皮玻璃,,,2.57,,,14455.59,48.74,,10-29
209,000014,沙河股份,,,3.01,,,1199.91,-10.62,,10-29
210,600238,海南椰岛,,,2.84,,,2071.58,-32.69,,10-29
211,600295,鄂尔多斯,,,2.99,,,8045.04,1.8,,10-29
212,000999,华润三九,,,3.01,,,7662.28,-42.41,,10-29
213,000592,平潭发展,,,0.0,,,-1286.59,-24.09,,10-29
214,600486,扬农化工,,,3.66,,,2973.18,9.44,,10-29
215,600128,弘业股份,,,2.92,,,1220.64,9.55,,10-29
216,000882,华联股份,,,1.87,,,1057.01,-986.83,,10-29
217,600676,交运股份,,,6.2,,,5794.2,34.8,,10-29
218,600337,美克家居,,,6.38,,,2504.33,-21.64,,10-29
219,600742,一汽富维,,,5.86,,,3334.69,-22.53,,10-29
220,600012,皖通高速,,,2.42,,,28139.27,41.67,,10-29
221,600777,新潮能源,,,3.98,,,3111.48,-44.12,,10-29
222,600419,天润乳业,,,3.68,,,217.16,-62.71,,10-29
223,600116,三峡水利,,,2.39,,,3002.79,7.61,,10-29
224,600528,中铁工业,,,4.32,,,5082.47,-1.66,,10-29
225,000783,长江证券,,,1.36,,,-2560.11,-165.14,,10-29
226,600215,长春经开,,,6.16,,,2017.6,-47.26,,10-29
227,600623,华谊集团,,,1.35,,,7517.77,7.3,,10-29
228,000043,中航地产,,,2.24,,,2435.92,82.76,,10-29
229,000927,一汽夏利,,,1.71,,,2970.95,-93.67,,10-29
230,002024,苏宁云商,,,8.07,,,10145.39,,,10-29
231,600086,东方金钰,,,1.44,,,-191.83,-145.78,,10-29
232,600871,石化油服,,,2.33,,,28596.8,105.01,,10-29
233,000733,振华科技,,,5.15,,,2161.31,-11.03,,10-29
234,600589,广东榕泰,,,3.24,,,4353.24,8.2,,10-29
235,600237,铜峰电子,,,2.73,,,4050.01,-0.08,,10-29
236,600630,龙头股份,,,3.9,,,619.41,-82.48,,10-29
237,000509,华塑控股,,,1.61,,,1294.78,16.11,,10-29
238,600006,东风汽车,,,2.11,,,38714.4,-28.29,,10-29
239,000680,山推股份,,,3.96,,,10693.12,-13.28,,10-29
240,600815,*ST厦工,,,2.01,,,6658.48,-9.32,,10-29
241,600101,明星电力,,,5.91,,,6788.04,2.86,,10-29
242,600851,海欣股份,,,3.39,,,11315.39,-12.96,,10-29
243,600982,宁波热电,,,2.04,,,2282.4,,,10-29
244,600620,天宸股份,,,1.51,,,586.73,-82.98,,10-29
245,000885,同力水泥,,,0.88,,,-3910.4,-191.48,,10-29
246,000519,中兵红箭,,,2.47,,,399.53,-61.17,,10-29
247,600728,佳都科技,,,3.99,,,780.82,-31.3,,10-29
248,002005,德豪润达,,,7.27,,,4576.32,,,10-29
249,600379,宝光股份,,,1.78,,,1270.1,32.78,,10-29
250,600072,中船科技,,,2.78,,,750.81,-48.9,,10-29
251,600107,美尔雅,,,1.02,,,-6237.86,-2035.73,,10-29
252,600536,中国软件,,,4.5,,,2023.34,-27.83,,10-29
253,600162,香江控股,,,4.13,,,5936.99,90.47,,10-29
254,000911,南宁糖业,,,3.36,,,11428.73,81.82,,10-29
255,600410,华胜天成,,,6.38,,,5739.57,,,10-29
256,600112,*ST天成,,,1.77,,,2013.99,-246.13,,10-29
257,600862,中航高科,,,0.65,,,1120.59,-123.45,,10-29
258,600150,中国船舶,,,2.37,,,4455.57,474.0,,10-29
259,600315,上海家化,,,4.48,,,6271.21,-19.1,,10-29
260,600332,白云山,,,2.99,,,4103.43,-68.68,,10-29
261,600354,敦煌种业,,,3.6,,,838.51,,,10-29
262,600760,中航黑豹,,,1.85,,,-1571.44,810.91,,10-29
263,600830,香溢融通,,,1.97,,,1816.55,14.95,,10-29
264,600960,渤海活塞,,,5.12,,,3318.98,,,10-29
265,600246,万通地产,,,4.23,,,4362.02,-224.5,,10-29
266,600266,北京城建,,,2.86,,,4583.03,-46.44,,10-29
267,000488,晨鸣纸业,,,5.24,,,42068.46,-15.62,,10-29
268,600711,盛屯矿业,,,2.17,,,1738.7,49.49,,10-29
269,000967,盈峰环境,,,3.62,,,-535.74,-148.61,,10-29
270,002009,天奇股份,,,4.67,,,1777.22,,,10-28
271,600766,园城黄金,,,0.67,,,187.55,-111.5,,10-28
272,600401,*ST海润,,,2.5,,,1854.95,7.13,,10-28
273,000606,神州易桥,,,1.75,,,-1140.56,-576.07,,10-28
274,600071,凤凰光学,,,2.0,,,2720.35,30.85,,10-28
275,600458,时代新材,,,2.08,,,1727.18,1.21,,10-28
276,600088,中视传媒,,,3.1,,,477.89,-140.03,,10-28
277,600480,凌云股份,,,2.0,,,4336.58,117.77,,10-28
278,600122,宏图高科,,,3.16,,,988.2,-37.44,,10-28
279,600517,置信电气,,,3.0,,,1111.44,0.74,,10-28
280,600161,天坛生物,,,1.95,,,4542.48,15.66,,10-28
281,600179,安通控股,,,2.57,,,2017.97,0.13,,10-28
282,000418,小天鹅A,,,3.11,,,3050.95,-56.66,,10-28
283,600409,三友化工,,,3.06,,,7070.46,49.02,,10-28
284,600807,天业股份,,,0.44,,,-2193.49,-5.67,,10-28
285,000662,天夏智慧,,,2.04,,,5254.59,-9.96,,10-28
286,600522,中天科技,,,2.76,,,1220.24,98.62,,10-28
287,600185,格力地产,,,2.43,,,834.23,2.21,,10-28
288,600202,哈空调,,,1.51,,,869.09,-76.45,,10-28
289,600613,神奇制药,,,1.07,,,1358.49,-166.31,,10-28
290,600277,亿利洁能,,,4.45,,,2311.82,-7.72,,10-28
291,600353,旭光股份,,,4.12,,,1689.44,4.05,,10-28
292,600737,中粮糖业,,,0.49,,,-66885.88,-1214.57,,10-28
293,600133,东湖高新,,,2.73,,,2280.63,31.45,,10-28
294,600227,赤天化,,,5.09,,,7954.57,48.02,,10-28
295,600282,南钢股份,,,4.89,,,41850.6,19.75,,10-28
296,000921,海信科龙,,,3.04,,,20679.92,16.84,,10-28
297,000966,长源电力,,,2.36,,,3957.77,-18.38,,10-28
298,000536,华映科技,,,-0.15,,,858.24,-203.91,,10-28
299,600377,宁沪高速,,,2.9,,,76513.02,6.08,,10-28
300,600652,游久游戏,,,1.95,,,3719.37,-25.03,,10-28
301,000918,嘉凯城,,,2.59,,,1205.66,-45.86,,10-28
302,000633,*ST合金,,,1.09,,,-10763.53,-259.19,,10-28
303,600151,航天机电,,,2.71,,,7139.7,-19.8,,10-28
304,600229,城市传媒,,,2.94,,,2503.08,-23.06,,10-28
305,000039,中集集团,,,6.79,,,178198.6,212.23,,10-28
306,600658,电子城,,,1.44,,,1003.94,-136.96,,10-28
307,000905,厦门港务,,,3.75,,,7809.41,27.78,,10-28
308,600361,华联综超,,,2.63,,,5210.35,61.62,,10-28
309,600067,冠城大通,,,1.53,,,4396.06,228.04,,10-28
310,600449,宁夏建材,,,4.44,,,5322.0,61.08,,10-28
311,000729,燕京啤酒,,,6.17,,,26383.18,5.11,,10-28
312,600609,金杯汽车,,,1.41,,,-19733.84,-323.26,,10-28
313,000863,三湘印象,,,2.34,,,-391.63,-136.89,,10-28
314,600290,华仪电气,,,1.37,,,591.22,-44.91,,10-28
315,000995,*ST皇台,,,2.17,,,220.92,-105.46,,10-28
316,000563,陕国投A,,,1.03,,,-5331.0,-565.1,,10-28
317,600428,中远海特,,,3.55,,,23163.34,188.01,,10-28
318,600820,隧道股份,,,3.03,,,6732.15,-26.02,,10-28
319,600089,特变电工,,,4.21,,,10096.65,19.8,,10-28
320,600837,海通证券,,,1.64,,,9297.4,156.52,,10-28
321,600180,瑞茂通,,,3.82,,,5662.27,11.38,,10-28
322,600597,光明乳业,,,1.89,,,24239.64,19.54,,10-28
323,600222,太龙药业,,,3.26,,,371.27,-39.26,,10-28
324,600614,鹏起科技,,,1.94,,,-629.99,-146.46,,10-28
325,000839,中信国安,,,4.37,,,15168.54,-5.95,,10-28
326,600634,富控互动,,,2.14,,,-1046.84,-686.63,,10-28
327,600278,东方创业,,,3.4,,,5775.61,28.39,,10-28
328,000425,徐工机械,,,2.21,,,4673.68,-47.69,,10-28
329,000935,四川双马,,,1.71,,,-1978.47,-326.78,,10-28
330,600008,首创股份,,,3.92,,,35218.79,1.55,,10-28
331,600466,蓝光发展,,,5.26,,,694.51,-42.02,,10-28
332,000682,东方电子,,,1.34,,,763.97,8.86,,10-28
333,600203,福日电子,,,1.93,,,2229.95,-187.28,,10-28
334,600639,浦东金桥,,,2.7,,,15741.19,48.71,,10-28
335,600657,信达地产,,,2.6,,,-6676.18,-243.71,,10-28
336,000518,四环生物,,,1.11,,,5159.67,-20.43,,10-28
337,600338,西藏珠峰,,,-0.13,,,-2595.89,64.48,,10-28
338,600360,华微电子,,,5.6,,,3441.86,42.88,,10-28
339,000555,神州信息,,,-0.56,,,-537.98,-73.4,,10-28
340,600420,现代制药,,,4.55,,,3202.72,,,10-28
341,600867,通化东宝,,,4.24,,,1660.08,-47.52,,10-28
342,000002,万科A,,,2.51,,,38510.21,41.1,,10-28
343,000418,小天鹅A,,,3.11,,,3050.95,-56.66,,10-28
344,002009,天奇股份,,,4.67,,,1777.22,,,10-28
345,600766,园城黄金,,,0.67,,,187.55,-111.5,,10-28
346,600401,*ST海润,,,2.5,,,1854.95,7.13,,10-28
347,000606,神州易桥,,,1.75,,,-1140.56,-576.07,,10-28
348,600071,凤凰光学,,,2.0,,,2720.35,30.85,,10-28
349,600458,时代新材,,,2.08,,,1727.18,1.21,,10-28
350,600088,中视传媒,,,3.1,,,477.89,-140.03,,10-28
351,600480,凌云股份,,,2.0,,,4336.58,117.77,,10-28
352,600122,宏图高科,,,3.16,,,988.2,-37.44,,10-28
353,600517,置信电气,,,3.0,,,1111.44,0.74,,10-28
354,600161,天坛生物,,,1.95,,,4542.48,15.66,,10-28
355,600179,安通控股,,,2.57,,,2017.97,0.13,,10-28
356,600613,神奇制药,,,1.07,,,1358.49,-166.31,,10-28
357,600277,亿利洁能,,,4.45,,,2311.82,-7.72,,10-28
358,600353,旭光股份,,,4.12,,,1689.44,4.05,,10-28
359,600737,中粮糖业,,,0.49,,,-66885.88,-1214.57,,10-28
360,600161,天坛生物,,,1.95,,,4542.48,15.66,,10-28
361,600179,安通控股,,,2.57,,,2017.97,0.13,,10-28
362,000418,小天鹅A,,,3.11,,,3050.95,-56.66,,10-28
363,600409,三友化工,,,3.06,,,7070.46,49.02,,10-28
364,600807,天业股份,,,0.44,,,-2193.49,-5.67,,10-28
365,000662,天夏智慧,,,2.04,,,5254.59,-9.96,,10-28
366,600522,中天科技,,,2.76,,,1220.24,98.62,,10-28
367,600185,格力地产,,,2.43,,,834.23,2.21,,10-28
368,600202,哈空调,,,1.51,,,869.09,-76.45,,10-28
369,600613,神奇制药,,,1.07,,,1358.49,-166.31,,10-28
370,600277,亿利洁能,,,4.45,,,2311.82,-7.72,,10-28
371,600353,旭光股份,,,4.12,,,1689.44,4.05,,10-28
372,600737,中粮糖业,,,0.49,,,-66885.88,-1214.57,,10-28
373,600133,东湖高新,,,2.73,,,2280.63,31.45,,10-28
374,600227,赤天化,,,5.09,,,7954.57,48.02,,10-28
375,600282,南钢股份,,,4.89,,,41850.6,19.75,,10-28
376,000921,海信科龙,,,3.04,,,20679.92,16.84,,10-28
377,000966,长源电力,,,2.36,,,3957.77,-18.38,,10-28
378,000536,华映科技,,,-0.15,,,858.24,-203.91,,10-28
379,600377,宁沪高速,,,2.9,,,76513.02,6.08,,10-28
380,002008,大族激光,,,3.71,,,3401.63,,,10-28
381,600765,中航重机,,,1.57,,,1045.59,118.7,,10-28
382,600818,中路股份,,,0.72,,,3511.43,0.58,,10-28
383,600835,上海机电,,,4.03,,,25537.7,-16.92,,10-28
384,600498,烽火通信,,,5.56,,,2868.37,306.48,,10-28
385,600196,复星医药,,,2.72,,,17107.29,-30.89,,10-28
386,600270,外运发展,,,2.8,,,28286.31,3.02,,10-28
387,600715,文投控股,,,0.47,,,-1850.43,2.64,,10-28
388,600388,龙净环保,,,4.13,,,2948.94,58.11,,10-28
389,600893,中航动力,,,2.55,,,1831.15,-1.93,,10-28
390,600560,金自天正,,,3.86,,,751.6,-62.06,,10-28
391,600649,城投控股,,,3.02,,,34495.21,-0.91,,10-28
392,000529,广弘控股,,,1.02,,,142.51,-102.74,,10-28
393,000636,风华高科,,,3.96,,,2642.26,8.94,,10-28
394,600509,天富能源,,,2.7,,,5434.1,6.26,,10-28
395,600865,百大集团,,,2.56,,,2362.34,8.31,,10-28
396,000755,*ST三维,,,3.45,,,944.17,-57.76,,10-28
397,000060,中金岭南,,,2.75,,,10876.08,124.84,,10-28
398,000409,山东地矿,,,0.61,,,548.09,-155.21,,10-28
399,000429,粤高速A,,,2.86,5.25,,19072.72,34.87,,10-28
400,600318,新力金融,,,3.31,,,3218.34,232.45,,10-28
401,000965,天保基建,,,2.65,,,515.69,-16.21,,10-28
402,600376,首开股份,,,4.11,,,1997.29,944.26,,10-28
403,600781,辅仁药业,,,0.64,,,-1640.46,-24.83,,10-28
404,600455,博通股份,,,4.18,,,724.07,,,10-28
405,600085,同仁堂,,,5.3,,,22088.84,4.46,,10-28
406,600478,科力远,,,2.5,,,1655.99,-18.06,,10-28
407,600887,伊利股份,,,5.19,,,20785.86,26.04,,10-28
408,600588,用友网络,,,7.88,,,6426.34,0.73,,10-28
409,000829,天音控股,,,2.34,,,4402.03,123.71,,10-28
410,600622,嘉宝集团,,,1.54,,,2264.99,-18.36,,10-28
411,600642,申能股份,,,3.22,,,83756.45,-5.23,,10-28
412,600306,商业城,,,2.58,,,1334.66,-10.58,,10-28
413,000540,中天金融,,,1.5,,,496.9,-5.66,,10-28
414,600029,南方航空,,,2.76,,,54120.2,-169.12,,10-27
415,002028,思源电气,,,6.58,,,2852.17,,,10-27
416,600057,象屿股份,,,3.19,,,4500.34,-91.73,,10-27
417,600805,悦达投资,,,2.85,,,1907.7,-44.48,,10-27
418,000679,大连友谊,,,2.5,,,941.91,-129.38,,10-27
419,600875,东方电气,,,2.34,,,10500.99,914.96,,10-27
420,600833,第一医药,,,1.25,,,912.71,0.15,,10-27
