,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,002550,千红制药,0.74,,,,0.33,8869.09,,,02-17
1,002548,金新农,0.6,,,32.57,0.56,4233.65,,,02-17
2,300177,中海达,0.69,,,,0.15,2499.8,,,02-14
3,300176,鸿特精密,,,,,0.94,2676.91,,,02-14
4,300175,朗源股份,0.26,,,,0.39,2071.55,,,02-14
5,300179,四方达,0.35,,,21.17,0.15,2083.14,,,02-14
6,002545,东方铁塔,0.53,,,,0.04,6877.03,,,02-10
7,300171,东富龙,0.79,,,29.89,1.29,4755.29,,,01-31
8,300170,汉得信息,0.25,,,,-0.01,2162.06,,,01-31
9,300174,元力股份,0.17,,,,-0.03,808.93,,,01-31
10,300173,智慧松德,0.31,,,,0.23,1545.83,,,01-31
11,300172,中电环保,0.31,,,,0.28,2306.24,,,01-31
12,002544,杰赛科技,0.13,,,,-1.19,802.78,,,01-27
13,002543,万和电气,0.6,,,,2.18,8387.83,,,01-27
14,300165,天瑞仪器,1.07,,,,1.11,5959.65,,,01-24
15,300169,天晟新材,0.4,,,,0.21,2833.55,,,01-24
16,300168,万达信息,0.19,,,,-0.34,1680.74,,,01-24
17,300167,迪威视讯,0.65,,,,,2171.01,,,01-24
18,002541,鸿路钢构,0.4,,,,0.99,4041.44,,,01-17
19,002540,亚太科技,0.57,,,,0.43,6835.17,,,01-17
20,300163,先锋新材,0.19,,,11.22,-0.21,1132.33,,,01-12
21,300162,雷曼股份,0.29,,,,0.3,1350.47,,,01-12
22,300161,华中数控,0.3,,,12.16,-0.55,2385.65,,,01-12
23,300160,秀强股份,0.43,,,,-0.36,3025.82,,,01-12
24,002536,西泵股份,0.41,,,,0.43,2922.37,,,01-10
25,002535,林州重机,0.32,,,,-0.83,4585.53,,,01-10
26,002534,杭锅股份,0.41,,,,4.83,16594.2,,,01-07
27,002537,海立美达,0.64,,,,1.02,5144.23,,,01-07
28,300159,新研股份,0.85,,,,,2083.18,,,01-06
29,300158,振东制药,0.39,,,,0.24,4240.36,,,01-06
30,300157,恒泰艾普,0.5,,,,,3305.47,,,01-06
31,300156,神雾环保,0.85,,,,-1.43,5136.27,,,01-06
32,002530,丰东股份,0.31,,,,0.18,3064.67,,,12-30
33,002532,新界泵业,0.58,,,,1.22,3467.82,,,12-30
34,002531,天顺风能,0.28,,,17.58,1.12,5737.46,,,12-30
35,300153,科泰电源,0.56,,,,0.31,3375.74,,,12-28
36,300152,科融环境,0.41,,,,0.1,3279.33,,,12-28
37,002529,海源机械,0.3,-6.25,,,0.25,3558.58,-7.39,,12-23
38,002528,英飞拓,0.34,,,,0.22,3724.88,,,12-23
39,002527,新时达,0.3,,,,0.41,4505.72,,,12-23
40,300149,量子高科,0.33,,,,0.09,1444.36,,,12-21
41,002524,光正集团,0.04,,,,-0.2,243.05,,,12-16
42,002526,山东矿机,0.26,,,,0.43,5140.48,,,12-16
43,300148,天舟文化,0.25,,,,0.16,1496.93,,,12-14
