,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,600429,三元股份,,,,,,427.85,,,04-30
1,600985,雷鸣科化,,,,,,244.21,,,04-30
2,600035,楚天高速,,,,,,3119.77,,,04-30
3,600490,鹏欣资源,,,,,,-586.29,,,04-29
4,000100,TCL集团,,,,,,16346.32,,,04-29
5,600325,华发股份,,,,,,536.31,,,04-29
6,600507,方大特钢,,,,,,1193.41,,,04-28
7,600546,山煤国际,,,,,,556.5,,,04-28
8,600969,郴电国际,,,,,,348.78,,,04-28
9,600392,盛和资源,,,,,,340.56,,,04-28
10,600540,*ST新赛,,,,,,948.64,,,04-28
11,600251,冠农股份,,,,,,38.84,,,04-28
12,600497,驰宏锌锗,,,,,,641.43,,,04-28
13,600547,山东黄金,,,,,,802.83,,,04-28
14,600467,好当家,,,,,,593.44,,,04-28
15,600477,杭萧钢构,,,,,,384.16,,,04-28
16,600570,恒生电子,,,,,,298.65,,,04-27
17,600493,凤竹纺织,,,,,,470.67,,,04-27
18,600545,新疆城建,,,,,,-112.67,,,04-27
19,600273,嘉化能源,,,,,,655.81,,,04-27
20,600517,置信电气,,,,,,392.12,,,04-27
21,600284,浦东建设,,,,,,-64.54,,,04-27
22,600438,通威股份,,,,,,-1312.56,,,04-27
23,600436,片仔癀,,,,,,1346.3,,,04-27
24,600478,科力远,,,,,,579.06,,,04-27
25,600976,健民集团,,,,,,35.71,,,04-27
26,600455,博通股份,,,,,,338.01,,,04-26
27,600387,海越股份,,,,,,395.73,,,04-26
28,600470,六国化工,,,,,,602.64,,,04-26
29,600405,动力源,,,,,,44.11,,,04-26
30,600409,三友化工,,,,,,2422.69,,,04-26
31,600446,金证股份,,,,,,-536.82,,,04-26
32,600425,*ST青松,,,,,,34.21,,,04-24
33,600354,敦煌种业,,,,,,-363.47,,,04-24
34,600031,三一重工,,,,,,4781.68,,,04-23
35,600960,渤海活塞,,,,,,792.1,,,04-23
36,600449,宁夏建材,,,,,,-253.85,,,04-23
37,600401,*ST海润,,,,,,545.9,,,04-23
38,600435,北方导航,,,,,,504.59,,,04-23
39,600463,空港股份,,,,,,61.79,,,04-22
40,600452,涪陵电力,,,,,,50.07,,,04-22
41,600584,长电科技,,,,,,804.35,,,04-22
42,600459,贵研铂业,,,,,,243.6,,,04-22
43,600403,*ST大有,,,,,,16.72,,,04-22
44,600439,瑞贝卡,,,,,,853.57,,,04-21
45,600986,科达股份,,,,,,235.9,,,04-21
46,600249,两面针,,,,,,598.89,,,04-21
47,600476,湘邮科技,,,,,,61.17,,,04-20
48,600469,风神股份,,,,,,1044.1,,,04-20
49,600527,江南高纤,,,,,,529.54,,,04-20
50,600184,光电股份,,,,,,359.22,,,04-20
51,600594,益佰制药,,,,,,,,,04-19
52,600423,*ST柳化,,,,,,1201.71,,,04-17
53,600348,阳泉煤业,,,,,,4194.48,,,04-16
54,600900,长江电力,,,,,,6538.89,,,04-12
55,600444,国机通用,,,,,,365.32,,,04-10
56,600406,国电南瑞,,,,,,-751.76,,,04-08
57,600572,康恩贝,,,,,,1204.63,,,04-07
58,600159,大龙地产,,,-0.06,,,-998.49,94.67,,08-27
59,600487,亨通光电,,,2.1,2.14,-0.21,404.55,,,08-04
60,600480,凌云股份,,,1.15,6.42,,1232.5,,,07-28
61,600489,中金黄金,,,1.92,2.9,-0.11,988.48,,,07-25
62,600485,信威集团,,,2.0,9.23,-0.12,886.79,,,07-18
63,600352,浙江龙盛,,,1.45,7.17,0.22,2250.5,,,07-14
64,600751,天海投资,,,2.18,,,504.51,35.8,,06-27
65,000761,本钢板材,,,3.48,2.17,,8494.22,142.69,,06-26
66,600844,*ST丹科,,,1.64,,,1310.55,493.64,,05-21
67,600361,华联综超,,,4.65,,,1657.63,33.22,,05-20
68,600847,*ST万里,,,0.68,,,-294.89,-8451.43,,05-16
69,600170,上海建工,,,3.97,,,4039.07,0.59,,04-30
70,600599,熊猫金控,,,2.22,,,53.52,-90.19,,04-30
71,000045,深纺织A,,,1.89,,,364.34,-23.85,,04-30
72,600653,申华控股,,,1.11,,,255.14,-66.82,,04-30
73,000504,*ST生物,,,1.25,,,85.25,572.35,,04-30
74,000953,*ST河化,,,2.05,,,-1319.1,10.11,,04-30
75,600318,新力金融,,,3.04,,,-448.12,103.38,,04-30
76,600077,宋都股份,,,2.37,,,-450.06,-53.4,,04-30
77,600846,同济科技,,,1.47,,,-1531.31,75.03,,04-30
78,600095,哈高科,,,2.3,,,-91.12,-98.36,,04-30
79,600864,哈投股份,,,2.93,,,452.76,-336.51,,04-30
80,600176,中国巨石,,,2.24,,,1014.81,331.86,,04-30
81,600345,长江通信,,,4.58,,,110.95,-86.69,,04-30
82,600745,中茵股份,,,1.22,,,250.02,-48.69,,04-30
83,000592,平潭发展,,,0.85,,,26.25,-52.19,,04-30
84,600466,蓝光发展,,,5.12,,,174.29,-44.26,,04-30
85,600551,时代出版,,,2.38,,,2.56,,,04-30
86,600701,工大高新,,,2.55,,,317.51,6800.7,,04-30
87,600718,东软集团,,,4.49,,,-509.95,-244.01,,04-30
88,600054,黄山旅游,,,2.4,,,-2277.18,24.48,,04-30
89,600821,津劝业,,,2.07,,,353.92,86.07,,04-30
90,600874,创业环保,,,1.35,,,5660.5,-0.4,,04-30
91,600891,秋林集团,,,1.65,,,-336.09,-49.3,,04-30
92,600615,丰华股份,,,2.62,,,-538.48,-33.94,,04-30
93,600673,东阳光科,,,1.15,,,139.64,-19.88,,04-30
94,600689,上海三毛,,,2.52,,,67.2,-8.89,,04-30
95,600317,营口港,,,3.68,,,2161.18,31.73,,04-30
96,600756,浪潮软件,,,2.09,,,436.28,113.38,,04-30
97,600826,兰生股份,,,2.96,,,489.2,3.5,,04-30
98,600129,太极集团,,,3.42,,,1522.89,-33.91,,04-30
99,000816,智慧农业,,,3.83,,,1119.44,-19.4,,04-30
100,600175,美都能源,,,4.29,,,308.91,418.25,,04-30
101,000875,吉电股份,,,3.75,,,2509.87,,,04-30
102,000915,山大华特,,,1.62,,,-368.61,-3872.89,,04-30
103,000509,华塑控股,,,1.75,,,-340.03,-9.37,,04-30
104,000977,浪潮信息,,,3.92,,,366.14,27.44,,04-30
105,600322,天房发展,,,3.89,,,-625.41,-2061.63,,04-30
106,600885,宏发股份,,,1.53,,,236.77,-22.93,,04-30
107,000776,广发证券,,,1.02,,,-284.0,-256.56,,04-30
108,600592,龙溪股份,,,3.28,,,601.54,,,04-30
109,600645,中源协和,,,1.19,,,-595.17,-727.65,,04-30
110,600328,兰太实业,,,3.81,,,759.52,-28.06,,04-30
111,600749,西藏旅游,,,0.87,,,-290.44,-30.67,,04-30
112,000597,东北制药,,,2.88,,,167.4,14.6,,04-30
113,600369,西南证券,,,3.32,,,82.9,-78.35,,04-30
114,600086,东方金钰,,,1.46,,,155.33,-52.29,,04-30
115,000782,美达股份,,,2.37,,,761.49,223.55,,04-30
116,600186,莲花健康,,,2.38,,,1931.65,-38.95,,04-30
117,600259,广晟有色,,,2.05,,,17.58,-102.04,,04-30
118,600688,上海石化,,,2.0,,,30847.7,-285.88,,04-30
119,600298,安琪酵母,,,4.32,,,877.33,48.4,,04-30
120,000540,中天金融,,,1.46,,,20.67,-93.88,,04-30
121,600722,金牛化工,,,2.31,,,928.23,307.77,,04-30
122,000603,盛达矿业,,,1.05,,,123.45,-156.5,,04-30
123,600058,五矿发展,,,4.59,,,4139.59,45.11,,04-30
124,000732,泰禾集团,,,3.25,,,27.55,-49.96,,04-30
125,600895,张江高科,,,2.44,,,961.58,-10.71,,04-30
126,000030,富奥股份,,,-5.3,,,-1075.4,-18.47,,04-30
127,000049,德赛电池,,,0.99,,,-525.29,13.74,,04-30
128,000931,中关村,,,2.2,,,-3968.13,354.26,,04-30
129,600743,华远地产,,,-0.01,,,30.17,-42.5,,04-30
130,600760,中航黑豹,,,2.35,,,-364.18,-0.98,,04-30
131,600179,安通控股,,,2.4,,,208.41,2.55,,04-30
132,600272,开开实业,,,3.48,,,621.23,10.86,,04-30
133,002181,粤传媒,,,2.75,,-0.01,663.12,-39.7,,04-30
134,600350,山东高速,,,1.79,,,11579.23,60.44,,04-30
135,000707,双环科技,,,3.48,,,423.63,-26.14,,04-30
136,600498,烽火通信,,,5.54,,,64.82,-97.79,,04-30
137,000725,京东方A,,,3.8,,,3340.34,38.43,,04-30
138,600202,哈空调,,,1.44,,,73.23,-83.71,,04-30
139,600613,神奇制药,,,0.91,,,-513.77,-33.84,,04-30
140,000065,北方国际,,,2.22,,,316.04,-29.36,,04-30
