,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
44,002643,万润股份,,,3.7,,2.1,10205.13,,,12-19
45,002642,荣之联,0.64,,3.17,21.08,-0.72,4784.84,,,12-19
46,300304,云意电气,0.82,,3.3,28.36,0.72,6139.43,,,12-15
47,300278,华昌达,0.58,,3.11,,-0.14,3782.54,,,12-15
48,300282,汇冠股份,0.42,-19.23,3.16,14.24,0.36,1450.4,-19.08,,12-09
49,002641,永高股份,0.82,,3.34,,0.14,12270.26,,,12-07
50,002640,跨境通,0.84,,3.92,23.96,0.36,4190.23,,,12-07
51,002634,棒杰股份,0.66,,3.78,,0.55,3313.72,,,12-02
52,002639,雪人股份,0.47,,2.88,,0.17,5620.86,,,12-02
53,002636,金安国纪,0.37,,2.49,,0.17,7756.66,,,11-24
54,002635,安洁科技,0.79,,2.96,,0.22,7086.5,,,11-24
55,002638,勤上股份,0.54,,6.42,8.84,0.22,7631.6,,,11-24
56,002637,赞宇科技,1.49,,5.07,,-2.04,9107.71,,,11-24
57,300277,海联讯,0.7,,4.05,17.2,-0.61,3482.55,,,11-22
58,002633,申科股份,0.41,,3.41,,0.42,3086.51,,,11-21
59,002632,道明光学,0.73,,3.66,,-0.05,5802.51,,,11-21
60,300276,三丰智能,0.93,,3.15,,0.56,4188.62,,,11-14
61,002592,八菱科技,1.03,,5.21,21.98,0.11,5836.98,,,11-10
62,002631,德尔未来,0.65,,2.87,,0.56,7838.21,,,11-10
63,002630,华西能源,0.68,,7.05,,-1.02,8559.4,,,11-10
64,601028,玉龙股份,0.51,,4.41,,-0.47,12073.08,,,11-04
65,002629,仁智股份,0.44,,3.2,14.72,-0.77,3770.35,,,11-02
66,002628,成都路桥,1.18,,4.49,,-1.08,14785.49,,,11-02
67,002627,宜昌交运,0.78,,3.57,23.52,0.66,7780.76,,,11-02
68,002625,龙生股份,0.52,,3.35,,0.09,2987.89,,,11-02
69,300272,开能环保,0.33,,2.0,,0.14,2708.84,,,11-01
70,300275,梅安森,0.84,,3.13,,-0.11,3696.2,,,11-01
71,300274,阳光电源,0.83,,3.55,,-0.64,11094.03,,,11-01
72,600158,中体产业,0.05,-48.05,1.46,3.56,-0.19,4260.03,-45.44,,10-31
73,600176,中国巨石,0.44,59.59,7.1,11.57,2.04,19559.46,65.99,,10-31
74,600982,宁波热电,0.47,76.45,4.1,12.04,-0.08,7829.43,76.43,,10-31
75,600230,沧州大化,0.12,-64.85,4.65,2.46,0.3,2983.26,-64.85,,10-31
76,600695,绿庭投资,0.06,-400.0,0.35,18.48,-0.0,3977.71,-447.67,,10-31
77,600713,南京医药,0.0,-97.89,1.43,0.12,-0.6,123.25,-96.27,,10-31
78,600729,重庆百货,1.28,89.77,6.96,20.04,1.1,47613.6,246.04,,10-31
79,600380,健康元,0.24,-44.84,2.99,8.09,0.23,31144.68,-45.39,,10-31
80,000333,美的集团,,,,,,200649.06,-17.06,,10-31
81,600068,葛洲坝,0.37,29.47,3.15,12.08,0.27,128833.61,30.94,,10-31
82,000972,*ST中基,-0.63,14.24,2.23,-24.72,-0.47,-30284.97,21.3,,10-31
83,002335,科华恒盛,0.48,-38.46,5.25,9.18,-0.52,7428.83,25.24,,10-31
84,000592,平潭发展,0.03,-48.12,1.56,1.7,-0.19,1710.56,-41.54,,10-31
85,600199,金种子酒,0.51,131.82,2.98,18.82,0.27,28378.43,152.26,,10-31
86,601113,华鼎股份,0.54,,5.36,13.14,-0.69,15280.19,,,10-31
87,601518,吉林高速,0.15,-6.25,1.48,10.54,0.13,18068.15,-9.22,,10-31
88,601800,中国交建,-0.03,-108.57,,,,808652.34,49.81,,10-31
89,600734,实达集团,0.12,-179.18,0.48,23.08,-0.19,4131.0,-179.2,,10-31
90,600838,上海九百,0.25,2059.48,1.72,15.65,-0.11,10042.68,2052.32,,10-31
91,600108,亚盛集团,0.04,74.17,1.54,2.73,0.01,7262.87,73.87,,10-31
92,000960,锡业股份,0.6,69.82,5.6,11.05,0.21,54221.23,96.12,,10-31
93,600896,览海投资,0.06,-14.29,3.75,1.54,0.18,3509.67,-15.7,,10-31
94,300498,温氏股份,,,,,,465544.85,362.55,,10-31
95,600563,法拉电子,0.98,28.95,5.76,17.78,1.0,22081.45,28.86,,10-31
96,600206,有研新材,0.02,22.22,3.52,0.62,0.27,470.48,20.53,,10-31
97,600223,鲁商置业,0.06,-36.8,1.14,5.52,-2.65,6139.61,-36.76,,10-31
98,601238,广汽集团,,,,,,260275.16,-21.61,,10-31
99,600652,游久游戏,0.01,-52.38,1.75,0.4,0.75,371.94,-68.77,,10-31
100,600689,上海三毛,0.02,-243.92,1.97,1.08,-0.13,429.01,-244.5,,10-31
101,600723,首商股份,0.43,557.49,3.34,13.73,0.78,28582.16,966.14,,10-31
102,600756,浪潮软件,0.04,-65.49,4.03,0.98,-0.28,729.95,-65.29,,10-31
103,000882,华联股份,0.04,-22.99,3.23,1.35,0.09,3499.57,39.14,,10-31
104,000939,凯迪生态,0.67,175.49,2.65,27.8,0.39,63078.36,339.95,,10-31
105,600157,永泰能源,0.38,3.69,4.74,10.2,0.15,20391.33,112.06,,10-31
106,600175,美都能源,0.06,-48.33,1.55,4.1,0.04,7779.33,-42.94,,10-31
107,600586,金晶科技,0.13,-60.61,3.16,4.12,0.26,18215.34,-6.71,,10-31
108,601169,北京银行,1.25,31.58,7.74,,7.05,777348.3,30.72,,10-31
109,600247,ST成城,0.02,-14.21,1.49,1.06,-0.06,529.57,-14.06,,10-31
110,600694,大商股份,1.08,184.21,12.2,9.26,8.22,31702.03,187.66,,10-31
111,600321,国栋建设,0.04,-46.05,3.51,,0.04,2396.65,-30.69,,10-31
112,000070,特发信息,0.1,-18.4,3.16,3.34,-0.58,2594.21,-18.43,,10-31
113,600815,*ST厦工,0.69,-4.17,4.98,14.0,-1.26,53602.44,6.24,,10-31
114,000927,一汽夏利,0.07,-62.31,2.3,2.99,-0.54,10869.71,-62.29,,10-31
115,600162,香江控股,-0.04,-333.33,1.72,-1.93,-1.39,-3384.88,-333.84,,10-31
116,600986,科达股份,0.07,-33.0,1.98,3.47,-0.33,2256.9,-32.92,,10-31
117,601007,金陵饭店,0.19,2.78,3.79,4.9,0.21,5544.72,2.45,,10-31
118,000630,铜陵有色,0.74,60.87,6.92,11.75,3.2,103522.6,73.52,,10-31
119,600234,ST山水,-0.08,-34.43,-0.95,,-0.01,-1586.3,-9.79,,10-31
120,601258,庞大集团,0.71,,9.33,10.0,-2.08,70262.31,,,10-31
121,600261,阳光照明,0.48,-17.73,3.35,15.13,-0.38,17917.15,23.53,,10-31
122,600335,国机汽车,0.55,-716.63,3.98,13.56,3.8,28102.15,-1236.26,,10-31
123,600356,恒丰纸业,0.3,-9.51,5.17,5.75,-0.66,6831.15,8.65,,10-31
124,000576,广东甘化,-0.13,85.71,0.87,-13.71,0.34,-4130.93,77.68,,10-31
125,600997,开滦股份,0.53,1.92,5.14,10.82,1.26,65568.29,2.39,,10-31
126,600230,沧州大化,0.12,-64.85,4.65,2.46,0.3,2983.26,-64.85,,10-31
127,600695,绿庭投资,0.06,-400.0,0.35,18.48,-0.0,3977.71,-447.67,,10-31
128,600713,南京医药,0.0,-97.89,1.43,0.12,-0.6,123.25,-96.27,,10-31
129,600729,重庆百货,1.28,89.77,6.96,20.04,1.1,47613.6,246.04,,10-31
130,600380,健康元,0.24,-44.84,2.99,8.09,0.23,31144.68,-45.39,,10-31
131,000333,美的集团,,,,,,200649.06,-17.06,,10-31
132,600068,葛洲坝,0.37,29.47,3.15,12.08,0.27,128833.61,30.94,,10-31
133,000972,*ST中基,-0.63,14.24,2.23,-24.72,-0.47,-30284.97,21.3,,10-31
134,600158,中体产业,0.05,-48.05,1.46,3.56,-0.19,4260.03,-45.44,,10-31
135,600176,中国巨石,0.44,59.59,7.1,11.57,2.04,19559.46,65.99,,10-31
136,600982,宁波热电,0.47,76.45,4.1,12.04,-0.08,7829.43,76.43,,10-31
137,601113,华鼎股份,0.54,,5.36,13.14,-0.69,15280.19,,,10-31
138,601518,吉林高速,0.15,-6.25,1.48,10.54,0.13,18068.15,-9.22,,10-31
139,601800,中国交建,-0.03,-108.57,,,,808652.34,49.81,,10-31
140,600734,实达集团,0.12,-179.18,0.48,23.08,-0.19,4131.0,-179.2,,10-31
141,600838,上海九百,0.25,2059.48,1.72,15.65,-0.11,10042.68,2052.32,,10-31
142,600108,亚盛集团,0.04,74.17,1.54,2.73,0.01,7262.87,73.87,,10-31
143,000960,锡业股份,0.6,69.82,5.6,11.05,0.21,54221.23,96.12,,10-31
144,002335,科华恒盛,0.48,-38.46,5.25,9.18,-0.52,7428.83,25.24,,10-31
145,000592,平潭发展,0.03,-48.12,1.56,1.7,-0.19,1710.56,-41.54,,10-31
146,600199,金种子酒,0.51,131.82,2.98,18.82,0.27,28378.43,152.26,,10-31
147,600206,有研新材,0.02,22.22,3.52,0.62,0.27,470.48,20.53,,10-31
148,600223,鲁商置业,0.06,-36.8,1.14,5.52,-2.65,6139.61,-36.76,,10-31
149,601238,广汽集团,,,,,,260275.16,-21.61,,10-31
150,600652,游久游戏,0.01,-52.38,1.75,0.4,0.75,371.94,-68.77,,10-31
151,600689,上海三毛,0.02,-243.92,1.97,1.08,-0.13,429.01,-244.5,,10-31
152,600723,首商股份,0.43,557.49,3.34,13.73,0.78,28582.16,966.14,,10-31
153,600756,浪潮软件,0.04,-65.49,4.03,0.98,-0.28,729.95,-65.29,,10-31
154,000882,华联股份,0.04,-22.99,3.23,1.35,0.09,3499.57,39.14,,10-31
155,000939,凯迪生态,0.67,175.49,2.65,27.8,0.39,63078.36,339.95,,10-31
156,600896,览海投资,0.06,-14.29,3.75,1.54,0.18,3509.67,-15.7,,10-31
157,300498,温氏股份,,,,,,465544.85,362.55,,10-31
158,600563,法拉电子,0.98,28.95,5.76,17.78,1.0,22081.45,28.86,,10-31
159,601169,北京银行,1.25,31.58,7.74,,7.05,777348.3,30.72,,10-31
160,600247,ST成城,0.02,-14.21,1.49,1.06,-0.06,529.57,-14.06,,10-31
161,600694,大商股份,1.08,184.21,12.2,9.26,8.22,31702.03,187.66,,10-31
162,600321,国栋建设,0.04,-46.05,3.51,,0.04,2396.65,-30.69,,10-31
163,000070,特发信息,0.1,-18.4,3.16,3.34,-0.58,2594.21,-18.43,,10-31
164,600815,*ST厦工,0.69,-4.17,4.98,14.0,-1.26,53602.44,6.24,,10-31
165,000927,一汽夏利,0.07,-62.31,2.3,2.99,-0.54,10869.71,-62.29,,10-31
166,600157,永泰能源,0.38,3.69,4.74,10.2,0.15,20391.33,112.06,,10-31
167,600175,美都能源,0.06,-48.33,1.55,4.1,0.04,7779.33,-42.94,,10-31
168,600586,金晶科技,0.13,-60.61,3.16,4.12,0.26,18215.34,-6.71,,10-31
169,601007,金陵饭店,0.19,2.78,3.79,4.9,0.21,5544.72,2.45,,10-31
170,000630,铜陵有色,0.74,60.87,6.92,11.75,3.2,103522.6,73.52,,10-31
171,600234,ST山水,-0.08,-34.43,-0.95,,-0.01,-1586.3,-9.79,,10-31
172,600664,哈药股份,0.53,-20.32,4.12,12.97,-0.02,86319.99,3.59,,10-31
173,600290,华仪电气,0.11,-59.47,3.49,3.37,-0.14,5788.6,-23.36,,10-31
174,000402,金融街,0.6,172.73,5.93,10.22,-0.44,181136.22,174.33,,10-31
175,600500,中化国际,0.46,4.55,4.32,11.09,-1.01,66799.05,5.62,,10-31
176,600162,香江控股,-0.04,-333.33,1.72,-1.93,-1.39,-3384.88,-333.84,,10-31
177,600986,科达股份,0.07,-33.0,1.98,3.47,-0.33,2256.9,-32.92,,10-31
178,600597,光明乳业,0.15,20.31,2.25,6.77,0.08,16036.8,21.2,,10-31
179,600315,上海家化,0.66,34.69,3.96,17.75,0.95,28001.99,33.77,,10-31
180,000789,万年青,1.06,-2535.17,3.64,31.55,2.08,41939.29,-2531.46,,10-31
181,600048,保利地产,0.58,16.0,5.42,11.25,-1.12,346654.21,51.33,,10-31
182,600796,钱江生化,0.11,-20.42,1.69,6.81,0.41,3415.58,-11.97,,10-31
183,600082,海泰发展,0.08,14.29,2.68,3.08,0.71,5254.84,23.61,,10-31
184,600179,安通控股,-0.51,96.15,1.15,-36.56,0.2,-20044.88,94.47,,10-31
185,000629,*ST钒钛,0.0,-99.0,2.68,0.04,0.1,682.09,-99.02,,10-31
186,601107,四川成渝,0.31,2.07,2.93,10.76,0.22,93561.14,2.08,,10-31
187,601390,中国中铁,0.17,-32.0,3.23,5.35,-1.14,362692.3,-33.15,,10-31
188,600663,陆家嘴,0.54,-4.53,5.83,9.3,0.29,101524.26,-4.54,,10-31
189,601901,方正证券,0.05,,2.35,2.34,-1.05,21982.89,,,10-31
190,600006,东风汽车,0.16,-42.27,2.98,5.17,-0.21,31155.33,-42.27,,10-31
191,600401,*ST海润,-0.08,208.88,0.35,-5.36,0.04,-2180.73,225.85,,10-31
192,600783,鲁信创投,0.84,53.26,3.65,25.79,-0.04,62776.68,207.74,,10-31
193,600071,凤凰光学,0.02,-90.52,2.59,0.75,-0.2,462.71,-90.53,,10-31
194,000913,*ST钱江,0.08,-33.33,3.22,2.37,-0.39,3419.27,-35.73,,10-31
195,600106,重庆路桥,0.54,170.0,3.92,14.65,0.37,24289.99,172.12,,10-31
196,600633,浙数文化,0.59,-1007.69,2.12,20.86,-0.13,17430.52,-1865.56,,10-31
197,600277,亿利洁能,0.22,57.13,5.18,3.58,-0.01,20262.68,57.12,,10-31
198,600295,鄂尔多斯,0.73,52.08,5.21,14.81,0.46,74902.24,52.51,,10-31
199,000800,一汽轿车,0.46,-54.1,5.47,8.71,-1.28,75377.07,-54.09,,10-31
200,000850,华茂股份,0.41,154.66,3.42,11.98,-0.1,38650.63,281.63,,10-31
201,600435,北方导航,0.0,-98.5,2.85,0.12,0.04,245.3,-98.3,,10-31
202,600843,上工申贝,0.08,-27.7,1.45,5.87,0.03,3631.37,-27.7,,10-31
203,000539,粤电力A,0.15,-40.0,3.66,4.04,0.52,41549.1,-38.36,,10-31
204,600883,博闻科技,0.77,173.64,3.0,25.63,-0.09,18134.59,173.67,,10-31
205,600900,长江电力,0.38,-11.68,4.02,9.45,0.57,632717.78,-11.68,,10-31
206,600190,锦州港,0.15,21.43,2.53,6.16,0.23,23941.81,21.2,,10-31
207,600319,亚星化学,0.0,-100.81,2.94,0.0,0.13,102.23,-100.87,,10-31
208,000788,北大医药,0.15,36.36,1.64,9.03,0.1,8937.76,89.08,,10-31
209,600377,宁沪高速,0.38,-1.43,3.5,10.76,0.57,190428.74,-1.44,,10-31
210,600795,国电电力,0.14,27.36,1.7,8.14,0.53,207062.95,56.78,,10-31
211,000906,浙商中拓,0.17,30.77,2.91,5.86,0.22,5471.02,56.9,,10-31
212,600491,龙元建设,0.2,-31.88,2.63,7.65,-0.1,18934.08,36.26,,10-31
213,600516,方大炭素,0.41,88.98,2.65,16.8,0.06,52624.7,88.98,,10-31
214,000545,金浦钛业,-0.05,400.0,-0.29,,0.07,-790.56,307.16,,10-31
215,600139,西部资源,0.56,195.77,3.6,33.46,0.22,18556.93,315.14,,10-31
216,600178,东安动力,0.0,-98.34,4.94,0.08,0.06,178.45,-98.36,,10-31
217,600984,建设机械,-0.02,100.0,1.9,-1.31,-0.17,-353.75,156.77,,10-31
218,000608,阳光股份,0.26,-60.61,3.41,7.89,-0.66,19410.2,-60.87,,10-31
219,600196,复星医药,0.56,43.59,5.18,11.64,0.03,106754.66,44.65,,10-31
220,601005,*ST重钢,0.01,200.0,3.21,0.36,-0.8,1991.6,195.67,,10-31
221,601106,*ST一重,0.02,-75.0,2.51,0.6,-0.18,9900.21,-78.72,,10-31
222,600250,南纺股份,0.02,-34.69,2.72,0.77,-0.81,539.39,-34.26,,10-31
223,000718,苏宁环球,0.38,0.08,2.02,19.9,-0.31,77669.6,20.1,,10-31
224,600681,百川能源,0.1,90.22,0.07,,-0.01,2396.74,130.07,,10-31
225,600345,长江通信,0.37,7.58,5.59,6.69,-0.8,7314.62,7.66,,10-31
226,600747,*ST大控,-0.05,-43.9,0.7,-2.5,0.07,-4890.94,-43.88,,10-31
227,600782,新钢股份,0.22,4.76,6.28,3.55,1.0,30650.33,2.47,,10-31
228,000400,许继电气,0.25,5.86,6.52,3.87,-0.31,9426.41,5.86,,10-31
229,000930,中粮生化,0.28,30.84,2.78,10.5,1.05,26974.66,30.97,,10-31
230,001896,豫能控股,-0.23,-4.17,0.73,-27.26,0.55,-14437.62,-5.05,,10-31
231,601218,吉鑫科技,0.28,,4.85,9.83,-0.98,11436.29,,,10-31
232,601558,*ST锐电,0.45,,6.95,6.83,-2.0,90074.12,,,10-31
233,000705,浙江震元,0.19,33.86,4.3,4.43,-0.25,2348.47,35.3,,10-31
234,600330,天通股份,0.03,-70.87,2.32,1.31,-0.07,1783.85,-70.55,,10-31
235,000799,酒鬼酒,0.28,46.29,2.78,10.76,0.76,8599.19,46.27,,10-31
236,600352,浙江龙盛,0.47,8.49,4.58,10.61,-0.18,68892.99,14.73,,10-31
237,000036,华联控股,0.06,47.07,1.54,3.96,-0.29,6776.72,47.2,,10-31
238,600388,龙净环保,0.82,1.23,10.44,7.96,-1.57,17219.36,1.8,,10-31
239,600031,三一重工,1.01,14.77,2.46,51.1,-0.2,767133.35,72.59,,10-31
240,600261,阳光照明,0.48,-17.73,3.35,15.13,-0.38,17917.15,23.53,,10-31
241,600335,国机汽车,0.55,-716.63,3.98,13.56,3.8,28102.15,-1236.26,,10-31
242,600356,恒丰纸业,0.3,-9.51,5.17,5.75,-0.66,6831.15,8.65,,10-31
243,002009,天奇股份,0.29,26.09,2.54,11.96,-0.13,6332.99,23.9,,10-29
244,000626,远大控股,0.38,189.88,2.12,19.59,4.52,7654.69,189.86,,10-29
245,000676,智度股份,-0.05,-450.77,1.19,-3.76,-0.04,-1434.84,-457.03,,10-29
246,601618,中国中冶,0.14,-12.5,2.44,5.68,-0.63,260256.2,-13.41,,10-29
247,600679,上海凤凰,0.0,-79.01,1.66,0.1,-0.18,59.31,-79.29,,10-29
248,000735,罗牛山,0.02,314.29,1.82,1.12,0.18,1786.13,317.12,,10-29
249,600322,天房发展,0.2,33.33,3.78,5.52,0.2,22617.71,40.7,,10-29
250,002490,*ST墨龙,0.33,-45.9,6.92,4.9,-0.06,13305.04,-34.02,,10-29
251,002185,华天科技,0.27,1.37,2.98,9.38,0.36,9972.47,1.37,,10-29
252,600798,宁波海运,0.08,62.62,2.4,3.7,0.37,7236.27,62.53,,10-29
253,600084,中葡股份,-0.06,-73.68,1.32,,-0.11,-4421.99,-73.86,,10-29
254,600477,杭萧钢构,0.15,9.85,1.86,8.02,-0.53,6731.8,31.98,,10-29
255,600833,第一医药,0.12,-11.61,1.87,6.28,0.14,2665.42,23.75,,10-29
256,000993,闽东电力,0.11,-65.09,4.13,2.61,0.23,4027.07,-65.1,,10-29
257,600891,秋林集团,0.13,-80.0,2.25,7.35,1.11,4384.87,-72.17,,10-29
258,600163,中闽能源,-0.2,146.34,2.26,-8.44,0.02,-14548.53,147.01,,10-29
259,600182,S佳通,0.09,-18.18,1.63,5.7,0.47,3174.67,-17.55,,10-29
260,600576,万家文化,-0.1,-11.11,2.37,-4.31,0.43,-2270.94,-11.2,,10-29
261,000611,*ST天首,0.0,-94.84,1.96,0.16,-0.06,101.54,-94.93,,10-29
262,002367,康力电梯,0.47,-26.02,5.74,8.73,0.07,11240.23,21.09,,10-29
263,600218,全柴动力,0.16,-43.33,3.65,4.47,-0.37,4515.52,-43.32,,10-29
264,600628,新世界,0.27,0.0,3.75,7.14,0.22,14116.34,-0.74,,10-29
265,600718,东软集团,0.19,-17.39,3.67,5.45,-0.56,23933.25,-14.65,,10-29
266,600350,山东高速,0.31,21.26,3.31,9.69,0.27,148327.08,73.9,,10-29
267,600405,动力源,-0.11,-237.5,1.77,-6.04,-0.49,-2922.26,-261.42,,10-29
268,000099,中信海直,0.2,8.72,3.25,6.4,0.04,10439.62,8.72,,10-29
269,000403,ST生化,0.15,7.14,0.89,,0.3,3200.4,8.03,,10-29
270,600090,同济堂,0.16,24.41,1.14,14.88,0.55,5812.29,24.17,,10-29
271,600482,中国动力,0.11,0.0,2.52,4.34,-0.22,4940.64,-0.8,,10-29
272,600501,航天晨光,0.11,-8.33,2.87,3.34,-0.62,4176.9,10.17,,10-29
273,000548,湖南投资,0.08,-34.71,2.89,2.76,0.2,3943.54,-34.8,,10-29
274,600151,航天机电,0.14,8.27,2.85,5.01,-0.53,13778.74,24.45,,10-29
275,000573,粤宏远A,0.04,26.01,2.24,1.97,0.42,2716.53,26.22,,10-29
276,600187,国中水务,0.1,91.85,2.46,3.22,0.11,4014.95,143.98,,10-29
277,600635,大众公用,0.22,119.31,2.46,9.43,0.11,36795.57,136.56,,10-29
278,000687,华讯方舟,0.13,13000.0,1.67,7.82,-0.15,8432.28,8899.59,,10-29
279,600279,重庆港九,0.21,17.62,4.91,4.23,0.21,7103.19,76.18,,10-29
280,000004,国农科技,0.01,-94.5,0.87,0.72,0.16,52.31,-94.47,,10-29
281,000802,北京文化,0.02,0.0,4.23,0.58,0.05,307.68,14.67,,10-29
282,600355,精伦电子,0.29,866.67,1.97,16.03,-0.27,7165.4,776.75,,10-29
283,600036,招商银行,1.32,33.33,7.13,19.72,2.85,2838800.0,37.91,,10-29
284,600061,国投安信,0.05,142.86,1.38,3.76,-0.32,2178.62,140.94,,10-29
285,000517,荣安地产,0.29,252.14,2.08,14.87,-1.22,30608.02,252.33,,10-29
286,000966,长源电力,-0.8,80.25,1.35,-45.87,-0.01,-44549.62,80.24,,10-29
287,600130,波导股份,0.06,85.29,0.88,7.39,0.07,4815.32,86.83,,10-29
288,002024,苏宁云商,0.49,21.03,3.03,17.34,0.29,342240.5,21.03,,10-29
289,600569,安阳钢铁,0.04,56.72,4.44,0.95,0.71,10057.61,56.69,,10-29
290,002345,潮宏基,0.67,42.55,7.57,8.73,-0.74,12123.77,48.82,,10-29
291,600192,长城电工,0.05,38.82,3.27,1.67,0.3,1848.12,38.98,,10-29
292,600603,广汇物流,-0.08,-1714.29,-1.49,,-0.03,-1540.2,-1721.86,,10-29
293,600640,号百控股,-0.01,-81.91,2.53,-0.48,-0.06,-487.26,-81.84,,10-29
294,600678,四川金顶,-0.59,-52.01,-2.71,,0.03,-20692.97,-52.01,,10-29
295,601766,中国中车,0.24,58.67,1.81,13.83,-1.1,281715.6,55.93,,10-29
296,601888,中国国旅,0.63,52.97,5.2,12.79,0.33,55677.67,52.97,,10-29
297,600397,安源煤业,0.16,104.62,2.77,6.03,-0.01,4295.79,104.83,,10-29
298,600512,腾达建设,0.03,-20.0,1.49,1.85,-0.43,2036.6,-20.2,,10-29
299,000566,海南海药,0.66,318.68,5.46,24.12,0.01,14262.69,327.38,,10-29
300,600898,三联商社,0.21,263.54,0.98,23.88,-0.07,5286.87,263.47,,10-29
301,600171,上海贝岭,0.01,-38.89,2.51,0.43,,728.78,-41.0,,10-29
302,600978,宜华生活,0.18,-25.0,3.52,5.24,0.54,20849.67,-11.97,,10-29
303,600208,新湖中宝,0.09,-14.55,1.45,6.67,0.02,57900.35,2.99,,10-29
304,601058,赛轮金宇,0.22,,4.81,6.16,-0.53,8383.86,,,10-29
305,600300,维维股份,0.08,0.0,1.46,5.4,0.12,13152.48,-4.85,,10-29
306,601877,正泰电器,0.62,10.71,4.39,14.39,0.07,62077.04,10.71,,10-29
307,600336,澳柯玛,0.07,-44.19,1.73,4.23,0.89,2441.14,-44.22,,10-29
308,000006,深振业A,0.28,60.12,2.72,10.62,1.01,27421.47,108.4,,10-29
309,000806,银河生物,0.0,30.0,1.49,0.09,0.2,94.3,31.46,,10-29
310,600741,华域汽车,0.89,21.51,6.22,14.69,1.29,229131.09,21.48,,10-29
311,000066,中国长城,0.07,-47.25,2.39,2.58,2.02,9038.2,-36.29,,10-29
312,000338,潍柴动力,2.75,-52.26,13.21,22.57,1.46,458135.38,-4.57,,10-29
313,000419,通程控股,0.2,2.54,3.28,7.67,0.28,9147.53,32.37,,10-29
314,600085,同仁堂,0.27,-49.43,2.62,9.89,0.37,34527.9,26.51,,10-29
315,000955,欣龙控股,-0.05,-20.69,0.75,-6.04,0.04,-1361.98,-19.49,,10-29
316,600138,中青旅,0.53,9.03,5.93,9.11,1.02,22054.1,9.03,,10-29
