,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
36,300226,上海钢联,0.24,0.34,3.45,,0.57,717.66,0.21,,06-07
37,300228,富瑞特装,0.3,172.73,4.14,,-2.16,1507.25,162.5,,06-07
38,002586,围海股份,0.14,55.56,2.96,,-0.84,1151.79,53.6,,06-01
39,002585,双星新材,0.95,400.0,4.91,,0.65,14855.07,430.91,,06-01
40,002584,西陇科学,0.14,40.0,2.66,5.4,-0.12,2102.45,47.15,,06-01
41,300225,金力泰,0.35,-33.96,4.64,9.31,-0.1,2065.22,-21.91,,05-30
42,300224,正海磁材,0.3,42.86,2.65,11.98,0.85,3600.0,44.46,,05-30
43,300223,北京君正,0.43,22.86,3.66,,0.52,2564.9,24.98,,05-30
44,603993,洛阳钼业,0.05,,,,,26677.35,,,05-26
45,002583,海能达,0.02,100.0,1.87,1.13,-0.37,436.85,106.79,,05-26
46,300222,科大智能,0.1,-600.0,2.26,,-0.46,442.09,-514.57,,05-24
47,300221,银禧科技,0.19,26.67,2.9,6.81,,1434.95,31.78,,05-24
48,300220,金运激光,0.2,23.52,3.03,6.93,-0.15,526.96,23.51,,05-24
49,002581,未名医药,0.26,4.0,2.45,,0.21,2108.28,4.36,,05-19
50,002582,好想你,0.7,29.63,5.56,,1.67,3862.86,29.68,,05-19
51,300217,东方电热,0.43,72.0,4.46,10.12,-0.36,2874.46,74.99,,05-17
52,300219,鸿利智汇,0.18,20.0,2.23,,-0.23,1616.0,20.39,,05-17
53,300218,安利股份,0.19,48.0,3.38,,-0.87,1670.46,52.9,,05-17
54,300216,千山药机,0.21,75.0,3.65,5.79,,1027.78,74.11,,05-10
55,300215,电科院,0.64,106.45,8.43,,0.48,2160.28,109.29,,05-10
56,300214,日科化学,0.2,53.85,2.92,,-0.82,2028.13,60.36,,05-10
57,002580,圣阳股份,0.14,40.0,4.31,,-0.92,761.06,54.28,,05-05
58,002579,中京电子,0.11,0.0,2.86,,0.06,814.28,0.58,,05-05
59,300213,佳讯飞鸿,0.06,,3.46,,-0.61,357.31,449.31,,05-04
60,300211,亿通科技,0.22,,3.93,,-1.27,789.7,,,05-04
61,600153,建发股份,0.23,-36.11,2.94,8.18,-0.86,51686.7,15.26,,04-30
62,002030,达安基因,0.04,0.0,1.51,2.72,0.01,1159.66,21.78,,04-30
63,000611,*ST天首,0.01,-37.5,1.97,0.52,-0.18,327.42,-35.09,,04-30
64,600566,济川药业,0.01,20.0,3.76,0.15,0.08,80.05,37.06,,04-30
65,002126,银轮股份,0.3,15.38,6.69,4.53,0.15,3027.24,15.51,,04-30
66,601888,中国国旅,0.13,6.68,4.8,2.8,-0.0,11670.82,6.72,,04-30
67,600691,阳煤化工,-0.05,15.86,,,-0.04,-627.58,15.85,,04-30
68,002495,佳隆股份,0.11,,9.92,1.13,-0.23,1161.82,,,04-30
69,000403,ST生化,0.06,20.0,0.62,7.4,0.07,1204.59,10.07,,04-30
70,600811,东方集团,0.07,109.68,3.45,1.89,-0.46,10802.03,109.18,,04-30
71,000573,粤宏远A,0.01,38.14,2.21,0.61,0.13,836.26,38.92,,04-30
72,002019,亿帆医药,-0.04,-500.0,3.12,-1.14,-0.1,-791.15,-363.28,,04-30
73,600532,宏达矿业,-0.06,100.0,1.61,-3.81,0.06,-950.25,103.74,,04-30
74,600887,伊利股份,0.18,12.5,5.45,3.38,0.2,14496.4,16.2,,04-30
75,600177,雅戈尔,0.18,122.36,6.68,2.7,-1.43,38969.96,122.25,,04-30
76,600195,中牧股份,0.31,3.88,4.21,7.67,-0.54,12114.13,3.88,,04-30
77,600588,用友网络,-0.05,-342.11,3.05,-1.49,-0.37,-3738.13,-407.85,,04-30
78,000687,华讯方舟,0.01,-126.67,1.75,0.49,-0.11,544.38,-128.46,,04-30
79,600642,申能股份,0.15,-28.64,5.78,2.67,0.18,47914.11,-22.26,,04-30
80,000882,华联股份,0.01,-54.93,3.99,0.13,-0.0,474.02,-32.53,,04-30
81,600455,博通股份,-0.1,11.11,1.24,-0.07,-0.36,-596.78,2.43,,04-30
82,600817,*ST宏盛,-0.05,-68.75,-14.57,,0.0,-648.82,-69.29,,04-30
83,600085,同仁堂,0.23,18.32,6.46,3.56,0.59,11792.07,18.78,,04-30
84,000966,长源电力,-0.4,1900.0,1.75,-22.86,-0.21,-22218.73,1931.54,,04-30
85,600478,科力远,-0.02,-300.0,3.31,-0.56,-0.12,-584.29,-241.82,,04-30
86,600875,东方电气,0.31,-34.04,5.81,5.46,-1.22,61928.46,31.56,,04-30
87,002024,苏宁云商,0.16,23.08,2.79,5.94,-0.26,112287.6,27.05,,04-30
88,000652,泰达股份,0.02,1.48,1.61,1.29,0.01,3036.43,1.21,,04-30
89,600219,南山铝业,0.11,57.14,7.7,1.48,0.03,22038.19,87.44,,04-30
90,000733,振华科技,0.03,33.33,5.7,0.56,,1150.0,32.06,,04-30
91,601818,光大银行,0.12,9.09,2.13,5.8,0.32,486247.5,26.86,,04-30
92,600329,中新药业,0.16,-46.67,2.59,6.33,0.1,11761.39,5.35,,04-30
93,002200,云投生态,-0.11,-210.0,3.63,-3.11,-0.35,-1732.99,-212.57,,04-30
94,600735,新华锦,-0.01,-677.78,1.1,-0.0,0.2,-71.49,-350.8,,04-30
95,600369,西南证券,0.13,85.71,4.92,2.64,-0.77,29757.56,127.9,,04-30
96,600009,上海机场,0.19,46.15,7.5,2.52,0.07,35841.01,43.57,,04-30
97,000301,东方市场,0.01,-79.34,2.09,0.57,0.11,1452.75,-79.3,,04-30
98,600030,中信证券,0.14,-39.13,7.24,1.91,-1.36,135720.08,-9.45,,04-30
99,600432,*ST吉恩,0.04,-33.33,4.54,0.85,0.07,3127.14,-32.51,,04-30
100,600822,上海物贸,0.05,-17.57,3.22,1.72,-1.97,2724.57,23.79,,04-30
101,000971,高升控股,-0.04,23.33,0.52,-7.64,-0.09,-899.1,25.28,,04-30
102,000566,海南海药,0.1,1.33,2.14,4.73,0.17,2102.0,1.98,,04-30
103,002013,中航机电,0.06,-7.46,2.82,2.19,0.09,1031.83,17.49,,04-30
104,000610,西安旅游,0.03,-382.05,2.13,1.49,-0.13,621.52,-382.54,,04-30
105,600170,上海建工,0.17,41.67,7.58,2.23,-1.96,17370.5,100.41,,04-30
106,000630,铜陵有色,0.21,31.25,6.37,3.7,0.13,28069.65,35.41,,04-30
107,600653,申华控股,0.0,-62.5,0.95,0.13,0.07,213.6,-61.53,,04-30
108,601998,中信银行,0.17,54.55,3.25,5.27,-1.39,650500.0,50.86,,04-30
109,002205,国统股份,-0.11,-219.05,7.14,-1.46,-0.29,-1219.3,-238.19,,04-30
110,600392,盛和资源,-0.1,11.11,2.5,-3.81,-0.13,-1520.49,8.2,,04-30
111,600827,百联股份,0.22,29.76,6.05,3.74,2.38,10268.79,29.3,,04-30
112,600097,开创国际,0.02,-600.0,3.13,0.61,-0.05,388.68,-579.06,,04-30
113,600531,豫光金铅,0.23,43.75,6.3,3.77,0.9,6861.63,92.01,,04-30
114,600158,中体产业,0.0,200.0,1.49,0.24,-0.19,287.97,198.49,,04-30
115,000021,深科技,0.03,-61.77,3.18,1.03,0.01,4324.31,-42.7,,04-30
116,600745,中茵股份,-0.0,-102.5,1.58,-0.27,-1.06,-138.23,-102.56,,04-30
117,600398,海澜之家,0.05,25.0,3.05,1.74,-0.14,3409.78,32.65,,04-30
118,000429,粤高速A,0.05,-50.0,3.34,1.53,0.12,6616.42,-49.21,,04-30
119,600833,第一医药,0.06,12.24,2.68,2.07,0.12,876.86,11.31,,04-30
120,600145,*ST新亿,0.0,-97.5,0.57,0.16,-0.14,36.82,-97.77,,04-30
121,600218,全柴动力,0.08,-31.85,3.57,2.25,-0.25,2249.86,-31.87,,04-30
122,002103,广博股份,0.04,0.0,3.29,1.21,0.06,865.69,2.61,,04-30
123,000713,丰乐种业,0.11,-21.21,3.81,2.84,-0.28,3185.5,4.63,,04-30
124,000760,斯太尔,0.01,-50.0,0.79,1.32,0.08,246.79,-48.97,,04-30
125,600291,西水股份,-0.1,974.16,6.11,-1.62,-0.04,-3672.47,1182.51,,04-30
126,600734,实达集团,-0.05,-19.46,0.33,-16.24,0.16,-1879.01,-19.43,,04-30
127,000069,华侨城A,0.08,-21.5,4.28,1.96,-1.39,26110.63,-21.25,,04-30
128,000416,民生控股,0.02,298.21,1.37,1.64,0.02,1186.55,301.84,,04-30
129,600821,津劝业,0.01,0.0,1.34,0.53,0.1,297.43,27.64,,04-30
130,000540,中天金融,0.11,-15.75,2.0,5.6,-0.65,10212.58,-15.72,,04-30
131,002312,*ST三泰,-0.03,-62.5,5.36,-0.52,-0.96,-332.04,-28.44,,04-30
132,600130,波导股份,0.02,100.0,0.84,2.98,0.02,1896.96,308.68,,04-30
133,300068,南都电源,0.07,-41.67,10.39,0.7,-0.52,1807.51,-19.7,,04-30
134,600169,太原重工,0.14,-36.92,6.78,2.11,-0.26,11413.26,-28.8,,04-30
135,000629,*ST钒钛,0.02,-33.33,2.8,0.74,0.1,11854.53,-32.53,,04-30
136,600635,大众公用,0.03,-2.96,2.22,1.36,0.1,4848.67,6.55,,04-30
137,601518,吉林高速,0.08,100.0,1.43,5.5,0.07,9266.12,81.14,,04-30
138,600652,游久游戏,0.0,0.0,1.74,0.24,0.14,234.38,7.48,,04-30
139,600689,上海三毛,0.0,-110.0,2.0,0.14,0.06,55.29,-110.9,,04-30
140,000815,美利云,-0.04,-166.67,2.59,-1.37,-0.12,-1131.2,-224.32,,04-30
141,000836,鑫茂科技,-0.07,28.82,2.4,-2.74,0.06,-1947.25,67.33,,04-30
142,002204,大连重工,0.04,-75.0,5.49,0.76,-0.06,890.63,-74.63,,04-30
143,300388,国祯环保,,,,,,1230.22,,,04-30
144,000401,冀东水泥,-0.01,-136.0,6.65,-0.14,-0.05,-1127.1,-137.4,,04-30
145,000913,*ST钱江,0.05,-44.44,3.19,1.64,-0.1,2350.84,-39.76,,04-30
146,600415,小商品城,0.15,-55.88,5.42,2.86,0.85,20790.96,-9.6,,04-30
147,600078,澄星股份,0.03,-15.15,2.45,1.15,-0.11,1804.69,-15.28,,04-30
148,600096,云天化,0.03,-77.16,7.88,0.34,-0.62,1592.12,-77.18,,04-30
149,000997,新大陆,0.06,20.0,2.6,2.31,-0.24,3026.81,33.59,,04-30
150,600512,腾达建设,0.01,-59.26,1.49,0.75,-0.05,825.47,-17.75,,04-30
151,300056,三维丝,0.07,994.03,6.92,1.06,-0.41,381.12,999.34,,04-30
152,600229,城市传媒,-0.01,-80.0,3.26,-0.02,-0.08,-283.72,-84.1,,04-30
153,000753,漳州发展,0.06,20.0,1.87,3.26,-0.21,1893.68,29.28,,04-30
154,600678,四川金顶,-0.11,36.98,-2.23,,0.01,-3891.73,37.07,,04-30
155,600361,华联综超,0.05,0.0,3.77,1.46,0.95,2644.92,2.76,,04-30
156,000408,*ST金源,0.01,-126.47,0.64,1.36,0.09,219.51,-125.62,,04-30
157,000937,冀中能源,0.72,32.21,11.05,6.81,-0.36,83445.64,32.2,,04-30
158,600831,广电网络,0.06,-9.84,2.37,2.34,0.32,3083.67,15.89,,04-30
159,000533,万家乐,0.01,-95.81,1.37,0.55,0.02,525.36,-96.81,,04-30
160,600180,瑞茂通,-0.0,-0.0,0.66,-0.4,-0.0,-71.94,-14.75,,04-30
161,000712,锦龙股份,0.11,-41.53,2.91,3.74,0.02,3263.86,-41.47,,04-30
162,600645,中源协和,0.01,90.48,0.42,2.9,0.09,390.05,89.43,,04-30
163,600664,哈药股份,0.25,15.51,5.49,4.54,-0.03,30989.71,15.52,,04-30
164,000501,鄂武商A,0.26,30.0,3.63,7.43,1.0,13198.9,29.6,,04-30
165,600107,美尔雅,0.01,-16.67,1.34,0.77,0.33,369.19,-14.89,,04-30
166,600500,中化国际,0.23,4.55,4.23,5.52,-1.97,33114.89,2.56,,04-30
167,600895,张江高科,0.02,-78.02,4.1,0.5,-0.22,3142.63,-77.7,,04-30
168,600168,武汉控股,0.03,0.0,3.66,0.73,0.05,1179.07,-21.02,,04-30
169,600186,莲花健康,-0.04,-645.45,1.21,-2.98,0.01,-3818.44,-641.66,,04-30
170,600203,福日电子,-0.06,38.25,1.69,-3.83,-0.34,-1474.23,41.12,,04-30
171,600597,光明乳业,0.03,8.33,2.24,1.15,-0.34,2684.91,5.27,,04-30
172,601088,中国神华,0.53,19.82,10.31,5.15,0.99,1046700.0,19.95,,04-30
173,601169,北京银行,0.4,17.65,7.24,,-1.18,251991.3,20.45,,04-30
174,600671,天目药业,0.01,533.33,1.16,0.66,-0.23,93.08,545.13,,04-30
175,600705,中航资本,0.01,,3.23,0.29,0.02,259.6,-678.5,,04-30
176,000813,德展健康,-0.0,100.0,1.13,-0.04,0.05,-14.78,70.92,,04-30
177,600390,五矿资本,0.03,52.69,3.94,0.72,-0.07,454.43,52.98,,04-30
178,000957,中通客车,0.04,90.48,2.49,1.48,-0.23,882.71,72.17,,04-30
179,000545,金浦钛业,-0.01,-0.0,-0.26,,-0.01,-185.57,55.96,,04-30
180,000100,TCL集团,0.05,139.09,2.48,2.14,0.15,22303.6,245.34,,04-30
181,600018,上港集团,0.06,24.18,1.75,3.53,0.05,127129.89,24.22,,04-30
182,600419,天润乳业,-0.08,-500.0,1.64,-4.61,-0.17,-621.48,-430.86,,04-30
183,600812,华北制药,0.01,-92.86,1.0,0.86,0.02,879.82,-93.2,,04-30
184,600829,人民同泰,0.28,24.96,4.4,6.56,0.78,10799.49,24.92,,04-30
185,001696,宗申动力,0.07,-30.0,2.04,3.25,0.04,6692.84,15.96,,04-30
186,000638,万方发展,0.03,-18.92,1.33,2.4,-0.4,487.9,-13.68,,04-30
187,600196,复星医药,0.13,-51.85,4.69,2.91,-0.11,25247.77,-23.57,,04-30
188,600623,华谊集团,0.04,-83.71,2.52,1.62,-0.53,3232.79,-83.54,,04-30
189,000005,世纪星源,-0.01,-12.5,0.75,-0.92,0.02,-629.1,-8.74,,04-30
190,600345,长江通信,0.15,-6.25,5.4,2.68,-0.27,2916.51,-7.63,,04-30
191,000856,冀东装备,0.06,-150.0,1.68,3.56,-0.39,1332.53,-149.36,,04-30
192,600747,*ST大控,-0.02,-194.74,0.73,-2.52,0.06,-1965.74,-198.33,,04-30
193,000883,湖北能源,0.1,131.71,4.23,2.26,0.08,19576.9,1566.68,,04-30
194,000518,四环生物,0.0,-47.83,0.7,0.17,-0.04,123.2,-48.13,,04-30
195,000586,汇源通信,0.01,-200.0,0.87,1.66,-0.14,275.7,-296.16,,04-30
196,002025,航天电器,0.1,11.11,3.98,2.44,-0.18,3167.69,9.91,,04-30
197,002362,汉王科技,-0.43,-191.49,12.82,-3.31,-0.61,-4618.16,-210.29,,04-30
198,000626,远大控股,0.18,46.04,1.92,10.18,0.36,3584.06,46.07,,04-30
199,600649,城投控股,0.21,60.8,5.39,3.99,-0.08,48639.33,62.1,,04-30
200,600667,太极实业,0.05,860.0,2.1,2.29,0.27,2242.93,939.34,,04-30
201,000762,西藏矿业,0.05,-266.67,2.55,1.85,0.11,1288.82,-246.49,,04-30
202,000010,美丽生态,-0.02,100.0,0.3,-6.77,-0.01,-294.59,111.86,,04-30
203,600433,冠豪高新,0.04,1.13,2.37,1.52,-0.15,1023.98,31.63,,04-30
204,600823,世茂股份,0.15,87.5,7.2,2.13,-0.72,17742.36,100.1,,04-30
205,600153,建发股份,0.23,-36.11,2.94,8.18,-0.86,51686.7,15.26,,04-30
206,002030,达安基因,0.04,0.0,1.51,2.72,0.01,1159.66,21.78,,04-30
207,000611,*ST天首,0.01,-37.5,1.97,0.52,-0.18,327.42,-35.09,,04-30
208,600566,济川药业,0.01,20.0,3.76,0.15,0.08,80.05,37.06,,04-30
209,002126,银轮股份,0.3,15.38,6.69,4.53,0.15,3027.24,15.51,,04-30
210,601888,中国国旅,0.13,6.68,4.8,2.8,-0.0,11670.82,6.72,,04-30
211,600691,阳煤化工,-0.05,15.86,,,-0.04,-627.58,15.85,,04-30
212,002495,佳隆股份,0.11,,9.92,1.13,-0.23,1161.82,,,04-30
213,000403,ST生化,0.06,20.0,0.62,7.4,0.07,1204.59,10.07,,04-30
214,600811,东方集团,0.07,109.68,3.45,1.89,-0.46,10802.03,109.18,,04-30
215,600532,宏达矿业,-0.06,100.0,1.61,-3.81,0.06,-950.25,103.74,,04-30
216,600887,伊利股份,0.18,12.5,5.45,3.38,0.2,14496.4,16.2,,04-30
217,600177,雅戈尔,0.18,122.36,6.68,2.7,-1.43,38969.96,122.25,,04-30
218,600195,中牧股份,0.31,3.88,4.21,7.67,-0.54,12114.13,3.88,,04-30
219,600588,用友网络,-0.05,-342.11,3.05,-1.49,-0.37,-3738.13,-407.85,,04-30
220,000687,华讯方舟,0.01,-126.67,1.75,0.49,-0.11,544.38,-128.46,,04-30
221,600642,申能股份,0.15,-28.64,5.78,2.67,0.18,47914.11,-22.26,,04-30
222,000882,华联股份,0.01,-54.93,3.99,0.13,-0.0,474.02,-32.53,,04-30
223,600455,博通股份,-0.1,11.11,1.24,-0.07,-0.36,-596.78,2.43,,04-30
224,600817,*ST宏盛,-0.05,-68.75,-14.57,,0.0,-648.82,-69.29,,04-30
225,600085,同仁堂,0.23,18.32,6.46,3.56,0.59,11792.07,18.78,,04-30
226,000966,长源电力,-0.4,1900.0,1.75,-22.86,-0.21,-22218.73,1931.54,,04-30
227,600478,科力远,-0.02,-300.0,3.31,-0.56,-0.12,-584.29,-241.82,,04-30
228,000573,粤宏远A,0.01,38.14,2.21,0.61,0.13,836.26,38.92,,04-30
229,002019,亿帆医药,-0.04,-500.0,3.12,-1.14,-0.1,-791.15,-363.28,,04-30
230,002024,苏宁云商,0.16,23.08,2.79,5.94,-0.26,112287.6,27.05,,04-30
231,000652,泰达股份,0.02,1.48,1.61,1.29,0.01,3036.43,1.21,,04-30
232,600219,南山铝业,0.11,57.14,7.7,1.48,0.03,22038.19,87.44,,04-30
233,000733,振华科技,0.03,33.33,5.7,0.56,,1150.0,32.06,,04-30
234,601818,光大银行,0.12,9.09,2.13,5.8,0.32,486247.5,26.86,,04-30
235,600329,中新药业,0.16,-46.67,2.59,6.33,0.1,11761.39,5.35,,04-30
236,002200,云投生态,-0.11,-210.0,3.63,-3.11,-0.35,-1732.99,-212.57,,04-30
237,600735,新华锦,-0.01,-677.78,1.1,-0.0,0.2,-71.49,-350.8,,04-30
238,600369,西南证券,0.13,85.71,4.92,2.64,-0.77,29757.56,127.9,,04-30
239,600009,上海机场,0.19,46.15,7.5,2.52,0.07,35841.01,43.57,,04-30
240,000913,*ST钱江,0.05,-44.44,3.19,1.64,-0.1,2350.84,-39.76,,04-30
241,600415,小商品城,0.15,-55.88,5.42,2.86,0.85,20790.96,-9.6,,04-30
242,600078,澄星股份,0.03,-15.15,2.45,1.15,-0.11,1804.69,-15.28,,04-30
243,600096,云天化,0.03,-77.16,7.88,0.34,-0.62,1592.12,-77.18,,04-30
244,000997,新大陆,0.06,20.0,2.6,2.31,-0.24,3026.81,33.59,,04-30
245,600130,波导股份,0.02,100.0,0.84,2.98,0.02,1896.96,308.68,,04-30
246,300068,南都电源,0.07,-41.67,10.39,0.7,-0.52,1807.51,-19.7,,04-30
247,600169,太原重工,0.14,-36.92,6.78,2.11,-0.26,11413.26,-28.8,,04-30
248,000629,*ST钒钛,0.02,-33.33,2.8,0.74,0.1,11854.53,-32.53,,04-30
249,600635,大众公用,0.03,-2.96,2.22,1.36,0.1,4848.67,6.55,,04-30
250,601518,吉林高速,0.08,100.0,1.43,5.5,0.07,9266.12,81.14,,04-30
251,600652,游久游戏,0.0,0.0,1.74,0.24,0.14,234.38,7.48,,04-30
252,600689,上海三毛,0.0,-110.0,2.0,0.14,0.06,55.29,-110.9,,04-30
253,000815,美利云,-0.04,-166.67,2.59,-1.37,-0.12,-1131.2,-224.32,,04-30
254,000836,鑫茂科技,-0.07,28.82,2.4,-2.74,0.06,-1947.25,67.33,,04-30
255,002204,大连重工,0.04,-75.0,5.49,0.76,-0.06,890.63,-74.63,,04-30
256,300388,国祯环保,,,,,,1230.22,,,04-30
257,600449,宁夏建材,-0.06,50.0,13.25,-0.44,-0.87,-1150.31,33.81,,04-29
258,600815,*ST厦工,0.32,68.42,4.59,7.42,-0.99,25086.91,84.65,,04-29
259,600851,海欣股份,-0.0,-94.44,2.63,-0.06,-0.03,-176.52,-94.59,,04-29
260,000571,新大洲A,0.04,6.19,1.93,2.16,0.06,3035.87,6.32,,04-29
261,600175,美都能源,0.03,-72.73,1.68,2.01,0.04,3776.64,-30.89,,04-29
262,002370,亚太药业,0.14,-12.5,6.14,2.28,0.11,1661.57,14.47,,04-29
263,600982,宁波热电,0.16,68.58,3.81,4.21,-0.54,2613.84,68.57,,04-29
264,002081,金螳螂,0.24,-10.15,2.63,9.18,-0.45,11616.32,102.94,,04-29
265,601111,中国国航,0.14,-26.32,3.54,3.94,0.29,167131.8,-23.04,,04-29
266,600620,天宸股份,-0.03,-10.18,2.01,-1.48,0.86,-1057.1,-10.25,,04-29
267,601216,君正集团,0.24,,7.13,5.25,0.07,13412.35,,,04-29
268,600247,ST成城,0.01,-11.11,1.48,0.53,0.04,262.24,-17.83,,04-29
269,002434,万里扬,0.2,-28.57,10.7,1.89,-0.26,3410.07,-5.26,,04-29
270,601601,中国太保,0.4,21.21,9.63,4.2,2.46,344900.0,22.61,,04-29
271,002450,康得新,0.1,,5.61,1.78,0.07,1594.28,,,04-29
272,600284,浦东建设,-0.07,-537.75,6.92,-0.95,-0.7,-2288.13,-538.88,,04-29
273,600303,曙光股份,0.16,0.0,7.4,2.19,-0.73,4703.94,32.74,,04-29
274,002209,达意隆,0.04,-19.15,2.91,1.31,0.07,741.51,21.29,,04-29
275,000061,农产品,0.02,-50.0,4.03,0.55,-0.49,1712.0,-50.26,,04-29
276,600028,中国石化,0.24,29.67,5.14,4.73,0.15,2050100.0,30.02,,04-29
277,002311,海大集团,0.01,-133.0,7.58,0.09,0.2,192.41,-150.13,,04-29
278,002006,精功科技,0.64,2033.33,3.43,20.7,0.91,9268.66,1889.59,,04-29
279,002343,慈文传媒,0.19,27.98,11.42,1.66,-0.61,1862.69,39.74,,04-29
280,000650,仁和药业,0.17,-8.23,2.26,8.03,0.07,7308.88,37.76,,04-29
281,600198,大唐电信,-0.04,6.27,1.17,-3.13,-0.91,-1636.56,6.14,,04-29
282,002439,启明星辰,-0.06,-33.33,9.99,-0.59,-0.57,-581.1,-14.49,,04-29
283,601801,皖新传媒,0.13,8.33,3.91,3.31,-0.18,11597.04,7.42,,04-29
284,601939,建设银行,0.19,26.67,3.0,6.55,-0.74,4718500.0,34.19,,04-29
285,600733,S*ST前锋,-0.0,-188.46,1.28,-0.36,0.61,-90.85,-188.06,,04-29
286,000043,中航地产,-0.03,-224.48,8.85,-0.34,-0.3,-665.87,-224.26,,04-29
287,600012,皖通高速,0.14,36.42,3.61,3.96,0.25,23739.51,36.41,,04-29
288,600410,华胜天成,0.08,-1.26,3.33,2.38,-0.33,3953.72,8.12,,04-29
289,600436,片仔癀,0.47,95.83,7.87,6.05,0.09,6546.69,94.71,,04-29
290,002268,卫士通,-0.1,-46.32,3.32,-3.04,-0.7,-1361.12,-11.02,,04-29
291,600825,新华传媒,0.04,14.71,2.19,1.8,-0.03,4087.67,38.95,,04-29
292,002300,太阳电缆,0.11,-26.76,5.43,2.12,-0.71,2283.24,9.87,,04-29
293,600844,*ST丹科,-0.02,23.56,1.61,-1.32,0.02,-1672.77,23.26,,04-29
294,600129,太极集团,0.11,59.06,2.93,3.89,-0.22,4759.95,106.77,,04-29
295,002027,分众传媒,0.0,25.0,2.18,0.15,-0.13,106.6,27.2,,04-29
296,000608,阳光股份,0.0,-99.47,3.15,0.1,-0.33,244.0,-99.19,,04-29
297,600975,新五丰,0.02,566.67,2.56,0.85,0.18,392.52,535.31,,04-29
298,601398,工商银行,0.15,25.0,2.5,6.36,0.95,5378700.0,29.46,,04-29
299,000718,苏宁环球,0.12,9.09,2.21,5.68,-0.19,20810.89,15.99,,04-29
300,000830,鲁西化工,0.07,93.44,3.26,2.82,0.05,7411.05,93.43,,04-29
301,000046,泛海控股,-0.02,-136.36,3.43,-0.46,-0.24,-3619.29,-136.01,,04-29
302,000503,海虹控股,0.0,61.11,1.71,0.17,-0.03,218.93,64.93,,04-29
303,000952,广济药业,0.03,88.24,3.24,0.99,0.04,802.86,85.71,,04-29
304,002709,天赐材料,,,,,,35.59,-93.77,,04-29
305,000998,隆平高科,0.2,97.0,3.78,5.35,0.79,5447.97,99.59,,04-29
306,600897,厦门空港,0.24,10.97,5.57,4.45,0.37,7226.77,10.97,,04-29
