,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
98,600761,安徽合力,0.22,-12.0,6.65,3.29,0.1,9219.87,5.03,,04-28
99,600397,安源煤业,0.26,2465.0,7.36,3.36,0.42,12698.41,5020.51,,04-28
100,600779,水井坊,0.37,48.0,3.78,10.28,0.02,18044.8,47.37,,04-28
101,600797,浙大网新,0.01,-90.0,2.24,0.34,-0.31,637.02,-92.03,,04-28
102,600815,*ST厦工,0.34,6.25,5.07,6.92,-0.78,26554.79,5.85,,04-28
103,600512,腾达建设,0.01,0.0,1.4,0.76,-0.08,834.25,1.06,,04-28
104,600162,香江控股,-0.03,361.54,1.8,-1.65,0.39,-2300.29,357.79,,04-28
105,600965,福成股份,0.01,90.55,1.76,0.69,0.0,339.32,91.22,,04-28
106,600180,瑞茂通,-0.0,-53.33,0.65,-0.22,-0.01,-35.47,-50.7,,04-28
107,600609,金杯汽车,0.0,-94.12,0.32,0.47,0.03,162.41,-91.37,,04-28
108,600645,中源协和,0.01,0.0,0.49,2.55,0.02,403.39,3.42,,04-28
109,601328,交通银行,0.26,8.33,4.65,5.68,0.71,1588000.0,19.58,,04-28
110,600664,哈药股份,-0.01,-105.73,3.86,-0.37,0.3,-2736.82,-108.83,,04-28
111,600327,大东方,0.12,-18.44,2.34,5.05,0.01,5999.43,-18.69,,04-28
112,600055,万东医疗,0.01,-78.72,2.8,0.34,-0.24,208.14,-79.38,,04-28
113,600820,隧道股份,0.1,0.0,6.65,1.45,-0.83,7096.06,1.12,,04-28
114,600837,海通证券,0.13,-7.14,5.63,2.3,1.17,104909.25,-11.48,,04-28
115,600500,中化国际,0.12,-47.83,4.45,2.64,-1.58,16843.08,-49.14,,04-28
116,600143,金发科技,0.1,-62.96,4.64,2.59,0.13,15187.28,-59.68,,04-28
117,600895,张江高科,0.03,50.0,4.07,0.76,-0.14,4782.43,52.18,,04-28
118,600186,莲花健康,-0.06,55.56,0.75,-7.1,0.0,-5900.43,54.52,,04-28
119,600580,卧龙电气,0.01,-95.49,3.6,0.2,0.09,487.61,-92.8,,04-28
120,600734,实达集团,-0.04,-30.71,0.57,-6.31,-0.04,-1300.68,-30.78,,04-28
121,600008,首创股份,0.02,-30.45,2.48,1.01,-0.06,5468.88,-30.5,,04-28
122,600821,津劝业,0.01,0.0,1.36,0.55,-0.21,309.88,4.18,,04-28
123,600838,上海九百,0.01,-95.9,1.75,0.55,-0.07,383.7,-95.91,,04-28
124,600108,亚盛集团,0.03,65.7,1.62,1.82,0.0,4945.33,65.32,,04-28
125,600525,长园集团,0.03,-52.57,2.49,1.34,-0.04,2868.43,-9.42,,04-28
126,601012,隆基股份,0.06,,10.01,,0.13,1245.45,-90.59,,04-28
127,600240,华业资本,0.02,-65.84,4.4,0.38,-0.09,1067.95,-65.91,,04-28
128,600635,大众公用,0.03,-13.22,2.32,1.11,-0.05,4213.71,-13.1,,04-28
129,601218,吉鑫科技,0.04,,4.96,0.71,0.47,1573.94,,,04-28
130,600652,游久游戏,0.01,25.0,1.74,0.31,0.4,302.17,28.92,,04-28
131,601398,工商银行,0.18,20.0,2.93,6.2,1.14,6133500.0,14.03,,04-28
132,600279,重庆港九,0.04,-19.93,5.01,0.86,-0.02,1471.82,-19.81,,04-28
133,601788,光大证券,0.1,-37.75,6.46,1.55,0.66,34057.99,-39.53,,04-28
134,601898,中煤能源,0.2,17.65,6.37,3.18,0.23,263709.9,14.64,,04-28
135,600355,精伦电子,-0.05,-600.0,1.88,-2.76,-0.15,-1294.72,-842.37,,04-28
136,600373,中文传媒,0.28,7.69,7.02,4.13,0.03,16080.65,10.1,,04-28
137,600015,华夏银行,0.34,0.0,9.68,3.61,-1.08,235124.83,37.68,,04-28
138,600036,招商银行,0.54,31.71,8.21,6.8,0.13,1164300.0,32.16,,04-28
139,600438,通威股份,-0.1,17.89,1.97,-4.99,0.45,-6928.28,17.92,,04-28
140,600512,腾达建设,0.01,0.0,1.4,0.76,-0.08,834.25,1.06,,04-28
141,600175,美都能源,0.01,-66.67,1.59,0.74,0.04,1470.15,-61.07,,04-28
142,600569,安阳钢铁,-0.15,-1793.1,4.26,-3.4,0.27,-35249.9,-1790.73,,04-28
143,600980,北矿科技,-0.06,690.28,1.96,-2.86,-0.12,-739.63,690.49,,04-28
144,600229,城市传媒,-0.08,700.0,3.22,-2.52,0.0,-3253.27,1046.65,,04-28
145,600658,电子城,0.03,-80.0,3.42,0.93,0.23,1822.56,-79.45,,04-28
146,600678,四川金顶,-0.05,-53.18,-2.1,,-0.03,-1821.08,-53.21,,04-28
147,601669,中国电建,0.08,,2.92,2.61,-0.11,72108.48,7.15,,04-28
148,600728,佳都科技,0.01,-35.44,1.06,1.29,-0.11,431.39,-35.38,,04-28
149,600361,华联综超,0.03,-40.0,4.6,0.73,0.13,2227.26,-15.79,,04-28
150,600761,安徽合力,0.22,-12.0,6.65,3.29,0.1,9219.87,5.03,,04-28
151,600397,安源煤业,0.26,2465.0,7.36,3.36,0.42,12698.41,5020.51,,04-28
152,600779,水井坊,0.37,48.0,3.78,10.28,0.02,18044.8,47.37,,04-28
153,600797,浙大网新,0.01,-90.0,2.24,0.34,-0.31,637.02,-92.03,,04-28
154,600815,*ST厦工,0.34,6.25,5.07,6.92,-0.78,26554.79,5.85,,04-28
155,600143,金发科技,0.1,-62.96,4.64,2.59,0.13,15187.28,-59.68,,04-28
156,600162,香江控股,-0.03,361.54,1.8,-1.65,0.39,-2300.29,357.79,,04-28
157,600965,福成股份,0.01,90.55,1.76,0.69,0.0,339.32,91.22,,04-28
158,600180,瑞茂通,-0.0,-53.33,0.65,-0.22,-0.01,-35.47,-50.7,,04-28
159,600609,金杯汽车,0.0,-94.12,0.32,0.47,0.03,162.41,-91.37,,04-28
160,600645,中源协和,0.01,0.0,0.49,2.55,0.02,403.39,3.42,,04-28
161,601328,交通银行,0.26,8.33,4.65,5.68,0.71,1588000.0,19.58,,04-28
162,600664,哈药股份,-0.01,-105.73,3.86,-0.37,0.3,-2736.82,-108.83,,04-28
163,600327,大东方,0.12,-18.44,2.34,5.05,0.01,5999.43,-18.69,,04-28
164,600055,万东医疗,0.01,-78.72,2.8,0.34,-0.24,208.14,-79.38,,04-28
165,600820,隧道股份,0.1,0.0,6.65,1.45,-0.83,7096.06,1.12,,04-28
166,600837,海通证券,0.13,-7.14,5.63,2.3,1.17,104909.25,-11.48,,04-28
167,600500,中化国际,0.12,-47.83,4.45,2.64,-1.58,16843.08,-49.14,,04-28
168,600129,太极集团,0.08,-29.6,2.7,2.91,0.01,3352.88,-29.56,,04-28
169,600523,贵航股份,,,5.41,0.01,0.1,8.46,-99.84,,04-28
170,600895,张江高科,0.03,50.0,4.07,0.76,-0.14,4782.43,52.18,,04-28
171,600186,莲花健康,-0.06,55.56,0.75,-7.1,0.0,-5900.43,54.52,,04-28
172,600580,卧龙电气,0.01,-95.49,3.6,0.2,0.09,487.61,-92.8,,04-28
173,600597,光明乳业,0.03,19.23,2.37,1.31,0.13,3238.42,20.62,,04-28
174,601118,海南橡胶,0.03,-46.57,2.34,1.11,0.11,10113.12,-46.48,,04-28
175,600634,富控互动,0.0,-106.5,1.64,0.08,-0.26,11.46,-107.63,,04-28
176,601390,中国中铁,0.04,-50.0,3.43,1.26,-0.42,91544.3,-45.12,,04-28
177,600671,天目药业,-0.06,-868.42,1.32,-4.33,-0.17,-711.79,-864.69,,04-28
178,601618,中国中冶,0.05,-16.67,2.57,1.78,-0.48,86338.7,-27.82,,04-28
179,600297,广汇汽车,0.01,-49.74,2.39,0.42,0.03,344.04,-49.69,,04-28
180,600639,浦东金桥,0.09,-47.6,4.43,1.94,-0.06,7923.64,-47.6,,04-28
181,601238,广汽集团,0.15,,5.06,3.05,-0.05,90196.11,-37.38,,04-28
182,600266,北京城建,0.12,-34.19,6.75,1.72,-0.08,10255.37,-34.17,,04-28
183,600360,华微电子,0.01,-50.0,2.45,0.44,0.03,722.27,-32.94,,04-28
184,600019,宝钢股份,0.07,-61.11,6.15,1.14,0.4,122123.54,-60.22,,04-28
185,600088,中视传媒,-0.02,-222.22,3.1,-0.7,-0.45,-718.96,-219.56,,04-28
186,600499,科达洁能,0.1,24.1,3.16,3.21,0.03,6510.6,31.85,,04-28
187,600889,南京化纤,-0.08,-260.0,2.85,-2.75,0.1,-2443.69,-260.6,,04-28
188,600556,ST慧球,-0.0,57.14,-0.11,,0.02,-86.62,58.94,,04-28
189,600984,建设机械,-0.11,37.5,1.89,-5.82,-0.19,-1599.38,33.8,,04-28
190,600624,复旦复华,0.01,14.53,1.66,0.81,0.07,461.84,14.48,,04-28
191,600251,冠农股份,0.22,8.14,2.92,7.79,0.24,7931.81,8.13,,04-28
192,601318,中国平安,0.77,1.32,17.76,4.5,13.82,606400.0,4.3,,04-28
193,601699,潞安环能,0.41,-50.0,7.09,6.08,0.49,94871.44,0.68,,04-28
194,600308,华泰股份,0.02,-57.45,5.35,0.37,0.11,2291.33,-25.33,,04-28
195,601939,建设银行,0.21,10.53,3.48,6.15,0.99,5151200.0,9.17,,04-28
196,600346,恒力股份,-0.01,-68.57,2.26,-0.51,-0.04,-274.2,-62.44,,04-28
197,600783,鲁信创投,0.01,-98.53,3.71,0.3,-0.0,820.1,-96.78,,04-28
198,600426,华鲁恒升,0.08,-52.94,5.41,1.55,0.08,7926.23,-26.21,,04-28
199,600843,上工申贝,0.02,101.08,1.62,1.19,0.04,837.68,101.51,,04-28
200,600561,江西长运,0.22,-4.35,4.32,5.15,0.52,4036.88,-3.9,,04-28
201,600596,新安股份,-0.05,-225.67,5.77,-0.89,-0.14,-3488.32,-225.65,,04-28
202,600221,海南航空,0.04,-42.86,3.44,1.22,0.2,17560.5,-35.74,,04-28
203,600633,浙数文化,0.09,-421.43,2.22,3.97,-0.38,3710.74,-980.77,,04-28
204,601377,兴业证券,0.08,-20.0,3.91,1.97,0.74,16754.07,-20.58,,04-28
205,601616,广电电气,0.01,-80.71,5.01,0.23,-0.04,590.24,-80.74,,04-28
206,600295,鄂尔多斯,0.12,-45.45,5.43,2.28,-0.37,12570.12,-44.95,,04-28
207,600754,锦江股份,0.14,10.69,6.92,2.07,0.14,8434.04,10.72,,04-28
208,600033,福建高速,0.05,-9.75,2.64,1.92,0.17,13724.49,-9.76,,04-28
209,600470,六国化工,0.04,-51.22,4.43,0.92,-0.04,2120.15,-20.58,,04-28
210,600155,宝硕股份,-0.04,-566.67,-1.19,,-0.1,-1720.9,-585.99,,04-28
211,600567,山鹰纸业,0.01,-66.67,3.95,0.35,0.19,1027.73,-32.98,,04-28
212,600209,罗顿发展,0.0,-25.0,1.56,0.17,0.04,116.6,-28.74,,04-28
213,600243,青海华鼎,-0.05,41.02,3.27,-1.43,-0.21,-1115.6,41.01,,04-28
214,600265,ST景谷,-0.16,-5433.33,0.99,-15.0,0.02,-2059.45,-5972.42,,04-28
215,600655,豫园商城,0.1,-37.97,3.65,2.74,0.61,14156.44,-37.6,,04-28
216,600319,亚星化学,-0.16,-521.05,2.59,-1.5,0.02,-5095.66,-521.71,,04-28
217,603001,奥康国际,0.36,,4.04,9.25,-0.47,11426.9,,,04-28
218,600359,新农开发,-0.08,-233.33,0.95,-8.49,-0.74,-2705.43,-241.85,,04-28
219,600377,宁沪高速,0.12,-4.0,3.73,3.41,0.14,62881.5,-4.26,,04-28
220,600759,洲际油气,-0.01,-176.12,1.66,,0.01,-623.7,-176.29,,04-28
221,600018,上港集团,0.04,-33.17,2.03,2.01,0.07,92259.62,-27.43,,04-28
222,600795,国电电力,0.02,-44.12,1.8,1.07,0.19,29350.72,-44.37,,04-28
223,600812,华北制药,-0.02,-366.67,1.09,-2.18,-0.13,-2465.9,-380.27,,04-28
224,600121,*ST郑煤,0.02,-41.21,3.15,0.61,-0.36,1160.52,-41.09,,04-28
225,600516,方大炭素,0.06,-58.8,2.78,2.02,-0.22,7097.01,-58.82,,04-28
226,600196,复星医药,0.18,38.46,5.24,3.39,0.01,33522.51,32.77,,04-28
227,600250,南纺股份,-0.15,-2080.52,0.53,-25.38,-0.77,-3946.28,-2092.37,,04-28
228,600681,百川能源,0.0,-92.86,0.07,0.09,-0.01,1.55,-94.84,,04-28
229,600345,长江通信,0.05,-66.67,5.77,0.92,-0.35,1047.45,-64.09,,04-28
230,600747,*ST大控,-0.03,83.33,0.74,-4.43,-0.05,-3539.6,80.06,,04-28
231,600004,白云机场,0.16,8.28,6.13,2.59,0.23,18021.56,8.17,,04-28
232,600782,新钢股份,-0.19,-290.0,5.99,-3.07,-0.24,-26029.9,-290.44,,04-28
233,600053,九鼎投资,0.0,350.0,1.8,0.1,0.24,78.83,497.38,,04-28
234,600801,华新水泥,0.01,-98.0,8.3,0.06,0.17,433.4,-95.71,,04-28
235,600823,世茂股份,0.18,20.0,9.03,1.99,-1.15,20741.34,16.9,,04-28
236,600485,信威集团,-0.1,-421.88,3.44,-2.95,-0.23,-1426.75,-415.21,,04-28
237,600148,长春一东,0.02,-81.82,2.24,1.1,-0.14,346.05,-78.44,,04-28
238,600969,郴电国际,0.08,33.33,4.64,1.73,0.37,1678.15,33.09,,04-28
239,600184,光电股份,0.03,-25.0,4.62,0.72,-0.17,696.57,-25.72,,04-28
240,600377,宁沪高速,0.12,-4.0,3.73,3.41,0.14,62881.5,-4.26,,04-28
241,600759,洲际油气,-0.01,-176.12,1.66,,0.01,-623.7,-176.29,,04-28
242,600018,上港集团,0.04,-33.17,2.03,2.01,0.07,92259.62,-27.43,,04-28
243,600795,国电电力,0.02,-44.12,1.8,1.07,0.19,29350.72,-44.37,,04-28
244,600812,华北制药,-0.02,-366.67,1.09,-2.18,-0.13,-2465.9,-380.27,,04-28
245,600470,六国化工,0.04,-51.22,4.43,0.92,-0.04,2120.15,-20.58,,04-28
246,600155,宝硕股份,-0.04,-566.67,-1.19,,-0.1,-1720.9,-585.99,,04-28
247,600567,山鹰纸业,0.01,-66.67,3.95,0.35,0.19,1027.73,-32.98,,04-28
248,600250,南纺股份,-0.15,-2080.52,0.53,-25.38,-0.77,-3946.28,-2092.37,,04-28
249,600681,百川能源,0.0,-92.86,0.07,0.09,-0.01,1.55,-94.84,,04-28
250,600345,长江通信,0.05,-66.67,5.77,0.92,-0.35,1047.45,-64.09,,04-28
251,600747,*ST大控,-0.03,83.33,0.74,-4.43,-0.05,-3539.6,80.06,,04-28
252,600004,白云机场,0.16,8.28,6.13,2.59,0.23,18021.56,8.17,,04-28
253,600782,新钢股份,-0.19,-290.0,5.99,-3.07,-0.24,-26029.9,-290.44,,04-28
254,600053,九鼎投资,0.0,350.0,1.8,0.1,0.24,78.83,497.38,,04-28
255,600801,华新水泥,0.01,-98.0,8.3,0.06,0.17,433.4,-95.71,,04-28
256,600121,*ST郑煤,0.02,-41.21,3.15,0.61,-0.36,1160.52,-41.09,,04-28
257,600516,方大炭素,0.06,-58.8,2.78,2.02,-0.22,7097.01,-58.82,,04-28
258,600196,复星医药,0.18,38.46,5.24,3.39,0.01,33522.51,32.77,,04-28
259,000651,格力电器,0.39,17.64,7.32,5.48,6.19,117364.29,25.56,,04-27
260,600630,龙头股份,0.03,11.11,3.47,0.78,0.43,1143.37,1.11,,04-27
261,000692,惠天热电,0.02,2.8,4.59,0.48,-1.16,585.6,2.7,,04-27
262,600276,恒瑞医药,0.27,-20.86,4.03,6.9,0.09,30194.42,18.71,,04-27
263,601607,上海医药,0.21,-49.66,8.8,2.47,-0.01,57656.88,-32.06,,04-27
264,002151,北斗星通,-0.09,-228.57,4.15,-2.26,-0.32,-1434.11,-303.45,,04-27
265,000008,神州高铁,-0.0,-89.19,1.0,-0.04,0.03,-2.88,-89.49,,04-27
266,600753,东方银星,-0.0,-0.0,0.78,-0.52,-0.0,-51.58,11.16,,04-27
267,000829,天音控股,0.04,-164.81,2.34,1.5,-1.41,3309.81,-164.27,,04-27
268,600075,新疆天业,-0.14,-266.67,3.98,-3.53,0.25,-6277.58,-270.39,,04-27
269,000908,景峰医药,-0.04,2.7,-0.04,,-0.02,-1055.2,0.88,,04-27
270,600462,九有股份,-0.04,105.0,-2.06,,0.03,-1692.83,108.68,,04-27
271,600110,诺德股份,0.01,55.88,1.71,0.31,0.14,605.52,56.72,,04-27
272,600860,*ST京城,-0.02,-190.0,1.77,-0.99,-0.15,-741.73,-188.05,,04-27
273,300232,洲明科技,0.02,-86.67,7.07,0.31,-0.16,170.72,-80.46,,04-27
274,000970,中科三环,0.48,700.0,4.75,10.19,1.2,24558.07,720.82,,04-27
275,600876,洛阳玻璃,-0.07,-151.17,0.18,-33.08,-0.11,-3604.84,-151.18,,04-27
276,000559,万向钱潮,0.06,-44.23,2.48,2.35,0.01,9177.91,-28.2,,04-27
277,600166,福田汽车,0.67,62.8,4.76,14.85,0.28,142130.68,225.61,,04-27
278,300301,长方集团,0.18,,6.53,7.15,-0.19,1454.89,,,04-27
279,600600,青岛啤酒,0.33,14.53,8.56,3.97,0.88,45056.07,14.53,,04-27
280,000629,*ST钒钛,0.09,350.0,2.65,3.55,-0.06,52611.11,343.81,,04-27
281,000659,*ST中富,-0.01,-125.0,1.79,-0.65,0.03,-1507.42,-148.8,,04-27
282,000679,大连友谊,0.06,-47.5,3.66,1.75,-0.36,2260.08,-20.52,,04-27
283,000700,模塑科技,0.06,44.1,3.4,1.67,0.51,1738.15,44.11,,04-27
284,000768,中航飞机,0.0,-140.22,3.8,0.1,-0.56,927.88,-140.8,,04-27
285,600358,国旅联合,0.02,-281.82,1.22,1.34,-0.03,702.42,-243.68,,04-27
286,000815,美利云,-0.06,50.0,1.96,-3.02,-0.04,-1904.55,68.36,,04-27
287,000032,深桑达A,-0.04,-200.0,3.09,-1.39,-0.12,-1008.01,-208.55,,04-27
288,600017,日照港,0.05,-3.85,2.51,2.1,0.06,13750.38,15.99,,04-27
289,300189,神农基因,0.21,-21.3,8.19,2.63,0.0,3400.66,4.33,,04-27
290,000913,*ST钱江,0.03,-40.0,3.13,0.89,-0.27,1258.07,-46.48,,04-27
291,600098,广州发展,0.05,19.13,4.5,1.17,0.17,10776.51,19.27,,04-27
292,002269,美邦服饰,0.24,20.0,4.35,5.59,0.98,23728.12,16.9,,04-27
293,600865,百大集团,0.06,0.0,3.17,1.77,-0.13,2094.39,-3.87,,04-27
294,000528,柳工,0.13,-83.95,8.43,1.57,0.29,14758.69,-75.8,,04-27
295,000546,金圆股份,0.09,15.7,0.95,10.36,-0.05,1586.44,15.63,,04-27
296,000997,新大陆,0.04,-33.33,2.72,1.6,-0.31,2206.88,-27.09,,04-27
297,601002,晋亿实业,-0.06,-173.75,2.24,-2.61,0.03,-4373.85,-173.99,,04-27
298,600213,亚星客车,-0.04,-4677.78,0.77,-5.22,-0.2,-906.05,-4903.93,,04-27
299,000635,英力特,-0.15,-162.08,8.84,-2.66,0.11,-2635.93,-161.92,,04-27
300,000601,韶能股份,0.02,-882.61,3.27,0.55,0.12,1666.85,-870.46,,04-27
301,601336,新华保险,0.25,-75.0,10.56,2.4,7.18,76800.0,-35.73,,04-27
302,600275,*ST昌鱼,-0.01,-39.02,0.45,-0.02,-0.0,-381.28,-39.01,,04-27
303,600685,中船防务,0.12,-65.71,6.51,1.91,-0.59,7940.95,-54.6,,04-27
304,600702,沱牌舍得,0.33,206.29,6.35,5.36,0.41,11168.4,206.37,,04-27
305,601988,中国银行,0.13,8.33,2.73,4.95,2.03,3676300.0,9.94,,04-27
